8767,3771,2018-01-16,71,73
3207,3197,2017-11-01,70,90
343,3197,2017-11-10,70,82
5538,3197,2017-11-12,78,81
8068,3197,2017-11-13,67,72
5316,3197,2017-11-24,67,54
30,3197,2017-11-27,77,87
3197,8315,2017-12-02,60,80
6317,3197,2017-12-06,60,72
3204,3197,2017-12-09,64,82
8332,3197,2017-12-17,69,70
4719,3197,2017-12-22,75,57
2069,3197,2017-12-23,71,79
6339,3197,2017-12-25,77,63
3359,3197,2017-12-29,59,84
3197,4159,2018-01-04,81,89
3197,1062,2018-01-06,65,46
1032,3197,2018-01-10,45,57
8127,3197,2018-01-13,76,77
7171,1404,2017-11-10,48,108
1404,4741,2017-11-13,65,72
2506,1404,2017-11-18,68,103
6981,1404,2017-11-22,60,71,neutral
1032,1404,2017-11-24,53,56,neutral
1043,1404,2017-11-25,72,75,neutral
3592,1404,2017-12-01,63,70
5042,1404,2017-12-05,48,75
7826,1404,2017-12-09,69,74
1404,7399,2017-12-16,80,86
1404,4961,2017-12-19,92,86
7199,1404,2017-12-22,52,70
97089,1404,2017-12-29,73,91
5825,1404,2018-01-02,50,75
1404,3771,2018-01-06,69,85
1404,2353,2018-01-09,74,79
7978,1404,2018-01-13,93,82
1404,501,2018-01-16,76,82
3509,6393,2017-10-28,72,94
3509,3484,2017-11-10,90,69
402,3509,2017-11-16,83,64,neutral
5925,3509,2017-11-17,62,44,neutral
5825,3509,2017-11-19,96,94,neutral
4991,3509,2017-11-22,58,75
501,3509,2017-11-25,93,85
55,3509,2017-11-29,64,74
3509,5584,2017-12-06,76,79
3526,3509,2017-12-09,75,79
9055,3509,2017-12-12,63,85
3509,8761,2017-12-16,65,81
2447,3509,2017-12-22,73,68
8361,3509,2017-12-28,64,73
3509,3449,2017-12-31,81,84
3509,4254,2018-01-03,61,57
2236,3509,2018-01-06,75,72
5641,3509,2018-01-10,67,69
3509,4970,2018-01-14,73,76
194708,6026,2017-11-08,49,84
6026,7582,2017-11-12,80,89
8200,6026,2017-11-15,62,58
5316,6026,2017-11-18,89,74
6026,55,2017-11-21,83,71
343,6026,2017-11-24,69,78
7911,6026,2017-11-25,85,78
1201,6026,2017-11-26,58,80
6026,8207,2017-11-30,57,55
8198,6026,2017-12-03,68,105
6026,8200,2017-12-06,67,71
6026,9162,2017-12-09,72,86
5323,6026,2017-12-16,81,76
6026,304,2017-12-22,65,104
6026,2954,2017-12-28,48,81
4238,6026,2017-12-30,82,88
6026,6853,2018-01-04,56,74
891,6026,2018-01-06,66,67
8241,6026,2018-01-11,70,74
6026,6296,2018-01-13,66,54
8153,6516,2017-11-10,60,84
4019,8153,2017-11-13,60,92
8153,8367,2017-11-17,76,79
8153,451,2017-11-19,82,79
5023,8153,2017-11-22,51,62
9126,8153,2017-11-26,65,85
7254,8153,2017-11-29,70,82
8153,1603,2017-12-03,52,83
8153,2800,2017-12-05,72,83
4826,8153,2017-12-10,60,97
8742,8153,2017-12-17,76,72,neutral
8153,8161,2017-12-19,67,60
8153,6853,2017-12-22,69,95
1186,8153,2017-12-30,79,85
8153,3244,2018-01-03,74,84
8153,6444,2018-01-06,70,90
4170,8153,2018-01-09,80,90
8153,6326,2018-01-12,76,56
1457,8153,2018-01-15,73,83
5300,3586,2018-01-13,78,82
7262,3586,2018-01-11,68,58
3586,2147,2018-01-06,82,63
3586,5955,2018-01-04,60,76
1823,3586,2017-12-30,59,92
5935,3586,2017-12-28,93,99
4218,3586,2017-12-22,85,76,neutral
4076,3586,2017-12-21,64,75,neutral
3586,3484,2017-12-18,92,72
7613,3586,2017-12-16,84,88
3586,4725,2017-12-09,73,81
3586,66,2017-12-06,79,83
7199,3586,2017-12-03,71,86
179873,3586,2017-11-30,63,99
2176,3586,2017-11-28,82,91
3586,2321,2017-11-25,73,83
3586,3781,2017-11-22,67,86
3586,3437,2017-11-18,67,51
2118,3586,2017-11-15,71,85
2102,3586,2017-11-12,59,114
3586,5783,2017-11-10,71,85
7110,451,2017-11-04,78,95
451,8367,2017-11-10,54,73
451,8432,2017-11-13,49,93
5789,451,2017-11-16,50,109
8153,451,2017-11-19,82,79
687,451,2017-11-22,58,90
4725,451,2017-11-26,61,86
451,5912,2017-11-29,63,79
82,451,2017-12-02,47,67
451,3425,2017-12-06,57,64
451,2517,2017-12-16,74,78
8068,451,2017-12-19,73,75
8761,451,2017-12-22,72,55
7199,451,2017-12-28,58,78
2341,451,2017-12-30,54,70
7813,451,2018-01-04,69,75
7300,451,2018-01-06,71,76
451,7826,2018-01-11,74,86
451,3606,2018-01-13,87,67
1214,5825,2017-11-04,57,80
82,5825,2017-11-11,53,61
1603,5825,2017-11-16,81,76,neutral
2085,5825,2017-11-17,79,65,neutral
3509,5825,2017-11-19,94,96,neutral
5187,5825,2017-11-24,77,96
3533,5825,2017-11-28,93,88
1900,5825,2017-12-01,37,80
5825,4474,2017-12-07,62,87
8761,5825,2017-12-10,84,89
5825,4436,2017-12-16,96,99
6317,5825,2017-12-20,65,84
75206,5825,2017-12-29,58,65
5825,1404,2018-01-02,50,75
5634,5825,2018-01-06,68,78
501,5825,2018-01-09,75,68
5825,3771,2018-01-12,69,70
7978,5825,2018-01-16,91,57
517,4076,2017-11-10,42,87
4076,8508,2017-11-14,79,66
4649,4076,2017-11-17,63,48
3347,4076,2017-11-18,68,66
6434,4076,2017-11-19,72,84
7976,4076,2017-11-25,50,96
3359,4076,2017-11-27,55,75
8161,4076,2017-12-02,76,75
4076,2907,2017-12-04,77,74
4494,4076,2017-12-08,49,71
3789,4076,2017-12-16,40,96
3586,4076,2017-12-21,75,64,neutral
103,4076,2017-12-22,70,87,neutral
4076,2825,2017-12-30,55,58
1457,4076,2018-01-02,53,70
6326,4076,2018-01-06,48,60
4076,9025,2018-01-09,73,70
4170,4076,2018-01-12,58,51
4076,6444,2018-01-15,57,59
7084,6841,2017-11-10,46,62
6640,6841,2017-11-13,50,74
8459,6841,2017-11-16,71,77,neutral
6358,6841,2017-11-17,90,63,neutral
2176,6841,2017-11-22,72,70
8767,6841,2017-11-28,65,51
6841,1004,2017-12-02,45,75
7339,6841,2017-12-06,69,74
3347,6841,2017-12-09,77,58
5228,6841,2017-12-12,55,69
5970,6841,2017-12-16,63,60,neutral
1186,6841,2017-12-19,66,74
7300,6841,2017-12-22,48,78
6841,3869,2017-12-30,60,83
6841,2069,2018-01-03,51,54
6547,6841,2018-01-06,62,69
6516,6841,2018-01-09,72,65
6841,2855,2018-01-13,81,86
2904,8068,2017-11-01,88,87
5538,8068,2017-11-10,83,80,neutral
343,8068,2017-11-12,57,81,neutral
8068,3197,2017-11-13,67,72
858,8068,2017-11-16,71,106
8068,3781,2017-11-20,62,70
8068,2321,2017-11-22,73,65
2118,8068,2017-11-27,64,95
3437,8068,2017-11-29,66,87
87,8068,2017-12-05,90,78
8068,7365,2017-12-10,71,89
316,8068,2017-12-16,88,63,neutral
8068,451,2017-12-19,73,75
4826,8068,2017-12-21,67,80
2899,8068,2017-12-29,86,80
2907,8068,2017-12-31,66,68
8068,7872,2018-01-04,76,86
8068,7911,2018-01-06,56,57
8068,7237,2018-01-13,79,64
7210,6236,2017-11-04,59,71
6236,5253,2017-11-10,62,71
5035,6236,2017-11-13,83,78
8127,6236,2017-11-15,62,70
6114,6236,2017-11-20,85,54,neutral
5912,6236,2017-11-21,73,67,neutral
4024,6236,2017-11-25,68,80
3244,6236,2017-11-28,63,71
2272,6236,2017-12-01,64,76,neutral
5187,6236,2017-12-05,78,82
8716,6236,2017-12-09,69,60
4613,6236,2017-12-16,51,72
2118,6236,2017-12-19,68,74
8000,6236,2017-12-22,59,63
4719,6236,2017-12-30,67,53
6236,4224,2018-01-02,51,77
6236,8459,2018-01-06,67,81
2265,6236,2018-01-10,87,52
2911,6236,2018-01-13,69,54
6236,7729,2018-01-16,45,59
6588,5444,2017-10-27,73,70
6588,6939,2017-10-30,78,61
6588,5850,2017-11-10,64,95
6588,2993,2017-11-13,61,75
6588,8241,2017-11-15,53,65
6588,2272,2017-11-19,66,59
5475,6588,2017-11-24,53,75,neutral
6588,325,2017-11-25,78,64
6588,9217,2017-11-29,81,74
6588,7163,2017-12-02,74,76
6554,6588,2017-12-06,75,78
2246,6588,2017-12-10,60,74
6588,979,2017-12-16,70,86
6588,5511,2017-12-19,69,81
1201,6588,2017-12-22,76,62
6588,950,2017-12-29,68,54
6588,1372,2017-12-31,71,57
7509,6588,2018-01-04,79,80
4164,6588,2018-01-06,79,88
6791,6588,2018-01-11,89,80
6588,2536,2018-01-13,81,75
4487,7358,2017-11-10,67,78
4487,294,2017-11-12,78,103
101321,4487,2017-11-16,62,93
4487,1675,2017-11-19,88,93
1501,4487,2017-11-23,73,84
5455,4487,2017-11-24,88,89
7136,4487,2017-11-27,59,88
356,4487,2017-12-01,81,70,neutral
4487,1545,2017-12-02,98,72
4487,2118,2017-12-06,81,60
4487,8000,2017-12-09,65,78
1900,4487,2017-12-12,74,81
5646,4487,2017-12-17,75,76
4487,4474,2017-12-29,45,66
1343,4487,2017-12-31,41,85
5342,4487,2018-01-03,67,71
4487,8393,2018-01-06,56,71
4487,4319,2018-01-10,72,67
4487,4540,2018-01-13,89,62
3150,4487,2018-01-15,56,78
356,3288,2017-11-10,74,77
3651,356,2017-11-14,43,92
356,4417,2017-11-18,94,73
1766,356,2017-11-21,78,88
356,5444,2017-11-27,71,77
4487,356,2017-12-01,70,81,neutral
4417,356,2017-12-02,75,82,neutral
356,700,2017-12-06,66,71
356,8508,2017-12-08,80,109
356,7509,2017-12-12,76,64
55,356,2017-12-17,54,79,neutral
356,796,2017-12-29,82,90
4245,356,2018-01-02,75,86
964,356,2018-01-05,83,66
356,227,2018-01-08,58,54
3888,356,2018-01-11,71,81
356,5253,2018-01-14,64,62
2506,5584,2017-11-10,65,122
5584,5279,2017-11-13,67,86
691,5584,2017-11-16,78,90
7938,5584,2017-11-20,75,63
74793,5584,2017-11-22,74,86
5584,2911,2017-11-24,49,63
2988,5584,2017-11-27,77,82
5584,5886,2017-11-30,72,82
5584,7872,2017-12-02,60,65
3509,5584,2017-12-06,76,79
4613,5584,2017-12-09,47,85
5584,8241,2017-12-16,86,83
5584,2868,2017-12-20,63,75
5584,7933,2017-12-28,63,62
5584,7900,2017-12-30,72,71
8156,5584,2018-01-04,70,68
5925,5584,2018-01-06,63,60
5584,6535,2018-01-13,85,78
7339,9025,2017-11-10,81,66
9025,1753,2017-11-14,76,80
101321,9025,2017-11-18,65,106
4430,9025,2017-11-21,49,104
9025,402,2017-11-24,85,119
7250,9025,2017-11-26,61,86
9025,2800,2017-11-29,93,74
6498,9025,2017-12-02,76,107
9025,2881,2017-12-05,82,87
9025,103,2017-12-16,88,80
9025,8443,2017-12-19,55,69
3244,9025,2017-12-30,60,76
9025,6444,2018-01-03,79,85
9025,1186,2018-01-06,77,88
4076,9025,2018-01-09,73,70
9025,1457,2018-01-12,64,53
2825,9025,2018-01-15,67,90
4807,7826,2017-11-10,56,94
7826,7878,2017-11-13,63,100
69826,7826,2017-11-16,48,106
3766,7826,2017-11-18,68,82
7826,5371,2017-11-21,104,96
5300,7826,2017-11-24,85,86,neutral
4494,7826,2017-11-25,60,90,neutral
2065,7826,2017-11-29,80,86
7826,2800,2017-12-02,50,64
7826,2085,2017-12-06,66,79
7826,1404,2017-12-09,69,74
7809,7826,2017-12-17,76,82
7826,3484,2017-12-21,59,87
5105,7826,2017-12-28,67,69
2346,7826,2017-12-30,69,77
7826,589,2018-01-04,67,80
7826,7822,2018-01-06,87,81
451,7826,2018-01-11,74,86
5228,7826,2018-01-13,71,45
2383,6296,2017-10-29,76,70
8519,2383,2017-11-10,61,82
2383,8551,2017-11-12,69,79
2383,7582,2017-11-14,67,61
2383,5323,2017-11-17,76,91
2907,2383,2017-11-20,68,50,neutral
2346,2383,2017-11-22,62,83,neutral
2383,8315,2017-11-24,69,85
2383,7084,2017-12-03,65,84
2383,7010,2017-12-07,71,81
2383,7262,2017-12-10,73,75
2383,9162,2017-12-12,88,93
1062,2383,2017-12-17,58,86
5056,2383,2017-12-20,66,94
2383,5625,2017-12-29,75,88
2383,5538,2017-12-31,77,64
6302,2383,2018-01-04,74,81
1067,2383,2018-01-06,67,82
3415,2383,2018-01-12,58,51
964,5023,2017-11-10,78,79
5023,7099,2017-11-12,65,75
5023,4024,2017-11-14,80,72
5023,8432,2017-11-19,53,73
5023,8153,2017-11-22,51,62
6103,5023,2017-11-25,101,96
123,5023,2017-11-27,73,81
5023,1872,2017-12-02,81,84
3288,5023,2017-12-06,85,84
3781,5023,2017-12-09,93,76,neutral
5023,6339,2017-12-12,58,69
5023,9177,2017-12-22,85,64
5023,6434,2017-12-28,76,78
5023,6906,2017-12-31,64,77
4360,5023,2018-01-05,66,77
5023,5444,2018-01-12,77,78
5023,1201,2018-01-14,79,94
6791,6853,2017-11-11,68,85
6791,7010,2017-11-13,63,75
6791,4170,2017-11-18,83,56
2738,6791,2017-11-21,54,96
6791,4224,2017-11-24,72,84
227,6791,2017-11-29,89,100
6791,7642,2017-12-02,83,85
6791,2265,2017-12-05,67,124
6791,5444,2017-12-10,93,87
667,6791,2017-12-18,77,113
4024,6791,2017-12-21,70,84
6791,1372,2017-12-29,68,72
6791,950,2017-12-31,86,82
4164,6791,2018-01-04,68,85
7509,6791,2018-01-06,87,91
6791,6588,2018-01-11,89,80
5187,6791,2018-01-13,81,80
8802,8636,2017-11-02,77,84
8325,8636,2017-11-10,59,65
8689,8636,2017-11-14,45,110
3533,8636,2017-11-17,80,72,neutral
3611,8636,2017-11-18,65,73,neutral
830,8636,2017-11-19,70,64,neutral
732,8636,2017-11-25,52,105
8636,2776,2017-11-30,71,83
8636,8332,2017-12-06,56,83
891,8636,2017-12-09,74,68,neutral
343,8636,2017-12-16,74,96
6161,8636,2017-12-19,67,72
6333,8636,2017-12-22,48,88
3421,8636,2017-12-30,62,60
5620,8636,2018-01-04,55,95
7399,8636,2018-01-06,76,92
8636,5625,2018-01-11,78,74
8636,5538,2018-01-13,79,89
9177,1950,2017-11-10,76,92
9177,9031,2017-11-12,61,89
7250,9177,2017-11-14,54,86
9177,123,2017-11-17,72,80
1998,9177,2017-11-19,42,107
9177,157,2017-11-22,87,73
8393,9177,2017-11-25,79,73
9177,2108,2017-11-27,76,66
950,9177,2017-11-29,67,84
9177,7878,2017-12-02,66,92
9177,4024,2017-12-06,86,77
9177,6763,2017-12-09,67,75
9177,3533,2017-12-12,67,83
5023,9177,2017-12-22,85,64
9177,3766,2017-12-30,89,74
9177,2911,2018-01-06,60,74
933,9177,2018-01-12,72,78
6588,5444,2017-10-27,73,70
5444,6763,2017-11-10,77,75
5444,4858,2017-11-15,81,107
5444,4548,2017-11-19,76,101
5444,891,2017-11-21,88,95
82,5444,2017-11-24,74,96
7872,5444,2017-11-25,95,90
356,5444,2017-11-27,71,77
979,5444,2017-11-29,106,87
5444,5342,2017-12-05,78,70
6791,5444,2017-12-10,93,87
5444,5475,2017-12-16,85,82
1612,5444,2017-12-19,77,79
5444,1910,2017-12-23,89,86
3533,5444,2017-12-29,98,93
6554,5444,2017-12-31,99,76
5444,7163,2018-01-05,84,76
5444,4417,2018-01-07,86,70
5023,5444,2018-01-12,77,78
6906,5444,2018-01-14,70,73
8122,7268,2017-11-10,54,65
8122,2147,2017-11-12,83,69
1448,8122,2017-11-14,52,91
8122,3731,2017-11-17,49,71
8122,304,2017-11-19,78,99
6554,8122,2017-11-23,90,82,neutral
5620,8122,2017-11-24,71,77,neutral
8122,8141,2017-11-26,63,87
8871,8122,2017-11-29,65,112
5316,8122,2017-12-02,76,65
8122,8325,2017-12-06,59,62
8122,7938,2017-12-09,59,73
8122,6853,2017-12-16,66,73
8122,5035,2017-12-19,68,86
3415,8122,2017-12-21,59,67,neutral
5387,8122,2017-12-28,65,60
8122,8200,2018-01-04,53,64
4159,8122,2018-01-06,73,86
1057,8122,2018-01-11,67,64
8122,1062,2018-01-13,71,54
2542,2861,2017-11-04,63,86
3359,2861,2017-11-10,75,84
2861,2666,2017-11-14,67,87
3112,2861,2017-11-18,57,65
6554,2861,2017-11-20,67,65
9170,2861,2017-11-23,83,64,neutral
3731,2861,2017-11-24,67,59,neutral
5114,2861,2017-11-29,66,73
7788,2861,2017-12-03,67,71,neutral
6339,2861,2017-12-06,60,71
2861,6114,2017-12-09,54,74
4719,2861,2017-12-16,59,50
5342,2861,2017-12-20,64,68
3162,2861,2017-12-23,48,58
6817,2861,2017-12-30,64,70
2861,2272,2018-01-03,52,69
6516,2861,2018-01-06,81,60
2861,2069,2018-01-10,45,72
2861,6547,2018-01-13,68,78
7478,2353,2017-11-10,60,92
4752,2353,2017-11-12,73,97
333,2353,2017-11-16,59,76
3359,2353,2017-11-18,66,76
2353,3484,2017-11-24,67,87
2353,7278,2017-11-26,65,47
2353,5558,2017-11-29,81,84
5783,2353,2017-12-06,89,95
1422,2353,2017-12-09,65,80
2353,4159,2017-12-16,85,80
2353,5783,2017-12-22,81,86
2353,7729,2017-12-27,47,62
6610,2353,2017-12-29,48,67
2353,501,2018-01-02,62,72
821,2353,2018-01-06,75,71
1404,2353,2018-01-09,74,79
2353,5634,2018-01-13,66,72
66,2353,2018-01-16,49,63
8500,5366,2017-11-11,60,49
8500,4948,2017-11-13,55,99
227,8500,2017-11-18,70,71
7596,8500,2017-11-21,64,107
8500,3150,2017-11-26,72,50
2527,8500,2017-12-01,76,78
4540,8500,2017-12-05,72,90
4662,8500,2017-12-10,41,75
8500,6554,2017-12-16,84,90
8500,7099,2017-12-20,68,89
8500,2085,2017-12-23,67,79
5187,8500,2017-12-29,57,76
8500,7509,2017-12-31,75,82
6718,8500,2018-01-04,63,69
2536,8500,2018-01-06,65,73
8500,950,2018-01-11,71,62
8500,4164,2018-01-13,67,69
4560,3162,2017-11-10,64,73
4548,3162,2017-11-12,67,70
3162,3304,2017-11-16,69,73
3162,4360,2017-11-18,69,73
6853,3162,2017-11-23,89,71,neutral
6817,3162,2017-11-24,71,77,neutral
3162,1057,2017-11-26,61,70
3162,5603,2017-11-30,61,77
3162,3781,2017-12-02,70,79
3162,2682,2017-12-06,47,45
796,3162,2017-12-21,63,74
3162,2861,2017-12-23,48,58
3162,4858,2017-12-30,55,65
8393,3162,2018-01-02,62,56
2052,3162,2018-01-06,51,61
3162,9126,2018-01-10,62,63
6783,7911,2017-11-02,64,76
74793,7911,2017-11-04,48,77
7911,55,2017-11-12,57,65
7900,7911,2017-11-15,79,78
7938,7911,2017-11-18,58,75
343,7911,2017-11-22,54,71,neutral
1201,7911,2017-11-24,68,62,neutral
7911,6026,2017-11-25,85,78
7856,7911,2017-11-29,53,66
7911,3354,2017-12-02,52,71
4609,7911,2017-12-06,50,100
7911,18,2017-12-09,68,72
7911,1753,2017-12-17,58,66
69827,7911,2017-12-19,43,85
7911,6535,2017-12-22,74,66
7911,275,2017-12-29,62,66
7911,1637,2017-12-31,53,48
7237,7911,2018-01-04,69,72
8068,7911,2018-01-06,56,57
7911,333,2018-01-11,73,67
7911,325,2018-01-13,72,70
6906,3869,2017-11-11,40,61
6906,5704,2017-11-13,66,75
6718,6906,2017-11-18,61,70,neutral
7237,6906,2017-11-19,54,49,neutral
6906,3888,2017-11-26,86,82
2536,6906,2017-11-29,53,77
6906,2447,2017-12-02,65,71
3354,6906,2017-12-06,74,76
6906,7099,2017-12-12,61,84
4164,6906,2017-12-17,56,71,neutral
7509,6906,2017-12-23,68,71
6906,2527,2017-12-28,61,70
5023,6906,2017-12-31,64,77
6906,3533,2018-01-05,69,73
6434,6906,2018-01-07,58,84
6906,1201,2018-01-12,58,70
6906,5444,2018-01-14,70,73
7084,6841,2017-11-10,46,62
6382,7084,2017-11-12,70,121
7084,8588,2017-11-15,59,75
2176,7084,2017-11-18,71,102,neutral
7084,589,2017-11-19,77,90
7084,8551,2017-11-24,84,89
3421,7084,2017-11-27,67,73
3766,7084,2017-11-30,54,66
2383,7084,2017-12-03,65,84
6035,7084,2017-12-04,69,99
7084,6853,2017-12-09,73,97
6849,7084,2017-12-13,72,88
6296,7084,2017-12-16,76,89
1098,7084,2017-12-19,81,59
5455,7084,2017-12-23,89,95
2988,7084,2017-12-28,63,93
8207,7084,2017-12-30,71,95
2993,7084,2018-01-06,73,57
1501,7084,2018-01-11,64,67
4961,7084,2018-01-13,75,77
5056,1098,2017-11-06,52,81
8207,1098,2017-11-10,74,66
1032,1098,2017-11-12,82,85
9126,1098,2017-11-16,65,79
8898,1098,2017-11-20,92,82,neutral
8443,1098,2017-11-21,83,69,neutral
1442,1098,2017-11-22,96,72,neutral
1062,1098,2017-11-28,63,83
6853,1098,2017-12-02,74,63
1351,1098,2017-12-06,96,69
1098,7002,2017-12-09,63,62
1057,1098,2017-12-16,89,95
1098,7084,2017-12-19,81,59
6302,1098,2017-12-21,106,81
1098,7582,2017-12-30,77,74
8251,1098,2018-01-04,80,62
8141,1098,2018-01-06,107,84
1098,8551,2018-01-11,56,66
1098,8588,2018-01-13,53,78
5603,796,2017-11-10,65,59
123,796,2017-11-13,88,74
796,1872,2017-11-19,66,85
796,4319,2017-11-22,78,69
8851,796,2017-11-26,48,83
796,5342,2017-11-29,70,69
796,4719,2017-12-05,54,69
796,691,2017-12-08,90,87
796,4540,2017-12-13,82,87
2447,796,2017-12-17,77,69
796,3162,2017-12-21,63,74
356,796,2017-12-29,82,90
796,964,2018-01-02,84,79
796,4245,2018-01-05,65,68
4024,796,2018-01-08,81,92
1675,796,2018-01-11,58,72
796,3304,2018-01-14,54,40
4725,2682,2017-11-10,55,54
9156,4725,2017-11-14,67,73
4164,4725,2017-11-17,74,78,neutral
3150,4725,2017-11-19,68,58,neutral
4725,8092,2017-11-22,59,80
4725,451,2017-11-26,61,86
4807,4725,2017-11-29,40,123
4725,8754,2017-12-02,76,73
4725,4948,2017-12-05,51,70
3586,4725,2017-12-09,73,81
6564,4725,2017-12-17,70,109
4725,2157,2017-12-21,66,83
4725,5850,2017-12-30,59,72
4725,821,2018-01-02,77,72
8767,4725,2018-01-06,67,62
3771,4725,2018-01-09,69,80
4725,979,2018-01-13,66,82
821,4725,2018-01-16,81,70
3888,2855,2017-11-10,65,67
2855,4224,2017-11-12,61,72
700,2855,2017-11-16,57,69
1062,2855,2017-11-18,73,78
4218,2855,2017-11-21,77,64,neutral
2776,2855,2017-11-22,79,73,neutral
2855,3611,2017-11-29,76,72
2855,402,2017-12-03,63,79
8934,2855,2017-12-06,77,70
5505,2855,2017-12-09,65,77
2899,2855,2017-12-12,74,51
6114,2855,2017-12-17,72,54
5114,2855,2017-12-22,79,86
2855,6516,2017-12-30,64,83
2855,4548,2018-01-03,80,72
2069,2855,2018-01-07,86,59
6817,2855,2018-01-10,79,81
6841,2855,2018-01-13,81,86
7509,4360,2017-11-15,79,80
3162,4360,2017-11-18,69,73
4961,4360,2017-11-20,74,63,neutral
4970,4360,2017-11-21,69,65,neutral
5634,4360,2017-11-22,70,68,neutral
4360,2682,2017-11-26,57,70
3304,4360,2017-12-01,54,70,neutral
8000,4360,2017-12-02,56,55,neutral
5114,4360,2017-12-09,66,80
4360,8099,2017-12-16,66,80
3288,4360,2017-12-20,61,63,neutral
4360,7099,2017-12-23,62,74
2527,4360,2017-12-30,58,61
4360,4417,2018-01-02,101,96
4360,5023,2018-01-05,66,77
6554,4360,2018-01-07,82,76
4360,2527,2018-01-11,59,53
7163,4360,2018-01-13,61,72
5955,5545,2018-01-13,64,82
5955,7268,2018-01-11,75,78
8754,5955,2018-01-06,66,81
3586,5955,2018-01-04,60,76
5300,5955,2017-12-30,74,93
5955,4858,2017-12-21,63,77
5955,316,2017-12-19,69,104
5955,2649,2017-12-16,83,64
4970,5955,2017-12-10,66,73
7371,5955,2017-12-08,68,60
5323,5955,2017-12-05,92,66,neutral
5955,325,2017-12-02,74,66
5955,3731,2017-11-29,68,77
5783,5955,2017-11-27,93,86
5955,6114,2017-11-24,48,86
5955,6161,2017-11-21,76,80
5035,5955,2017-11-20,69,64,neutral
5955,5912,2017-11-16,48,91
5955,8099,2017-11-13,71,90
463,5955,2017-11-10,72,86
1214,821,2017-11-02,53,83
821,2246,2017-11-10,78,69
7262,821,2017-11-13,88,79
2649,821,2017-11-18,80,83
3901,821,2017-11-20,106,109
7254,821,2017-11-24,74,83,neutral
821,1186,2017-11-25,78,72
18,821,2017-11-26,88,83,neutral
7024,821,2017-11-29,79,85
821,5475,2017-12-02,92,77
2517,821,2017-12-05,91,76
821,5925,2017-12-09,46,88
821,9055,2017-12-21,81,78
4232,821,2017-12-28,56,97
4725,821,2018-01-02,77,72
821,2353,2018-01-06,75,71
5634,821,2018-01-09,57,66
821,66,2018-01-13,78,80
821,4725,2018-01-16,81,70
4159,7010,2017-11-10,83,71
7015,4159,2017-11-14,70,95
4159,5970,2017-11-18,81,89
4159,8716,2017-11-20,62,91
4948,4159,2017-11-23,95,58,neutral
5970,4159,2017-11-24,69,74,neutral
5279,4159,2017-11-26,85,80,neutral
4159,294,2017-11-29,56,91
2776,4159,2017-12-02,106,70
7582,4159,2017-12-03,68,76
4159,7399,2017-12-06,89,94
4159,6161,2017-12-09,78,71
2353,4159,2017-12-16,85,80
4159,4757,2017-12-21,60,102
4159,1753,2017-12-23,66,68
7861,4159,2017-12-30,59,77
3197,4159,2018-01-04,81,89
4159,8122,2018-01-06,73,86
1062,4159,2018-01-10,70,80
4159,8207,2018-01-13,75,68
5455,7938,2017-11-10,111,106
5455,8415,2017-11-14,77,113
7482,5455,2017-11-17,83,127
5455,8761,2017-11-19,86,100
6326,5455,2017-11-23,64,76,neutral
5455,4487,2017-11-24,88,89
756,5455,2017-11-27,68,104
4194,5455,2017-12-01,105,80
3415,5455,2017-12-03,79,68
1979,5455,2017-12-16,51,92
5455,8092,2017-12-18,69,76
5002,5455,2017-12-20,52,96
5455,7084,2017-12-23,89,95
5724,5455,2017-12-28,46,87
3473,5455,2017-12-30,60,77
5455,7600,2018-01-03,64,81
5455,3354,2018-01-06,72,71
4613,5455,2018-01-10,80,85
1351,5455,2018-01-13,79,86
7856,5455,2018-01-16,61,91
4474,7642,2017-11-10,76,61,neutral
7642,1872,2017-11-14,64,72
7642,501,2017-11-17,76,87
7642,4757,2017-11-19,71,93
933,7642,2017-11-22,64,77
964,7642,2017-11-26,85,76
7131,7642,2017-11-29,58,101
6791,7642,2017-12-02,83,85
7642,4164,2017-12-04,71,75
7642,1766,2017-12-07,76,66
3288,7642,2017-12-12,84,81
7642,6358,2017-12-17,60,62
7642,6696,2017-12-22,75,73
5475,7642,2017-12-30,74,68
4319,7642,2018-01-03,70,71
7642,3150,2018-01-06,63,61
7642,123,2018-01-10,65,78
7642,8393,2018-01-13,62,73
8258,6981,2017-11-11,51,91
3128,6981,2017-11-14,56,72
6981,3415,2017-11-18,54,63
1404,6981,2017-11-22,71,60,neutral
1685,6981,2017-11-23,59,49,neutral
7034,6981,2017-11-25,59,73,neutral
7067,6981,2017-11-28,55,81
74795,6981,2017-11-30,54,77
6981,557,2017-12-04,56,84
6981,4920,2017-12-13,69,82
325,6981,2017-12-15,55,57
6981,4206,2017-12-19,58,80
8332,6981,2017-12-22,75,64
6981,18,2017-12-30,72,75
1351,6981,2018-01-03,76,82
6981,3473,2018-01-06,85,74
6981,7856,2018-01-10,82,50
3354,6981,2018-01-13,68,81
3389,5394,2017-10-25,71,94
5394,6797,2017-11-10,61,77
5394,5783,2017-11-13,68,87
5394,4636,2017-11-21,52,63
7482,5394,2017-11-24,67,74
5394,7237,2017-11-26,52,55
5394,3347,2017-11-29,66,75
8980,5394,2017-12-02,70,87
5394,7358,2017-12-13,66,79
5394,4194,2017-12-16,65,87
6061,5394,2017-12-18,59,107
5394,87,2017-12-20,67,74
18,5394,2017-12-28,74,77
