2555365,Pre,1,08/10,NE,5,7,85,1,0
2555365,Pre,2,08/17,TB,10,15,144,1,0
2555365,Pre,3,08/24,CAR,1,5,22,0,0
2555365,Pre,4,08/31,ATL,22,31,265,1,3
2555365,Reg,1,09/10,IND,--,--,--,--,--
2555365,Reg,2,09/17,WAS,--,--,--,--,--
2555365,Reg,3,09/21,SF,--,--,--,--,--
2555365,Reg,4,10/01,DAL,--,--,--,--,--
2555365,Reg,5,10/08,SEA,--,--,--,--,--
2555365,Reg,6,10/15,JAX,--,--,--,--,--
2555365,Reg,7,10/22,ARI,--,--,--,--,--
2555365,Reg,9,11/05,NYG,--,--,--,--,--
2555365,Reg,10,11/12,HOU,--,--,--,--,--
2506546,Pre,1,08/09,HOU,4,5,76,1,0
2506546,Pre,2,08/19,TEN,7,12,88,0,1
2506546,Pre,3,08/24,JAX,10,19,66,0,1
2506546,Pre,4,08/31,PIT,2,4,10,0,0
2506546,Reg,1,09/10,SF,--,--,--,--,--
2506546,Reg,2,09/17,BUF,--,--,--,--,--
2506546,Reg,3,09/24,NO,2,7,17,0,0
2506546,Reg,4,10/01,NE,--,--,--,--,--
2506546,Reg,5,10/08,DET,--,--,--,--,--
2506546,Reg,6,10/12,PHI,--,--,--,--,--
2506546,Reg,7,10/22,CHI,--,--,--,--,--
2506546,Reg,8,10/29,TB,--,--,--,--,--
2506546,Reg,9,11/05,ATL,--,--,--,--,--
2506546,Reg,10,11/13,MIA,--,--,--,--,--
2539308,Pre,1,08/11,KC,10,17,168,0,0
2539308,Pre,2,08/19,DEN,1,2,10,0,0
2539308,Pre,3,08/27,MIN,2,2,19,0,0
2539308,Pre,4,08/31,LAC,--,--,--,--,--
2557922,Pre,1,08/11,KC,7,11,101,2,0
2557922,Pre,2,08/19,DEN,7,12,110,1,0
2557922,Pre,3,08/27,MIN,7,13,159,1,1
2557922,Pre,4,08/31,LAC,5,9,31,0,0
2557922,Reg,1,09/10,CAR,--,--,--,--,--
2557922,Reg,2,09/17,SEA,--,--,--,--,--
2557922,Reg,3,09/21,LA,--,--,--,--,--
2557922,Reg,4,10/01,ARI,--,--,--,--,--
2557922,Reg,5,10/08,IND,--,--,--,--,--
2557922,Reg,6,10/15,WAS,19,36,245,1,1
2557922,Reg,7,10/22,DAL,22,38,235,0,0
2557922,Reg,8,10/29,PHI,17,36,167,1,2
2557922,Reg,9,11/05,ARI,24,51,294,0,1
2557922,Reg,10,11/12,NYG,19,25,288,2,1
2556794,Pre,1,08/13,SEA,4,6,68,0,0
2556794,Pre,2,08/20,NO,--,--,--,--,--
2556794,Pre,3,08/26,LA,5,9,62,0,0
2556794,Pre,4,08/31,SF,3,6,46,0,2
2543477,Pre,1,08/10,NE,3,5,16,0,0
2543477,Pre,2,08/17,TB,8,13,65,0,0
2543477,Pre,3,08/24,CAR,12,16,125,1,1
2543477,Pre,4,08/31,ATL,--,--,--,--,--
2543477,Reg,1,09/10,HOU,11,21,125,1,0
2543477,Reg,2,09/17,TEN,20,34,223,1,2
2543477,Reg,3,09/24,BAL,20,31,244,4,0
2543477,Reg,4,10/01,NYJ,15,35,140,1,1
2543477,Reg,5,10/08,PIT,8,14,95,0,1
2543477,Reg,6,10/15,LA,23,35,241,1,1
2543477,Reg,7,10/22,IND,18,26,330,1,0
2543477,Reg,9,11/05,CIN,24,38,259,1,0
2543477,Reg,10,11/12,LAC,28,51,273,1,2
2556477,Pre,1,08/13,LAC,12,15,189,1,1
2556477,Pre,2,08/18,MIN,5,8,55,0,0
2556477,Pre,3,08/25,KC,0,6,0,0,1
2556477,Pre,4,08/31,OAK,13,21,166,1,2
497095,Pre,1,08/10,BUF,5,7,35,0,0
497095,Pre,2,08/18,SEA,7,11,95,0,0
497095,Pre,3,08/27,SF,17,21,134,0,0
497095,Pre,4,08/31,MIA,--,--,--,--,--
497095,Reg,1,09/11,NO,27,32,346,3,0
497095,Reg,2,09/17,PIT,--,--,--,--,--
497095,Reg,3,09/24,TB,--,--,--,--,--
497095,Reg,4,10/01,DET,--,--,--,--,--
497095,Reg,5,10/09,CHI,5,11,36,0,0
497095,Reg,6,10/15,GB,--,--,--,--,--
497095,Reg,7,10/22,BAL,--,--,--,--,--
497095,Reg,8,10/29,CLE,--,--,--,--,--
2504211,Pre,1,08/10,JAX,--,--,--,--,--
2504211,Pre,2,08/19,HOU,6,9,67,1,0
2504211,Pre,3,08/25,DET,12,15,174,2,1
2504211,Pre,4,08/31,NYG,--,--,--,--,--
2504211,Reg,1,09/07,KC,16,36,267,0,0
2504211,Reg,2,09/17,NO,30,39,447,3,0
2504211,Reg,3,09/24,HOU,25,35,378,5,0
2504211,Reg,4,10/01,CAR,32,45,307,2,0
2504211,Reg,5,10/05,TB,30,40,303,1,1
2504211,Reg,6,10/15,NYJ,20,38,257,2,1
2504211,Reg,7,10/22,ATL,21,29,249,2,0
2504211,Reg,8,10/29,LAC,32,47,333,1,0
2504211,Reg,10,11/12,DEN,25,34,266,3,0
2540173,Pre,1,08/11,SF,5,8,63,0,1
2540173,Pre,2,08/19,CIN,2,5,23,1,0
2540173,Pre,3,08/25,SEA,4,6,54,0,0
2540173,Pre,4,08/31,TEN,6,8,63,1,0
2540173,Reg,1,09/07,NE,--,--,--,--,--
2540173,Reg,2,09/17,PHI,--,--,--,--,--
2540173,Reg,3,09/24,LAC,--,--,--,--,--
2540173,Reg,4,10/02,WAS,--,--,--,--,--
2540173,Reg,5,10/08,HOU,--,--,--,--,--
2540173,Reg,6,10/15,PIT,--,--,--,--,--
2540173,Reg,7,10/19,OAK,--,--,--,--,--
2540173,Reg,8,10/30,DEN,--,--,--,--,--
2540173,Reg,9,11/05,DAL,--,--,--,--,--
2504775,Pre,1,08/10,CLE,--,--,--,--,--
2504775,Pre,2,08/20,LAC,--,--,--,--,--
2504775,Pre,3,08/26,HOU,11,15,76,0,0
2504775,Pre,4,08/31,BAL,--,--,--,--,--
2504775,Reg,1,09/11,MIN,27,37,291,1,0
2504775,Reg,2,09/17,NE,27,45,356,2,0
2504775,Reg,3,09/24,CAR,22,29,220,3,0
2504775,Reg,4,10/01,MIA,29,41,268,2,0
2504775,Reg,6,10/15,DET,20,30,186,2,2
2504775,Reg,7,10/22,GB,27,38,331,1,2
2504775,Reg,8,10/29,CHI,23,28,299,0,0
2504775,Reg,9,11/05,TB,22,27,263,2,0
2504775,Reg,10,11/12,BUF,18,25,184,0,0
2543465,Pre,1,08/10,BUF,--,--,--,--,--
2543465,Pre,2,08/18,SEA,--,--,--,--,--
2543465,Pre,3,08/27,SF,--,--,--,--,--
2543465,Pre,4,08/31,MIA,--,--,--,--,--
2543465,Reg,10,11/12,WAS,--,--,--,--,--
2555261,Pre,1,08/10,JAX,8,13,88,0,0
2555261,Pre,2,08/19,HOU,5,10,36,0,0
2555261,Pre,3,08/25,DET,--,--,--,--,--
2555261,Pre,4,08/31,NYG,28,39,341,4,1
2555261,Reg,1,09/10,LA,2,3,51,0,0
2555261,Reg,2,09/17,ARI,20,37,216,0,1
2555261,Reg,3,09/24,CLE,17,24,259,1,0
2555261,Reg,4,10/01,SEA,16,29,157,1,1
2555261,Reg,5,10/08,SF,22,34,314,0,1
2555261,Reg,6,10/16,TEN,21,37,212,1,0
2555261,Reg,7,10/22,JAX,22,37,200,0,0
2555261,Reg,8,10/29,CIN,25,39,233,2,1
2555261,Reg,9,11/05,HOU,20,30,308,2,0
2555261,Reg,10,11/12,PIT,14,24,222,2,1
2556492,Pre,1,08/10,PHI,10,16,103,0,0
2556492,Pre,2,08/19,WAS,1,3,0,0,0
2556492,Pre,3,08/26,DEN,--,--,--,--,--
2556492,Pre,4,08/31,LA,2,2,9,0,0
2556492,Reg,7,10/22,NO,--,--,--,--,--
2556492,Reg,9,11/06,DET,--,--,--,--,--
2556492,Reg,10,11/12,CHI,--,--,--,--,--
2543499,Pre,1,08/12,ARI,--,--,--,--,--
2543499,Pre,2,08/19,LA,7,9,100,2,1
2543499,Pre,3,08/26,DAL,13,17,144,2,0
2543499,Pre,4,08/31,SEA,--,--,--,--,--
2543499,Reg,1,09/10,TEN,22,32,262,2,0
2543499,Reg,2,09/17,NYJ,23,28,230,3,0
2543499,Reg,3,09/24,WAS,19,31,118,1,2
2543499,Reg,4,10/01,DEN,10,18,143,1,0
2543499,Reg,5,10/08,BAL,--,--,--,--,--
2543499,Reg,6,10/15,LAC,21,30,171,1,2
2543499,Reg,7,10/19,KC,29,52,417,3,0
2543499,Reg,8,10/29,BUF,31,49,313,1,2
2543499,Reg,9,11/05,MIA,21,30,300,1,1
2506562,Pre,1,08/12,NYJ,--,--,--,--,--
2506562,Pre,2,08/19,CAR,8,13,88,0,0
2506562,Pre,3,08/27,CHI,4,7,62,0,0
2506562,Pre,4,08/31,KC,3,4,35,0,0
2506562,Reg,1,09/10,OAK,--,--,--,--,--
2506562,Reg,2,09/17,JAX,--,--,--,--,--
2506562,Reg,3,09/24,SEA,--,--,--,--,--
2506562,Reg,4,10/01,HOU,4,10,21,0,2
2506562,Reg,5,10/08,MIA,21,32,141,1,0
2506562,Reg,6,10/16,IND,--,--,--,--,--
2506562,Reg,7,10/22,CLE,--,--,--,--,--
2506562,Reg,9,11/05,BAL,--,--,--,--,--
2506562,Reg,10,11/12,CIN,--,--,--,--,--
2506895,Pre,1,08/13,SEA,4,10,100,1,2
2506895,Pre,2,08/20,NO,10,17,99,0,0
2506895,Pre,3,08/26,LA,--,--,--,--,--
2506895,Pre,4,08/31,SF,--,--,--,--,--
2506895,Reg,1,09/11,DEN,--,--,--,--,--
2506895,Reg,2,09/17,MIA,--,--,--,--,--
2506895,Reg,3,09/24,KC,--,--,--,--,--
2506895,Reg,4,10/01,PHI,--,--,--,--,--
2506895,Reg,5,10/08,NYG,--,--,--,--,--
2506895,Reg,6,10/15,OAK,--,--,--,--,--
2506895,Reg,7,10/22,DEN,--,--,--,--,--
2506895,Reg,8,10/29,NE,--,--,--,--,--
2506895,Reg,10,11/12,JAX,--,--,--,--,--
2555332,Pre,1,08/12,ARI,10,21,82,0,0
2555332,Pre,2,08/19,LA,9,15,83,1,0
2555332,Pre,3,08/26,DAL,9,16,89,0,0
2555332,Pre,4,08/31,SEA,8,19,88,0,1
2555332,Reg,1,09/10,TEN,--,--,--,--,--
2555332,Reg,2,09/17,NYJ,--,--,--,--,--
2555332,Reg,3,09/24,WAS,--,--,--,--,--
2555332,Reg,4,10/01,DEN,--,--,--,--,--
2555332,Reg,5,10/08,BAL,--,--,--,--,--
2555332,Reg,6,10/15,LAC,--,--,--,--,--
2555332,Reg,7,10/19,KC,--,--,--,--,--
2555332,Reg,8,10/29,BUF,--,--,--,--,--
2555332,Reg,9,11/05,MIA,--,--,--,--,--
2532820,Pre,1,08/10,BAL,1,2,5,0,0
2532820,Pre,2,08/19,GB,14,23,144,1,0
2532820,Pre,3,08/27,CIN,10,19,109,0,1
2532820,Pre,4,08/31,TB,--,--,--,--,--
2532820,Reg,1,09/10,PHI,23,40,240,1,1
2532820,Reg,2,09/17,LA,18,27,179,1,0
2532820,Reg,3,09/24,OAK,25,30,365,3,0
2532820,Reg,4,10/02,KC,14,24,220,2,0
2532820,Reg,6,10/15,SF,25,37,330,2,1
2532820,Reg,7,10/23,PHI,30,40,303,3,1
2532820,Reg,8,10/29,DAL,26,39,263,1,1
2532820,Reg,9,11/05,SEA,21,31,247,0,0
2532820,Reg,10,11/12,MIN,26,45,327,1,1
2495824,Pre,1,08/10,ATL,--,--,--,--,--
2495824,Pre,2,08/17,BAL,3,6,24,0,0
2495824,Pre,3,08/24,PHI,5,8,105,1,0
2495824,Pre,4,08/31,MIN,--,--,--,--,--
2495824,Reg,2,09/17,LAC,24,33,230,1,0
2495824,Reg,3,09/24,NYJ,26,44,220,1,1
2495824,Reg,4,10/01,NO,20,28,164,0,1
2495824,Reg,5,10/08,TEN,12,26,92,1,1
2495824,Reg,6,10/15,ATL,19,33,151,2,1
2495824,Reg,7,10/22,NYJ,12,16,138,2,1
2495824,Reg,8,10/26,BAL,--,--,--,--,--
2495824,Reg,9,11/05,OAK,34,42,311,3,0
2495824,Reg,10,11/13,CAR,22,37,213,2,1
2495143,Pre,1,08/11,TB,4,5,38,0,1
2495143,Pre,2,08/19,KC,7,13,98,0,0
2495143,Pre,3,08/27,WAS,8,13,70,0,0
2495143,Pre,4,08/31,IND,--,--,--,--,--
2495143,Reg,1,09/10,BAL,16,31,170,0,4
2495143,Reg,2,09/14,HOU,20,35,224,0,0
2495143,Reg,3,09/24,GB,21,27,212,2,0
2495143,Reg,4,10/01,CLE,25,30,286,4,0
2495143,Reg,5,10/08,BUF,22,36,328,1,2
2495143,Reg,7,10/22,PIT,17,30,140,2,2
2495143,Reg,8,10/29,IND,17,29,243,2,0
2495143,Reg,9,11/05,JAX,10,18,136,0,0
2495143,Reg,10,11/12,TEN,20,35,265,2,0
81284,Pre,1,08/10,CLE,4,6,27,0,0
81284,Pre,2,08/20,LAC,7,12,80,0,0
81284,Pre,3,08/26,HOU,9,12,108,0,0
81284,Pre,4,08/31,BAL,11,19,103,1,1
81284,Reg,1,09/11,MIN,--,--,--,--,--
81284,Reg,2,09/17,NE,--,--,--,--,--
81284,Reg,3,09/24,CAR,--,--,--,--,--
81284,Reg,4,10/01,MIA,--,--,--,--,--
81284,Reg,6,10/15,DET,--,--,--,--,--
81284,Reg,7,10/22,GB,--,--,--,--,--
81284,Reg,8,10/29,CHI,--,--,--,--,--
81284,Reg,9,11/05,TB,--,--,--,--,--
81284,Reg,10,11/12,BUF,--,--,--,--,--
2533349,Pre,1,08/13,LAC,7,9,108,0,0
2533349,Pre,2,08/18,MIN,2,5,21,0,0
2533349,Pre,3,08/25,KC,5,5,64,1,0
2533349,Pre,4,08/31,OAK,10,16,123,1,0
2533349,Reg,1,09/10,GB,--,--,--,--,--
2533349,Reg,2,09/17,SF,--,--,--,--,--
2533349,Reg,3,09/24,TEN,--,--,--,--,--
2533349,Reg,4,10/01,IND,--,--,--,--,--
