1911,BRO,LAD,,7,64,86,,,N,N,Brooklyn Dodgers,Washington Park III
1911,BSN,ATL,,8,44,107,,,N,N,Boston Rustlers,South End Grounds III
1911,CHA,CHW,,5,77,74,,,N,N,Chicago White Sox,Comiskey Park
1911,CHN,CHC,,2,92,62,,,N,N,Chicago Cubs,West Side Park II
1911,CIN,CIN,,6,70,83,,,N,N,Cincinnati Reds,Palace of the Fans
1911,CLE,CLE,,3,80,73,,,N,N,Cleveland Naps,League Park II
1911,DET,DET,,2,89,65,,,N,N,Detroit Tigers,Bennett Park
1911,NY1,SFG,,1,99,54,,,Y,N,New York Giants,Polo Grounds III/Polo Grounds IV
1911,NYA,NYY,,6,76,76,,,N,N,New York Highlanders,Hilltop Park
1911,PHA,OAK,,1,101,50,,,Y,Y,Philadelphia Athletics,Shibe Park
1911,PHI,PHI,,4,79,73,,,N,N,Philadelphia Phillies,Baker Bowl
1911,PIT,PIT,,3,85,69,,,N,N,Pittsburgh Pirates,Forbes Field
1911,SLA,BAL,,8,45,107,,,N,N,St. Louis Browns,Sportsman's Park IV
1911,SLN,STL,,5,75,74,,,N,N,St. Louis Cardinals,Robison Field
1911,WS1,MIN,,7,64,90,,,N,N,Washington Senators,Griffith Stadium I
1912,BOS,BOS,,1,105,47,,,Y,Y,Boston Red Sox,Fenway Park I
1912,BRO,LAD,,7,58,95,,,N,N,Brooklyn Dodgers,Washington Park III
1912,BSN,ATL,,8,52,101,,,N,N,Boston Braves,South End Grounds III
1912,CHA,CHW,,4,78,76,,,N,N,Chicago White Sox,Comiskey Park
1912,CHN,CHC,,3,91,59,,,N,N,Chicago Cubs,West Side Park II
1912,CIN,CIN,,4,75,78,,,N,N,Cincinnati Reds,Crosley Field
1912,CLE,CLE,,5,75,78,,,N,N,Cleveland Naps,League Park II
1912,DET,DET,,6,69,84,,,N,N,Detroit Tigers,Navin Field
1912,NY1,SFG,,1,103,48,,,Y,N,New York Giants,Polo Grounds IV
1912,NYA,NYY,,8,50,102,,,N,N,New York Highlanders,Hilltop Park
1912,PHA,OAK,,3,90,62,,,N,N,Philadelphia Athletics,Shibe Park
1912,PHI,PHI,,5,73,79,,,N,N,Philadelphia Phillies,Baker Bowl
1912,PIT,PIT,,2,93,58,,,N,N,Pittsburgh Pirates,Forbes Field
1912,SLA,BAL,,7,53,101,,,N,N,St. Louis Browns,Sportsman's Park IV
1912,SLN,STL,,6,63,90,,,N,N,St. Louis Cardinals,Robison Field
1912,WS1,MIN,,2,91,61,,,N,N,Washington Senators,Griffith Stadium I
1913,BOS,BOS,,4,79,71,,,N,N,Boston Red Sox,Fenway Park I
1913,BRO,LAD,,6,65,84,,,N,N,Brooklyn Superbas,Ebbets Field
1913,BSN,ATL,,5,69,82,,,N,N,Boston Braves,South End Grounds III
1913,CHA,CHW,,5,78,74,,,N,N,Chicago White Sox,Comiskey Park
1913,CHN,CHC,,3,88,65,,,N,N,Chicago Cubs,West Side Park II
1913,CIN,CIN,,7,64,89,,,N,N,Cincinnati Reds,Crosley Field
1913,CLE,CLE,,3,86,66,,,N,N,Cleveland Naps,League Park II
1913,DET,DET,,6,66,87,,,N,N,Detroit Tigers,Navin Field
1913,NY1,SFG,,1,101,51,,,Y,N,New York Giants,Polo Grounds IV
1913,NYA,NYY,,7,57,94,,,N,N,New York Yankees,Polo Grounds IV
1913,PHA,OAK,,1,96,57,,,Y,Y,Philadelphia Athletics,Shibe Park
1913,PHI,PHI,,2,88,63,,,N,N,Philadelphia Phillies,Baker Bowl
1913,PIT,PIT,,4,78,71,,,N,N,Pittsburgh Pirates,Forbes Field
1913,SLA,BAL,,8,57,96,,,N,N,St. Louis Browns,Sportsman's Park IV
1913,SLN,STL,,8,51,99,,,N,N,St. Louis Cardinals,Robison Field
1913,WS1,MIN,,2,90,64,,,N,N,Washington Senators,Griffith Stadium I
1914,BLF,BLT,,3,84,70,,,N,,Baltimore Terrapins,
1914,BOS,BOS,,2,91,62,,,N,N,Boston Red Sox,Fenway Park I
1914,BRF,BTT,,5,77,77,,,N,,Brooklyn Tip-Tops,
1914,BRO,LAD,,5,75,79,,,N,N,Brooklyn Robins,Ebbets Field
1914,BSN,ATL,,1,94,59,,,Y,Y,Boston Braves,South End Grounds III
1914,BUF,BFL,,4,80,71,,,N,,Buffalo Buffeds,
1914,CHA,CHW,,6,70,84,,,N,N,Chicago White Sox,Comiskey Park
1914,CHF,CHH,,2,87,67,,,N,,Chicago Chi-Feds,Wrigley Field
1914,CHN,CHC,,4,78,76,,,N,N,Chicago Cubs,West Side Park II
1914,CIN,CIN,,8,60,94,,,N,N,Cincinnati Reds,Crosley Field
1914,CLE,CLE,,8,51,102,,,N,N,Cleveland Naps,League Park II
1914,DET,DET,,4,80,73,,,N,N,Detroit Tigers,Navin Field
1914,IND,NEW,,1,88,65,,,Y,,Indianapolis Hoosiers,
1914,KCF,KCP,,6,67,84,,,N,,Kansas City Packers,
1914,NY1,SFG,,2,84,70,,,N,N,New York Giants,Polo Grounds IV
1914,NYA,NYY,,6,70,84,,,N,N,New York Yankees,Polo Grounds IV
