leachfr01,1897,USA,MO,1981,183,71,L,R,1923-05-24,1932-09-20,leachfr01,-1,0.007518796992481203
leachri01,1957,USA,MI,,180,73,L,L,1981-04-30,1990-08-05,leachri01,-1,-1
leachto01,1877,USA,NY,1969,150,66,R,R,1898-09-28,1918-09-02,leachto01,-1,0.004975124378109453
lecroma01,1975,USA,SC,,225,74,R,R,2000-04-03,2007-09-30,lecroma01,-1,-1
ledeeri01,1973,P.R.,,,190,74,L,L,1998-06-14,2007-07-07,ledeeri01,-1,-1
leeca01,1976,Panama,Cocle,,270,74,R,R,1999-05-07,2012-10-03,leeca01,-1,-1
leecl01,1896,USA,NE,1980,175,73,R,R,1919-05-15,1926-09-08,leecl01,-1,-1
leede02,1975,USA,CA,,240,77,R,R,1997-04-28,2011-09-28,leede02,-1,0.0
leeha01,1905,USA,MS,1989,180,71,R,R,1930-04-19,1936-09-27,leeha01,-1,-1
leele02,1948,USA,CA,,196,72,L,R,1969-09-05,1976-10-03,leele02,-1,-1
leema02,1965,D.R.,San Pedro de Macoris,,145,70,B,R,1985-04-10,1995-04-26,leema02,-1,-1
leetr01,1975,USA,CA,,205,75,L,L,1998-03-31,2006-09-01,leetr01,-1,-1
lefebji01,1942,USA,CA,,180,72,B,R,1965-04-12,1972-09-19,lefebji01,-1,-1
lefebjo01,1956,USA,NH,,170,70,L,R,1980-05-22,1986-05-13,lefebjo01,-1,-1
lefloro01,1948,USA,MI,,200,72,R,R,1974-08-01,1982-09-03,lefloro01,-1,-1
lehnepa01,1920,USA,AL,1967,160,69,L,L,1946-09-10,1952-06-30,lehnepa01,-1,-1
leibeha01,1911,USA,AZ,1993,205,73,R,R,1933-04-16,1942-09-25,leibeha01,-1,-1
leibone01,1892,USA,IN,1977,157,66,L,R,1913-04-12,1925-10-02,leibone01,-1,-1
leiussc01,1965,USA,NY,,180,75,R,R,1990-09-03,1999-07-03,leiussc01,-1,-1
lelivja01,1885,Netherlands,,1941,175,71,L,L,1909-06-24,1914-06-24,lelivja01,-1,-1
lemahdj01,1988,USA,CA,,215,76,R,R,2011-05-30,2017-10-01,lemahdj01,-1,-1
lemasjo01,1954,USA,OH,,165,74,R,R,1975-09-02,1987-07-28,lemasjo01,-1,-1
lemkema01,1965,USA,NY,,167,70,B,R,1988-09-17,1998-05-25,lemkema01,-1,-1
lemonch01,1955,USA,MS,,190,72,R,R,1975-09-09,1990-10-03,lemonch01,-1,0.002127659574468085
lemonji01,1928,USA,VA,2006,200,76,R,R,1950-08-20,1963-09-29,lemonji01,-1,-1
lenhado01,1922,USA,IL,2014,190,75,R,R,1950-04-18,1954-09-25,lenhado01,-1,-1
lennoed01,1883,USA,NJ,1939,174,70,R,R,1906-08-08,1915-10-03,lennoed01,-1,-1
leonaje01,1955,USA,PA,,200,74,R,R,1977-09-02,1990-10-03,leonaje01,-1,0.0
leoned01,1946,USA,AZ,,170,72,R,R,1968-09-09,1975-05-04,leoned01,-1,-1
lepcite01,1929,USA,NY,,177,70,R,R,1952-04-15,1961-09-11,lepcite01,-1,-1
leslisa01,1905,USA,MS,1979,192,72,L,L,1929-10-06,1938-09-27,leslisa01,-1,-1
leveyji01,1906,USA,PA,1970,154,70,B,R,1930-09-17,1933-10-01,leveyji01,-1,-1
lewisbu01,1916,USA,NC,2011,175,73,L,R,1935-09-16,1949-09-30,lewisbu01,-1,-1
lewisda01,1967,USA,CA,,180,72,R,R,1990-08-21,2002-07-30,lewisda01,-1,-1
lewisdu01,1888,USA,CA,1979,165,70,R,R,1910-04-16,1921-06-06,lewisdu01,-1,0.13545816733067728
lewisfr02,1980,USA,MS,,205,74,L,R,2006-09-01,2012-10-02,lewisfr02,-1,-1
lewisma01,1969,USA,OH,,190,73,R,R,1991-04-26,2001-05-30,lewisma01,-1,-1
lewisph01,1883,USA,PA,1959,195,72,R,R,1905-04-14,1908-09-29,lewisph01,-1,-1
leyriji01,1963,USA,OH,,190,72,R,R,1990-06-08,2000-09-13,leyriji01,-1,-1
lezcasi01,1953,P.R.,,,165,70,R,R,1974-09-10,1985-09-29,lezcasi01,-1,-1
liebemi01,1972,USA,CA,,170,72,R,R,1994-06-30,2007-09-22,liebemi01,-1,-1
lillibo01,1930,USA,CA,,160,71,R,R,1958-08-17,1967-09-17,lillibo01,-1,-1
lindad01,1983,USA,IN,,195,74,L,L,2006-09-02,2017-10-01,lindad01,-1,-1
lindca01,1903,USA,LA,1946,160,72,R,R,1927-09-14,1930-06-28,lindca01,-1,-1
lindejo01,1916,USA,CO,1985,217,76,R,R,1941-04-18,1954-05-09,lindejo01,-1,-1
lindjo01,1964,P.R.,,,155,71,R,R,1987-08-28,1995-08-29,lindjo01,-1,-1
lindofr01,1993,P.R.,,,190,71,B,R,2015-06-14,2017-10-01,lindofr01,-1,-1
lindsfr01,1905,USA,IL,1981,170,71,R,R,1924-04-15,1936-05-15,lindsfr01,1976,0.04375
linzph01,1939,USA,MD,,180,73,R,R,1962-04-13,1968-09-29,linzph01,-1,-1
liponjo01,1922,USA,OH,1998,175,72,R,R,1942-08-16,1954-04-25,liponjo01,-1,-1
liriane01,1964,D.R.,Puerto Plata,,165,70,B,R,1987-08-25,1998-05-13,liriane01,-1,-1
listapa01,1967,USA,LA,,170,69,B,R,1992-04-08,1997-06-29,listapa01,-1,-1
littlbr01,1959,USA,TX,,160,70,B,R,1982-07-29,1986-10-05,littlbr01,-1,-1
litwhda01,1916,USA,PA,2011,198,70,R,R,1940-04-25,1951-09-25,litwhda01,-1,-1
livinmi01,1914,USA,SC,1983,185,73,R,R,1938-09-17,1951-09-20,livinmi01,-1,-1
livinsc01,1965,USA,TX,,190,72,L,R,1991-07-19,1998-09-26,livinsc01,-1,-1
lobatjo01,1984,Venezuela,Portuguesa,,205,73,B,R,2009-07-05,2017-10-01,lobatjo01,-1,-1
loberha01,1881,USA,DE,1968,170,69,R,R,1903-09-21,1917-10-03,loberha01,-1,0.009950248756218905
lockdo01,1936,USA,KS,2017,195,74,R,R,1962-07-17,1969-10-01,lockdo01,-1,-1
lockhke01,1964,USA,CA,,170,70,L,R,1994-04-05,2003-09-27,lockhke01,-1,-1
lockmwh01,1926,USA,NC,2009,175,73,L,R,1945-07-05,1960-06-24,lockmwh01,-1,0.013245033112582781
lodigda01,1916,USA,CA,2008,150,68,R,R,1938-04-18,1946-08-18,lodigda01,-1,-1
loducpa01,1972,USA,NY,,193,70,R,R,1998-06-21,2008-09-27,loducpa01,-1,0.0
loftoke01,1967,USA,IN,,180,72,L,L,1991-09-14,2007-09-29,loftoke01,-1,0.03163444639718805
loganjo01,1926,USA,NY,2013,175,71,R,R,1951-04-17,1963-09-27,loganjo01,-1,-1
lohrkja01,1924,USA,CA,2009,180,72,R,R,1947-04-18,1953-06-10,lohrkja01,-1,-1
lollash01,1924,USA,AR,1977,185,73,R,R,1946-04-20,1963-09-07,lollash01,-1,-1
lombaer01,1908,USA,CA,1977,230,75,R,R,1931-04-15,1947-09-17,lombaer01,1986,0.16417910447761194
lombast01,1960,USA,MA,,175,72,R,R,1985-07-12,1990-04-11,lombast01,-1,-1
loneyja01,1984,USA,TX,,235,75,L,L,2006-04-04,2016-10-02,loneyja01,-1,-1
longda02,1926,USA,MO,1991,205,76,L,L,1951-04-21,1963-07-18,longda02,-1,-1
longhe01,1866,USA,IL,1909,160,68,L,R,1889-04-17,1904-07-13,longhe01,-1,0.19230769230769232
longoev01,1985,USA,CA,,210,74,R,R,2008-04-12,2017-10-01,longoev01,-1,-1
longte01,1976,USA,AL,,190,73,L,L,1999-04-14,2006-06-05,longte01,-1,-1
longto01,1890,USA,AL,1972,165,70,R,R,1911-09-11,1917-09-30,longto01,-1,-1
lopatst01,1925,USA,MI,2013,210,74,R,R,1948-09-19,1960-06-12,lopatst01,-1,-1
lopesda01,1945,USA,RI,,170,69,R,R,1972-09-22,1987-10-04,lopesda01,-1,0.004728132387706856
lopezal01,1908,USA,FL,2005,165,71,R,R,1928-09-27,1947-09-16,lopezal01,-1,0.3904109589041096
lopezfe01,1980,P.R.,,,205,72,B,R,2001-08-03,2011-08-20,lopezfe01,-1,-1
lopezhe01,1929,Panama,Colon,,182,71,R,R,1955-05-12,1966-09-30,lopezhe01,-1,-1
lopezja01,1970,P.R.,,,185,75,R,R,1992-09-18,2006-09-02,lopezja01,-1,0.0017452006980802793
lopezjo01,1983,Venezuela,Anzoategui,,205,72,R,R,2004-07-31,2012-10-03,lopezjo01,-1,-1
lopezlu02,1970,P.R.,,,175,71,B,R,1993-09-07,2005-06-19,lopezlu02,-1,-1
lordbr01,1883,USA,PA,1964,185,69,R,R,1905-04-21,1913-10-03,lordbr01,-1,-1
lordha01,1882,USA,ME,1948,165,70,L,R,1907-09-25,1915-09-27,lordha01,-1,-1
loretma01,1971,USA,CA,,175,72,R,R,1995-09-04,2009-10-04,loretma01,-1,-1
loudeba01,1883,USA,PA,1935,175,71,R,R,1907-09-13,1916-09-18,loudeba01,-1,-1
lowebo01,1865,USA,PA,1951,150,70,R,R,1890-04-19,1907-10-06,lowebo01,-1,0.01282051282051282
lowelmi01,1974,P.R.,,,195,76,R,R,1998-09-13,2010-10-02,lowelmi01,-1,0.0
lowenjo01,1947,USA,MT,,175,72,L,R,1970-09-02,1985-05-04,lowenjo01,-1,0.002257336343115124
lowrepe01,1917,USA,CA,1986,170,68,R,R,1942-04-14,1955-08-30,lowrepe01,-1,-1
lowrije01,1984,USA,OR,,180,72,B,R,2008-04-15,2017-10-01,lowrije01,-1,-1
lucrojo01,1986,USA,FL,,200,72,R,R,2010-05-21,2017-10-01,lucrojo01,-1,-1
luderfr01,1885,USA,WI,1961,185,71,L,R,1909-09-23,1920-06-23,luderfr01,-1,-1
ludwiry01,1978,USA,FL,,215,74,R,L,2002-06-05,2014-09-27,ludwiry01,-1,-1
lugoju01,1975,D.R.,Barahona,,175,73,R,R,2000-04-15,2011-08-23,lugoju01,-1,-1
lumleha01,1880,USA,PA,1938,183,70,L,L,1904-04-14,1910-05-19,lumleha01,-1,-1
lummi01,1945,USA,HI,,180,72,L,L,1967-09-12,1981-09-30,lummi01,-1,-1
lumpeje01,1933,USA,MO,2014,185,74,L,R,1956-04-17,1967-10-01,lumpeje01,-1,-1
lupieto01,1917,USA,MA,2004,185,70,L,L,1940-09-12,1948-10-03,lupieto01,-1,-1
luploal01,1939,USA,MI,,175,70,L,R,1961-09-16,1967-09-26,luploal01,-1,-1
lushbi01,1873,USA,CT,1951,165,68,B,R,1895-09-03,1904-10-08,lushbi01,-1,-1
lutzkru01,1897,USA,WI,1938,175,71,R,R,1923-04-18,1927-09-13,lutzkru01,-1,-1
luzingr01,1950,USA,IL,,220,73,R,R,1970-09-09,1984-09-24,luzingr01,-1,0.0022522522522522522
lynchje01,1930,USA,MI,2012,185,73,L,R,1954-04-15,1966-10-02,lynchje01,-1,-1
lynnfr01,1952,USA,IL,,185,73,L,L,1974-09-05,1990-10-03,lynnfr01,-1,0.05531914893617021
lyonsst01,1960,USA,WA,,190,75,L,R,1985-04-15,1993-10-03,lyonsst01,-1,-1
maaske01,1965,USA,CA,,195,75,L,L,1990-06-29,1995-06-20,maaske01,-1,-1
mabryjo01,1970,USA,DE,,195,76,L,R,1994-04-23,2007-05-17,mabryjo01,-1,-1
macfami01,1964,USA,CA,,200,73,R,R,1987-07-23,1999-10-03,macfami01,-1,-1
machama01,1992,USA,FL,,185,75,R,R,2012-08-09,2017-10-01,machama01,-1,-1
maciajo01,1972,Panama,Panama,,173,70,B,R,1999-05-12,2005-10-02,maciajo01,-1,-1
mackape01,1951,USA,IL,,190,74,R,R,1973-07-03,1981-10-03,mackape01,-1,-1
mackoro01,1976,USA,IL,,166,70,L,R,2001-05-19,2008-06-05,mackoro01,-1,-1
mackra01,1916,USA,OH,1969,200,72,R,R,1938-09-09,1947-09-28,mackra01,-1,-1
macksh01,1963,USA,CA,,185,72,R,R,1987-05-25,1998-07-30,macksh01,-1,-1
maddoel01,1947,USA,NJ,,180,71,R,R,1970-04-07,1980-10-01,maddoel01,-1,-1
maddoga01,1949,USA,OH,,175,75,R,R,1972-04-25,1986-04-20,maddoga01,-1,0.0
madlobi01,1951,USA,TN,,180,71,R,R,1973-09-07,1987-10-04,madlobi01,-1,0.04491725768321513
magadda01,1962,USA,FL,,190,75,L,R,1986-09-07,2001-09-26,magadda01,-1,-1
mageele01,1889,USA,OH,1966,165,71,B,R,1911-07-04,1919-09-28,mageele01,-1,-1
mageesh01,1884,USA,PA,1929,179,71,R,R,1904-06-29,1919-09-27,mageesh01,-1,0.009950248756218905
mageewe01,1972,USA,MS,,225,72,R,R,1996-08-16,2002-09-01,mageewe01,-1,-1
magooge01,1875,USA,ME,1943,160,70,R,R,1898-06-29,1903-09-28,magooge01,-1,-1
maguifr01,1899,USA,MA,1961,155,71,R,R,1922-09-22,1931-09-27,maguifr01,-1,-1
maiermi01,1982,USA,MI,,210,75,L,R,2006-09-23,2012-06-30,maiermi01,-1,-1
maisefr01,1889,USA,MD,1967,170,67,R,R,1913-08-11,1918-08-28,maisefr01,-1,-1
majesha01,1916,USA,NY,1991,174,69,R,R,1939-05-17,1955-07-26,majesha01,-1,-1
maldoca01,1960,P.R.,,,185,72,R,R,1981-09-07,1995-09-29,maldoca01,-1,-1
maldoma01,1986,P.R.,,,230,72,R,R,2011-09-03,2017-09-30,maldoma01,-1,-1
mallole01,1905,USA,TX,1991,160,68,R,R,1931-04-14,1935-09-29,mallole01,-1,-1
malonbi01,1878,USA,ME,1960,177,70,L,R,1901-05-02,1908-10-06,malonbi01,-1,-1
malzofr01,1930,USA,NY,2015,180,70,R,R,1955-09-17,1966-10-01,malzofr01,-1,-1
mancufr01,1918,USA,TX,2007,195,72,R,R,1944-04-18,1947-09-26,mancufr01,-1,-1
mancugu01,1905,USA,TX,1984,185,70,R,R,1928-04-30,1945-09-11,mancugu01,-1,0.0037593984962406013
manguan01,1947,P.R.,,,178,70,R,R,1969-09-15,1976-06-20,manguan01,-1,-1
mangupe01,1952,P.R.,,,157,70,R,R,1972-09-06,1977-10-02,mangupe01,-1,-1
maniocl01,1896,USA,MO,1967,175,71,R,R,1920-05-05,1934-09-30,maniocl01,-1,-1
manniri01,1954,USA,NY,,180,73,L,R,1975-05-23,1987-10-04,manniri01,-1,-1
mannle01,1892,USA,NE,1962,172,69,R,R,1913-04-30,1928-09-30,mannle01,-1,-1
manrifr01,1961,Venezuela,Bolivar,,175,73,R,R,1981-08-23,1991-05-11,manrifr01,-1,-1
mantife01,1934,P.R.,,,160,72,R,R,1956-06-21,1966-10-02,mantife01,-1,-1
mantlmi01,1931,USA,OK,1995,195,71,B,R,1951-04-17,1968-09-28,mantlmi01,1974,0.8821917808219178
manushe01,1901,USA,AL,1971,200,73,L,L,1923-04-20,1939-05-22,manushe01,1964,0.09375
manwaki01,1965,USA,NY,,185,71,R,R,1987-09-15,1999-10-03,manwaki01,-1,-1
mapescl01,1922,USA,NE,1996,205,75,L,R,1948-04-20,1952-09-28,mapescl01,-1,-1
maranra01,1891,USA,MA,1954,155,65,R,R,1912-09-10,1935-09-29,maranra01,1954,0.8293650793650794
marioma01,1916,USA,SC,2011,170,74,R,R,1940-04-16,1953-07-06,marioma01,-1,0.4
marisja01,1991,USA,CA,,220,76,R,R,2013-07-23,2017-09-13,marisja01,-1,-1
marisro01,1934,USA,MN,1985,197,72,L,R,1957-04-16,1968-09-29,marisro01,-1,0.4309133489461358
markani01,1983,USA,NY,,215,73,L,L,2006-04-03,2017-10-01,markani01,-1,-1
marreel01,1973,Cuba,La Habana,,180,73,R,R,1997-09-03,2006-08-08,marreel01,-1,-1
marsaar01,1887,Cuba,Matanzas,1960,157,70,R,R,1911-07-04,1918-07-13,marsaar01,-1,-1
marshda01,1943,USA,CA,,182,73,L,R,1967-09-07,1973-06-22,marshda01,-1,-1
marshfr01,1924,USA,KS,2006,180,70,R,R,1949-04-19,1956-05-29,marshfr01,-1,-1
marshma01,1913,USA,IA,1993,180,73,L,R,1942-05-09,1944-07-26,marshma01,-1,-1
marshmi02,1960,USA,IL,,215,77,R,R,1981-09-07,1991-08-04,marshmi02,-1,-1
marshwi01,1921,USA,VA,2000,205,73,L,R,1942-04-14,1955-06-15,marshwi01,-1,-1
martest01,1988,D.R.,Distrito Nacional,,190,73,R,R,2012-07-26,2017-10-01,martest01,-1,-1
martial03,1967,USA,CA,,220,74,L,L,1992-07-28,2003-09-21,martial03,-1,-1
martibi02,1928,USA,CA,1989,165,71,R,R,1950-04-18,1961-10-01,martibi02,-1,0.003424657534246575
martibu01,1948,USA,CA,,190,70,R,R,1969-06-18,1986-10-03,martibu01,-1,-1
martica01,1960,P.R.,,,190,74,R,R,1983-08-22,1991-10-02,martica01,-1,-1
martica02,1965,Venezuela,Vargas,2006,175,77,R,R,1988-09-02,1995-07-20,martica02,-1,-1
martida01,1964,USA,NY,,150,70,L,L,1986-06-15,2001-10-07,martida01,-1,-1
martied01,1963,USA,NY,,175,72,R,R,1987-09-12,2004-10-03,martied01,-1,0.5859728506787331
martihe01,1909,USA,AL,1980,190,74,B,R,1937-04-23,1945-09-23,martihe01,-1,-1
martijc01,1936,USA,VA,,188,74,L,R,1959-09-10,1972-08-12,martij.01,-1,-1
martijd02,1987,USA,FL,,220,75,R,R,2011-07-30,2017-10-01,martijd02,-1,-1
martije01,1949,USA,SC,,195,73,R,R,1974-09-07,1984-09-19,martije01,-1,-1
martile01,1988,Cuba,Villa Clara,,200,74,L,R,2011-09-02,2017-09-28,martile01,-1,-1
martima01,1941,Cuba,La Habana,2007,170,72,B,R,1962-05-02,1972-10-04,martima01,-1,-1
martipe01,1904,USA,OK,1965,170,68,R,R,1928-04-16,1944-10-01,martipe01,-1,0.17293233082706766
martira03,1972,USA,PA,,170,73,R,R,1998-06-20,2009-06-02,martira03,-1,-1
martiru01,1983,CAN,ON,,205,70,R,R,2006-05-05,2017-09-30,martiru01,-1,-1
martist01,1912,USA,NC,1997,155,72,L,R,1936-04-14,1943-09-06,martist01,-1,-1
martite01,1947,D.R.,Barahona,,165,72,R,R,1970-07-18,1979-09-30,martite01,-1,-1
martiti02,1967,USA,FL,,205,74,L,R,1990-08-20,2005-10-02,martiti02,-1,0.010327022375215147
martivi01,1978,Venezuela,Bolivar,,210,74,B,R,2002-09-10,2017-08-26,martivi01,-1,-1
martyjo01,1913,USA,CA,1984,182,72,R,R,1937-04-22,1941-09-28,martyjo01,-1,-1
masiph01,1916,USA,IL,1990,177,70,R,R,1939-04-23,1952-08-17,masiph01,-1,-1
masonji01,1950,USA,AL,,185,74,L,R,1971-09-26,1979-09-24,masonji01,-1,-1
matheed01,1931,USA,TX,2001,190,73,L,R,1952-04-15,1968-09-27,matheed01,1978,0.7941952506596306
mathemi01,1970,USA,OH,,205,75,R,R,1994-04-07,2006-05-31,mathemi01,-1,-1
mathene01,1941,USA,IL,,195,76,R,R,1960-09-09,1965-07-18,mathene01,-1,-1
mathije01,1983,USA,FL,,205,72,R,R,2005-08-12,2017-10-01,mathije01,-1,-1
matoslu01,1978,P.R.,,,210,74,R,R,2000-06-19,2006-08-09,matoslu01,-1,-1
matsuhi01,1974,Japan,Ishikawa,,210,74,L,R,2003-03-31,2012-07-22,matsuhi01,-1,-1
matsuka01,1975,Japan,Osaka,,187,70,B,R,2004-04-06,2010-05-18,matsuka01,-1,-1
matthga01,1950,USA,CA,,185,74,R,R,1972-09-06,1987-10-02,matthga01,-1,0.0
matthga02,1974,USA,CA,,200,75,B,R,1999-06-04,2010-06-02,matthga02,-1,-1
mattido01,1961,USA,IN,,175,72,L,L,1982-09-08,1995-10-01,mattido01,-1,0.2815533980582524
mauerjo01,1983,USA,MN,,225,77,L,R,2004-04-05,2017-10-01,mauerjo01,-1,-1
maxvida01,1939,USA,IL,,157,71,R,R,1962-06-10,1975-09-28,maxvida01,-1,0.0
maxwech01,1927,USA,MI,,185,71,L,L,1950-09-20,1964-04-26,maxwech01,-1,-1
maxweju01,1983,USA,MD,,225,76,R,R,2007-09-05,2015-08-31,maxweju01,-1,-1
maybejo01,1949,USA,MI,,215,75,L,L,1968-09-10,1982-09-28,maybejo01,-1,0.0
maybejo02,1983,USA,MO,,235,78,R,R,2009-05-23,2015-07-24,maybejo02,-1,-1
maybica01,1987,USA,NC,,215,75,R,R,2007-08-17,2017-09-30,maybica01,-1,-1
mayca01,1948,USA,AL,,200,71,L,R,1968-09-06,1977-10-02,mayca01,-1,0.0
mayda01,1943,USA,DE,2012,186,70,L,R,1967-07-28,1978-10-01,mayda01,-1,-1
mayde01,1968,USA,NY,,210,76,L,R,1990-09-06,1999-10-03,mayde01,-1,-1
mayele01,1934,USA,AL,2002,190,74,L,R,1959-07-17,1971-06-29,mayele01,-1,-1
mayje01,1943,USA,VA,1996,190,74,R,R,1964-09-19,1973-06-03,mayje01,-1,0.0
mayle01,1943,USA,AL,2017,195,75,R,R,1965-09-01,1982-09-24,mayle01,-1,0.00702576112412178
maymi01,1950,USA,IN,,190,72,L,R,1970-09-08,1984-09-30,maymi01,-1,-1
maynebr01,1968,USA,CA,,195,73,L,R,1990-09-18,2004-10-02,maynebr01,-1,-1
mayoed01,1910,USA,MA,2006,178,71,L,R,1936-05-22,1948-10-03,mayoed01,-1,-1
maypi01,1911,USA,IN,2000,165,71,R,R,1939-04-21,1943-10-03,maypi01,-1,-1
mayswi01,1931,USA,AL,,170,70,R,R,1951-05-25,1973-09-09,mayswi01,1979,0.9467592592592593
mazerbi01,1936,USA,WV,,183,71,R,R,1956-07-07,1972-10-04,mazerbi01,2001,0.4232558139534884
mazzile01,1955,USA,NY,,180,73,B,R,1976-09-07,1989-09-29,mazzile01,-1,-1
mcauldi01,1939,USA,CT,2016,176,71,L,R,1960-09-17,1975-09-01,mcauldi01,-1,0.0
mcbriba01,1949,USA,MO,,190,74,L,R,1973-07-26,1983-10-01,mcbriba01,-1,0.0
mcbrige01,1880,USA,WI,1973,170,71,R,R,1901-09-12,1920-07-29,mcbrige01,-1,-1
mcbrito01,1914,USA,TX,2001,188,72,R,R,1943-04-23,1948-09-30,mcbrito01,-1,-1
mccanbr01,1984,USA,GA,,225,75,L,R,2005-06-10,2017-09-30,mccanbr01,-1,-1
mccaral01,1889,USA,IL,1978,150,69,R,R,1910-10-07,1917-07-24,mccaral01,-1,-1
mccarda01,1969,USA,TX,,210,77,R,L,1993-05-17,2005-05-01,mccarda01,-1,-1
mccarja01,1869,USA,MA,1948,155,69,L,L,1893-08-03,1907-05-25,mccarja01,-1,-1
mccarjo03,1910,USA,IL,1973,185,73,L,L,1934-09-02,1948-09-26,mccarjo03,-1,-1
mccarle01,1888,USA,PA,1930,192,71,R,R,1913-08-30,1921-04-13,mccarle01,-1,-1
mccarti01,1941,USA,TN,,183,72,L,R,1959-09-10,1980-10-05,mccarti01,-1,0.03764705882352941
mccleha01,1894,USA,KY,1925,143,69,R,R,1919-05-31,1924-09-29,mccleha01,-1,-1
mcclell01,1959,USA,IN,,190,70,R,R,1987-04-06,1994-08-11,mcclell01,-1,-1
mcconam01,1883,USA,VT,1942,150,67,L,R,1908-04-17,1911-10-08,mcconam01,-1,-1
mccorba01,1874,USA,KY,1956,165,69,R,R,1895-09-25,1904-08-30,mccorba01,-1,-1
mccorfr01,1911,USA,NY,1982,205,76,R,R,1934-09-11,1948-10-03,mccorfr01,-1,0.029850746268656716
mccormi02,1917,USA,CA,1976,195,72,R,R,1940-04-16,1951-09-30,mccormi02,-1,-1
mccormo01,1881,USA,PA,1962,180,71,L,L,1904-04-14,1913-10-04,mccormo01,-1,-1
mccosba01,1917,USA,PA,1996,184,73,L,R,1939-04-18,1953-07-08,mccosba01,-1,-1
mccovwi01,1938,USA,AL,,198,76,L,L,1959-07-30,1980-07-06,mccovwi01,1986,0.8141176470588235
mccoybe01,1915,USA,MI,2011,170,69,L,R,1938-09-14,1941-09-28,mccoybe01,-1,-1
mccraqu01,1970,USA,NC,,170,67,B,R,1995-09-17,2006-07-05,mccraqu01,-1,-1
mccrato01,1940,USA,AR,,183,72,L,L,1963-06-04,1975-06-24,mccrato01,-1,-1
mccreto01,1874,USA,PA,1941,180,71,B,R,1895-06-08,1903-09-27,mccreto01,-1,-1
mcculcl01,1917,USA,TN,1982,180,71,R,R,1940-04-28,1956-07-22,mcculcl01,-1,-1
mccurha01,1899,USA,WI,1972,187,71,L,R,1922-07-01,1934-07-01,mccurha01,-1,-1
mccutan01,1986,USA,FL,,195,70,R,R,2009-06-04,2017-10-01,mccutan01,-1,-1
mcdonjo03,1974,USA,CT,,185,69,R,R,1999-07-04,2014-09-28,mcdonjo03,-1,-1
mcdonte01,1891,USA,TX,1943,160,70,L,R,1912-04-11,1915-08-14,mcdonte01,-1,-1
mcdougi01,1928,USA,CA,2010,175,72,R,R,1951-04-20,1960-10-02,mcdougi01,-1,0.016556291390728478
mcdowod01,1962,USA,FL,,165,69,L,L,1985-05-19,1994-08-10,mcdowod01,-1,-1
mcewijo01,1972,USA,PA,,170,70,R,R,1998-09-02,2006-05-20,mcewijo01,-1,-1
mcfared01,1873,USA,OH,1959,180,70,R,R,1893-07-07,1908-06-26,mcfared01,-1,-1
mcfarhe01,1870,USA,IA,1935,150,66,L,R,1896-04-21,1903-09-29,mcfarhe01,-1,-1
mcganda01,1871,USA,KY,1910,190,72,B,R,1896-08-08,1908-10-07,mcganda01,-1,-1
mcgeewi01,1958,USA,CA,,175,73,B,R,1982-05-10,1999-10-03,mcgeewi01,-1,0.050387596899224806
mcgehca01,1982,USA,CA,,220,73,R,R,2008-09-02,2016-09-27,mcgehca01,-1,-1
mcgowbe01,1901,USA,CT,1982,190,71,L,R,1922-04-12,1937-05-13,mcgowbe01,-1,-1
mcgrifr01,1963,USA,FL,,200,75,L,L,1986-05-17,2004-07-15,mcgrifr01,-1,0.23909249563699825
mcguide01,1863,USA,OH,1936,185,73,R,R,1884-06-21,1912-05-18,mcguide01,-1,-1
mcgwima01,1963,USA,CA,,215,77,R,R,1986-08-22,2001-10-07,mcgwima01,-1,0.23747680890538034
mchenau01,1895,USA,OH,1922,152,71,R,R,1918-06-22,1922-07-31,mchenau01,-1,-1
mcinnst01,1890,USA,MA,1960,162,69,R,R,1909-04-12,1927-08-01,mcinnst01,-1,0.05228758169934641
mcintma01,1880,USA,CT,1920,175,71,L,L,1901-07-03,1912-08-21,mcintma01,-1,-1
mckayda01,1950,CAN,BC,,195,73,B,R,1975-08-22,1982-10-03,mckayda01,-1,-1
mckecbi01,1886,USA,PA,1965,160,70,B,R,1907-09-08,1920-09-28,mckecbi01,-1,0.009900990099009901
mcleala01,1881,CAN,NB,1921,228,77,R,R,1901-04-26,1915-06-06,mcleala01,-1,0.004975124378109453
mclemma01,1964,USA,CA,,175,71,B,R,1986-09-13,2004-10-02,mclemma01,-1,-1
mclouna01,1981,USA,MI,,190,70,L,R,2005-06-29,2014-08-01,mclouna01,-1,-1
mcmanma01,1900,USA,IL,1966,160,70,R,R,1920-09-25,1934-09-30,mcmanma01,-1,0.007518796992481203
mcmilno01,1895,USA,SC,1969,175,72,R,R,1922-04-12,1929-10-06,mcmilno01,-1,-1
mcmilro01,1929,USA,TX,1997,170,71,R,R,1951-04-17,1966-08-03,mcmilro01,-1,0.022727272727272728
mcmilto01,1888,USA,PA,1966,130,65,R,R,1908-08-19,1912-10-05,mcmilto01,-1,-1
mcmulfr01,1891,USA,KS,1952,170,71,R,R,1914-08-27,1920-09-20,mcmulfr01,-1,-1
mcmulke01,1942,USA,CA,,190,75,R,R,1962-09-17,1977-09-14,mcmulke01,-1,0.0
mcnaier01,1909,USA,MS,1949,160,68,R,R,1929-09-20,1942-09-19,mcnaier01,-1,-1
