retro_game_id,year,st_fl,regseason_fl,playoffs_fl,game_type,game_type_des,game_id,home_team_id,home_team_lg,away_team_id,away_team_lg,interleague_fl,inning,bat_home_id,park_id,park_name,park_lock,pit_id,bat_id,pit_hand_cd,bat_hand_cd,pa_ball_ct,pa_strike_ct,outs_ct,pitch_seq,pa_terminal_fl,pa_event_cd,start_bases_cd,end_bases_cd,event_outs_ct,ab_number,pitch_res,pitch_des,pitch_id,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,pitch_type_seq,type_conf,zone,spin_dir,spin_rate,sv_id
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,3,1,22,Dodger Stadium,"Los Angeles, CA",572971,621035,L,R,1,1,1,SBX,T,2,2,0,2,20,X,"In play, out(s)",135,104.02,187.53,79.4,72.9,3.411,1.565,6.137502108104048,11.607996538186148,0.28901509812681053,1.8854221066495316,0.6284562646679726,50.00000000000008,6.030658431239057,-2.5860710907679154,-115.32309997512287,-5.7928266205286745,8.253951069899824,21.723582918781624,-16.563164232782935,23.8,-23.9,5.8,CH,FC|FC|CH,.902,9,152.134,2221.478,171025_005543
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,0,0,0,C,F,23,0,0,0,21,C,"Called Strike",141,86.22,185.36,89.7,82.1,3.371,1.535,-0.4179131605118597,9.66117901988164,0.7513023079615586,1.9921493608801892,1.333923404944561,49.99999999999993,6.044759617329324,-1.3594667038088095,-130.2330934273104,-7.4067407140257675,-0.7191265275065302,26.85628526609395,-15.549517968121144,23.8,3.3,4.0,SL,SL,.917,14,182.475,1853.681,171025_005911
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,0,1,0,CB,F,23,0,0,0,21,B,"Ball",142,131.57,213.6,93.4,85.7,3.371,1.535,1.1526846908279795,14.923330628983239,-0.40037627858244035,0.9232150107371107,1.0567115835041236,50.00000000000002,5.9444518533747575,-4.289089134100104,-135.18839234330795,-12.551141904370448,2.1338084952406287,29.390341703418226,-4.54851494191203,23.8,-9.6,1.6,FF,SL|FF,.901,13,175.585,2973.476,171025_005927
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,608324,L,R,1,1,0,CBX,T,23,0,0,0,21,X,"In play, run(s)",143,124.04,163.74,93.4,85.4,3.371,1.535,0.35278675372764323,13.565502157915489,-0.18356468273335338,2.8019204944482006,1.0676909562897603,50.00000000000002,6.089837719030273,-3.469274275621973,-135.47601257783634,-7.492683886417251,0.6556738538707909,29.58903894360587,-6.9618063574512155,23.8,.6,1.9,FF,SL|FF|FF,.907,2,178.512,2700.830,171025_005948
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,0,0,0,C,F,3,0,0,1,22,C,"Called Strike",148,122.33,158.35,88.4,81.4,3.104,1.448,0.18495356313463063,3.980483725091384,-0.16321887372224153,3.066513925671301,1.0340375523105563,50,6.19652773167051,-3.1078482910535037,-128.49656543908586,-2.9604478990449645,0.3115318683261519,24.772318146240778,-25.469405992626957,23.8,.5,6.3,SL,SL,.884,2,177.342,757.795,171025_010028
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,0,1,0,CB,F,3,0,0,1,22,B,"Ball",149,126.91,202.55,91.4,84.3,3.104,1.448,0.556405649675721,9.682841846915464,-0.2623491170784768,1.3374411864424545,1.054787808637757,49.99999999999996,6.084263609847738,-3.6450592167940883,-132.51016773296877,-9.623194557304794,0.995870593964589,26.555448495625296,-14.843423917782653,23.8,-1.1,3.8,FF,SL|FF,.893,13,176.713,1900.561,171025_010042
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,1,1,0,CBB,F,3,0,0,1,22,B,"Ball",150,81.52,174.1,75.6,69.1,3.104,1.448,0.6034684244247142,-7.724762156300036,0.886007346651749,2.428814715894971,0.7182708420618532,50.00000000000005,6.4883239648468,0.19313460047605177,-109.78966205793694,0.8534190159693869,0.7291171209723427,21.275168560674903,-41.50719030111545,23.8,-1.0,13.9,CU,SL|FF|CU,.890,12,4.465,1237.064,171025_010059
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,2,1,0,CBBB,F,3,0,0,1,22,B,"Ball",151,61.39,178.51,90.6,82.9,3.104,1.448,-0.08916506831575152,7.386780832202701,1.389105900325771,2.2490494006888504,1.2961083484036724,49.99999999999994,6.074625821783462,0.27208897510207813,-131.51787057917053,-6.266701926890974,-0.15689719967036686,26.68060223564864,-19.17607469690043,23.8,.3,4.7,SL,SL|FF|CU|SL,.870,14,180.690,1433.914,171025_010120
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,3,1,0,CBBBF,F,3,0,0,1,22,F,"Foul",152,114.4,199.28,90.0,83.3,3.104,1.448,0.5107833845408425,5.955391711327183,0.01576341134057904,1.471347924749179,1.0699205379850327,50.000000000000014,6.127092137400073,-2.8977210152109603,-130.60959058470596,-7.821003819626554,0.888367223050482,25.743802744985587,-21.816282511386838,23.9,-.9,5.4,SL,SL|FF|CU|SL|SL,.889,8,175.100,1154.736,171025_010139
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,514888,L,R,3,2,0,CBBBFC,T,3,0,0,1,22,C,"Called Strike",153,99.69,203.43,90.8,83.7,3.104,1.448,-2.0937316138033206,7.696735336292621,0.37522294888535523,1.2877163920728383,1.078454555398827,50.00000000000002,6.058311423500778,-1.1239916856163914,-131.7623150353747,-8.883511931626533,-3.7035410289832553,26.377625016739948,-18.559517009378656,23.8,10.9,4.7,SL,SL|FF|CU|SL|SL|SL,.653,14,195.216,1553.511,171025_010206
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,621043,L,R,0,0,1,C,F,3,0,0,1,23,C,"Called Strike",157,129.1,164.02,74.0,67.7,3.549,1.627,-0.9905770134284748,-7.925766409090111,-0.31598710981002714,2.806780845426046,0.6321253860213801,50.000000000000064,6.580671363294749,-1.7323696632677101,-107.52276073904991,1.8074839495260586,-1.1475137360854992,20.465509552171884,-41.35549098861206,23.8,2.0,14.4,CU,CU,.901,4,352.878,1248.477,171025_010258
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,621043,L,R,0,1,1,CC,F,3,0,0,1,23,C,"Called Strike",158,106.6,186.88,89.5,82.5,3.549,1.627,-0.5583200200440712,6.104133243872186,0.2021478094953487,1.9073785848402713,1.1867078389029102,49.999999999999936,6.075521634395373,-2.3451396896004133,-129.9197052765127,-6.503856858336683,-0.9601764734594407,25.6426202935495,-21.67640397767239,23.8,3.5,5.4,SL,CU|SL,.912,8,185.224,1177.135,171025_010313
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,621043,L,R,0,2,1,CCC,T,3,0,0,1,23,C,"Called Strike",159,98.45,163.7,74.2,67.9,3.549,1.627,-1.9245221357470523,-8.238572978676986,0.45568266607307234,2.840165476388736,0.7390896213986153,49.99999999999999,6.616168449960635,-0.07164896819824913,-107.86991456311625,1.8334408139799847,-2.249208612397701,20.183668466693884,-41.80255266834301,23.8,3.1,14.4,CU,CU|SL|CU,.902,6,346.853,1329.842,171025_010330
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,493329,L,R,0,0,2,B,F,3,0,0,1,24,B,"Ball",163,105.17,205.52,94.2,85.7,3.371,1.535,1.4412315798570976,15.327741673355298,0.2098908322835467,1.2065798749492016,1.0620450402295796,50.00000000000002,5.886923842992728,-2.7967368330632403,-136.32281733375558,-11.972817344592643,2.710871263562528,30.097341910573142,-3.3434740544974133,23.8,-19.4,1.4,FF,FF,.900,14,174.630,3081.752,171025_010402
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,493329,L,R,1,0,2,BF,F,3,0,0,1,24,F,"Foul",164,141.03,198.1,89.2,82.1,3.371,1.535,0.4119986998178159,7.905646979628145,-0.6404999761132546,1.5217582821801634,1.0434289778647867,50.00000000000008,6.179275693905728,-4.433585421302354,-129.31660223481018,-8.20083711378447,0.6968411950303993,27.262184791877125,-18.802694493399198,23.8,.5,4.9,SL,FF|SL,.917,13,177.019,1502.141,171025_010416
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,493329,L,R,1,1,2,BFF,F,3,0,0,1,24,F,"Foul",165,113.2,134.59,92.9,84.0,3.371,1.535,0.24872977296795246,15.561566469721928,0.10207896224873736,3.8531427893590275,1.059303137837634,49.99999999999998,6.287165108717684,-2.621234416077801,-134.74697764864874,-5.721209062860645,0.45271042061524996,32.02539562842291,-3.8506065419206537,23.7,1.8,1.2,FF,FF|SL|FF,.908,12,179.086,3049.888,171025_010441
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,0,22,Dodger Stadium,"Los Angeles, CA",477132,493329,L,R,1,2,2,BFFS,T,3,0,0,1,24,S,"Swinging Strike",166,112.69,203.56,88.7,81.9,3.371,1.535,-2.402038615014264,5.916102470614383,0.03663699155044041,1.3081750892907809,1.0750775239161863,49.99999999999996,6.134615243703883,-1.8495563223700653,-128.72327920626313,-7.937077362513634,-4.0524214711496525,25.344846144781847,-22.193134624579738,23.9,10.5,5.8,SL,FF|SL|FF|SL,.909,14,202.097,1214.084,171025_010505
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,0,0,0,C,F,2,0,0,1,25,C,"Called Strike",171,128.84,166.95,85.2,78.6,3.319,1.513,-2.478647158507604,4.590085105074181,-0.3117065272038179,2.679144431738523,0.8852339629816047,49.99999999999994,6.177823766231626,-2.1453296130180295,-123.88393440445041,-3.488200886309771,-3.8791955156647413,23.111642300374168,-24.99035664005288,23.9,9.4,6.7,FC,FC,.920,4,208.368,956.085,171025_010815
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,0,1,0,CB,F,2,0,0,1,25,B,"Ball",172,53.35,214.12,78.7,72.0,3.319,1.513,-4.139539553169136,4.683291563474401,1.5785960679475668,0.8890626611676721,1.0649958994103421,49.99999999999996,6.005586221472051,2.3623615271524403,-114.17366393955686,-5.714195184889321,-5.430243396357134,22.239655150765362,-26.030511875810433,23.8,10.5,8.5,SL,FC|SL,.929,14,221.473,1041.880,171025_010835
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,457759,L,R,1,1,0,CBX,T,2,0,0,1,25,X,"In play, out(s)",173,125.29,166.98,87.1,80.6,3.319,1.513,-0.8864523003828744,2.681830958751764,-0.2174785058267824,2.6591047658231286,0.827457541984542,50.00000000000003,6.043490996934739,-2.3293432543402095,-126.69348323178265,-2.932009471819896,-1.446616348277412,24.90559791585194,-27.797523720778113,23.8,3.8,7.1,FC,FC|SL|FC,.920,5,198.289,527.824,171025_010854
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,0,0,1,B,F,2,0,0,1,26,B,"Ball",177,84.78,221.99,90.1,83.4,3.549,1.627,7.88192763424585,9.05851307698474,0.7809367511434644,0.6565195897244815,0.9306737105648427,50.00000000000002,5.895966310247437,-3.0480533020662945,-130.78387882113836,-10.44051241361494,13.79475455006147,24.8715429367935,-16.320063302544913,23.9,-36.0,5.2,FT,FT,.916,14,138.974,2331.221,171025_010947
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,1,0,1,BC,F,2,0,0,1,26,C,"Called Strike",178,128.9,202.04,90.5,83.3,3.549,1.627,10.280733124680985,10.137933747461503,-0.33720511156928723,1.3448724319185907,0.9134684786277601,49.99999999999999,5.916918963456448,-6.706979001424126,-131.132714765006,-9.065256929800944,17.964065288306504,26.82009393983733,-14.459504124699993,23.8,-45.7,5.4,FT,FT|FT,.914,13,134.600,2791.220,171025_011006
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,1,1,1,BCB,F,2,0,0,1,26,B,"Ball",179,145.47,234.62,82.3,75.7,3.549,1.627,-4.069145364694796,2.1432927449549277,-0.8092302636240416,0.17483598574104037,0.8724627193480041,50.000000000000014,5.941551358852278,-2.7050388479578586,-119.3488521190221,-7.3006555746978,-5.7930203616630624,25.75267563967885,-29.122759551064597,23.8,11.6,8.9,SL,FT|FT|SL,.715,13,242.223,795.896,171025_011027
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,2,1,1,BCBF,F,2,0,0,1,26,F,"Foul",180,91.04,182.35,90.0,83.1,3.549,1.627,9.019457700396257,9.088791702137474,0.6805895184217096,2.106221921688235,1.0036672572052194,50.000000000000014,5.99075698888023,-3.8695999533312886,-130.72224340448403,-6.88771186849269,15.696655940599483,26.074017814007846,-16.3567299322786,23.8,-40.2,5.4,FT,FT|FT|SL|FT,.916,9,135.220,2473.110,171025_011052
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,641355,L,L,2,2,1,BCBFX,T,2,0,0,1,26,X,"In play, out(s)",181,141.35,187.45,82.3,75.7,3.549,1.627,-2.3495834534102045,9.651117199298904,-0.6347165238983324,1.880776193052848,0.8585588613252979,50.00000000000004,6.057413958989642,-2.800738354197786,-119.4834392892635,-5.974860472016628,-3.390712090388352,23.39492970439974,-18.246405456151688,23.8,11.4,5.6,SL,FT|FT|SL|FT|SL,.775,7,193.681,1740.499,171025_011122
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,0,0,2,B,F,2,0,0,1,27,B,"Ball",185,160.44,187.78,87.5,80.2,3.467,1.589,-5.307716554864164,8.578771016832704,-1.239560984497854,1.9259302148646082,0.7887241018715592,49.99999999999994,6.174522297732948,-3.3547033514770046,-126.94552336193797,-7.016439050315612,-8.655753200587377,26.141420154328213,-18.183903468896418,23.8,25.4,5.4,FC,FC,.899,13,211.744,1880.116,171025_011231
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,1,0,2,BB,F,2,0,0,1,27,B,"Ball",186,110.88,231.5,89.5,83.1,3.467,1.589,7.954701702841632,8.622867643408247,0.1374170338536022,0.2500883574302676,0.9331642245995228,50.00000000000002,5.890838172294117,-4.697421108393548,-129.64855283648563,-11.087980873190027,13.628968541986529,25.426309383902467,-17.400296347501857,23.8,-33.2,5.5,FT,FC|FT,.915,14,137.309,2249.216,171025_011253
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,2,0,2,BBB,F,2,0,0,1,27,B,"Ball",187,137.32,143.26,86.4,79.0,3.467,1.589,-0.8684809054829411,8.652002793749931,-0.5618576605750901,3.5509296765332414,0.8748172131232537,49.999999999999986,6.250437559753701,-3.2841647136407475,-125.44770094687404,-3.0029624418502,-1.389657325460353,24.400312487623754,-18.329968639034725,23.8,6.0,4.8,FC,FC|FT|FC,.908,11,185.730,1609.086,171025_011316
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,3,0,2,BBBC,F,2,0,0,1,27,C,"Called Strike",188,108.9,191.72,88.2,81.6,3.467,1.589,7.053700788318458,8.234864042308557,0.15394414273352763,1.72535562237735,0.7885332680257947,49.99999999999995,6.014440612475676,-3.9426596706632755,-128.18167808003741,-7.281974068857683,11.840497160637247,24.279746246764827,-18.350824799524734,23.9,-29.5,5.5,FT,FC|FT|FC|FT,.913,8,139.419,2060.024,171025_011338
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,4,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,3,1,2,BBBCX,T,2,0,0,1,27,X,"In play, out(s)",189,114.66,186.25,80.6,74.4,3.467,1.589,9.030327931756275,10.468376316441066,0.03727615795716377,1.950021844533172,0.6677219299535231,49.99999999999997,6.0303993594719945,-4.173097578247585,-117.08299420130514,-5.632817993789172,12.5601023114729,21.694402568853864,-17.613793539874496,23.8,-32.4,6.4,CH,FC|FT|FC|FT|CH,.898,8,139.219,2382.681,171025_011402
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,0,0,0,B,F,2,0,0,1,28,B,"Ball",194,132.3,225.05,88.7,82.5,3.49,1.601,1.2789365060983728,6.917876849929204,-0.3897273500938309,0.5564877387532795,1.0822178407807845,50.0000000000001,6.13386249100368,-4.175536527811264,-128.64232729868888,-10.196595653639955,2.1613732703109356,24.56376210165813,-20.482995842364186,23.9,-3.7,5.4,SL,SL,.910,13,169.527,1340.812,171025_011712
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,435263,L,L,1,0,0,BX,T,2,0,0,1,28,X,"In play, out(s)",195,140.13,164.5,92.8,85.5,3.49,1.601,1.2537324702075603,12.848381630621118,-0.6175772855450111,2.8042716777639343,1.0784611183895485,50.00000000000006,6.035313593008737,-4.959539527265362,-134.68315204708614,-7.047329595031681,2.3210409442464046,27.091344292446685,-8.387777928026027,23.8,-7.8,2.2,FF,SL|FF,.913,4,174.429,2574.378,171025_011735
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,503556,L,R,0,0,1,X,T,2,0,0,1,29,X,"In play, out(s)",199,135.54,144.34,88.4,80.8,3.411,1.565,1.4621748504940721,9.759550505287603,-0.473576402634197,3.4961953929843874,0.9336702603416647,50.00000000000002,6.464285129577088,-4.04379423082287,-128.28106101396378,-4.370386295763977,2.434795302299821,26.708232484886896,-15.92256692630755,23.8,-5.5,4.1,SL,SL,.905,11,171.481,1858.453,171025_011812
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,502210,L,L,0,0,2,C,F,3,0,0,1,30,C,"Called Strike",203,134.64,185.73,93.1,85.4,3.467,1.589,-1.030992000937105,12.916298870194444,-0.5255868667108757,2.004448450803661,1.1519529883183974,49.99999999999993,5.992595938245847,-4.12205474077021,-135.06874148117294,-9.10979853096671,-1.9113416719040155,28.444825031808268,-8.22870246748883,23.8,15.2,2.3,FF,FF,.905,7,184.562,2580.161,171025_011846
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,502210,L,L,0,1,2,CC,F,3,0,0,1,30,C,"Called Strike",204,149,192.63,92.2,84.4,3.467,1.589,-2.7815683748099134,12.712356240577918,-0.9313658867301278,1.6810539331535772,0.951798947014229,49.99999999999994,5.948190804845412,-4.018895145122097,-133.6987453272986,-9.539734503346262,-5.041134936276133,28.48663886526198,-9.134994853087747,23.8,27.8,2.8,FF,FF|FF,.903,13,192.341,2559.139,171025_011900
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,0,22,Dodger Stadium,"Los Angeles, CA",477132,502210,L,L,0,2,2,CCC,T,3,0,0,1,30,C,"Called Strike",205,100.37,186.37,94.6,86.1,3.467,1.589,13.896622101913053,11.975902833471444,0.3393263810366458,1.8803338158611145,2.641418263891466,50.00000000000003,5.373285373481712,-11.104627494775196,-136.88141846211465,-7.698996930303471,26.391189366299066,29.939277082067836,-9.430512955283676,23.8,-65.2,5.6,FT,FF|FF|FT,.925,9,130.755,3692.533,171025_011915
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,0,0,0,C,F,3,0,0,1,31,C,"Called Strike",210,84,166.48,89.5,82.5,3.319,1.513,8.06226110485661,8.311225756700388,0.8015013259593542,2.7284858964006107,0.8643056271730456,50.00000000000002,6.073100248336263,-2.8673136370717383,-130.17474764234984,-5.179180692513399,13.956146490433351,25.067920615702697,-17.78693275020819,23.8,-35.6,5.4,FT,FT,.916,12,135.872,2233.880,171025_012229
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,0,1,0,CC,F,3,0,0,1,31,C,"Called Strike",211,89.15,180.94,89.8,82.9,3.319,1.513,7.510314391671138,7.41045553654215,0.660332016374824,2.1727018245212233,0.9943650752123909,49.999999999999936,6.013905531393429,-3.390692937938815,-130.48569614448365,-6.206315518682774,13.069317203424875,25.059995033831783,-19.27850397891573,23.9,-31.3,5.6,FT,FT|FT,.916,6,134.617,2041.358,171025_012249
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,0,2,0,CCB,F,3,0,0,1,31,B,"Ball",212,139.98,217.08,82.1,75.7,3.319,1.513,-2.5473508155962556,8.424746743118966,-0.6442564178170465,0.7874777169585062,0.9308468561125732,50.00000000000004,5.945801882868608,-2.9214024543378656,-119.0332460188367,-7.826686731351284,-3.64633694077296,23.34317548666987,-20.11467099523619,23.8,10.9,6.2,SL,FT|FT|SL,.856,13,196.822,1535.515,171025_012308
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,1,2,0,CCBS,T,3,0,0,1,31,S,"Swinging Strike (Blocked)",213,103.1,229.68,81.7,76.1,3.319,1.513,-1.7579266639673388,2.6920131307059707,0.30031836954614477,0.32691043586275015,0.9630075358411676,50.00000000000002,5.902500874259847,-1.0206468848274712,-118.77921529312702,-7.090428935782695,-2.5274304322658603,21.394135493606655,-28.30365051874986,23.9,5.2,8.3,CH,FT|FT|SL|CH,.592,14,213.144,564.597,171025_012337
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,608369,L,L,0,0,1,X,T,20,0,1,0,32,X,"In play, no out",217,77.72,179.76,90.5,83.5,3.549,1.627,6.075127185385812,8.346032853578087,1.0264930034736008,2.1805606975249585,0.9418488187712164,49.99999999999999,6.024075756127568,-1.8382264092810927,-131.55632710501465,-6.668437554438358,10.728286872468574,25.908625014437952,-17.43548721147204,23.8,-29.0,4.9,FT,FT,.911,14,143.950,2010.336,171025_012430
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,523253,L,R,0,0,1,B,F,2,1,0,2,33,B,"Ball",221,55.53,182.93,89.3,82.2,3.411,1.565,7.281681821259054,7.199473904259667,1.5629974914188554,2.1007412296547026,0.8171623905647228,50.00000000000001,6.0744926230812455,-0.516575341345583,-129.78264662940902,-6.352793789934864,12.500100444494992,25.511475298430415,-19.815070347848714,23.8,-30.5,5.8,FT,FT,.916,14,134.676,1964.997,171025_012511
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,523253,L,R,1,0,1,BC,F,2,1,0,2,33,C,"Called Strike",222,106.29,185.48,89.9,83.0,3.411,1.565,7.140314984209158,7.8540966917218,0.21144713053838748,1.9715779075564632,0.6478358606580655,50.00000000000006,6.034991940044045,-3.5359471561476084,-130.69319048922983,-6.958419422364989,12.461185390654181,25.219480970516333,-18.46718055857432,23.9,-30.9,5.3,FT,FT|FT,.915,8,137.726,2056.347,171025_012534
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,523253,L,R,1,1,1,BCB,F,2,1,0,2,33,B,"Ball",223,75.07,191.48,79.5,73.0,3.411,1.565,-3.4123981906297134,7.658707718543848,1.0478078533487456,1.73455902287835,0.8276126119440067,50.000000000000036,6.077002708408119,1.5122960183584762,-115.39700908850891,-5.106641169242201,-4.605894430774529,21.276460207051926,-21.8366854302176,23.8,10.8,7.0,SL,FT|FT|SL,.914,14,204.014,1422.783,171025_012559
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,523253,L,R,2,1,1,BCBS,F,2,1,0,2,33,S,"Swinging Strike",224,128,201.47,87.3,80.7,3.411,1.565,-0.20416991406576174,5.909372991715845,-0.31567827145075905,1.3958521567560043,0.5692229356544157,50.000000000000036,6.027569741947765,-2.150079269139715,-126.75101684621646,-7.102854989434886,-0.33293180514803394,25.336394663098293,-22.53786769977738,23.8,1.7,5.9,FF,FT|FT|SL|FF,.876,13,181.977,1103.602,171025_012624
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,5,1,22,Dodger Stadium,"Los Angeles, CA",572971,523253,L,R,2,2,1,BCBSX,T,2,1,0,2,33,X,"In play, out(s)",226,145.01,174.97,87.7,80.6,3.411,1.565,0.5290706919852665,5.572059976983706,-0.7691911302044445,2.3987565209977304,0.6607115005634583,49.99999999999993,6.0957559131996835,-3.769518944710385,-127.35978165759386,-4.724203694187674,0.8697322686304554,25.949060429988652,-23.01421332431375,23.8,-.4,5.9,FF,FT|FT|SL|FF|FF,.771,13,174.578,1048.104,171025_012716
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,6,0,22,Dodger Stadium,"Los Angeles, CA",477132,572971,L,L,0,0,0,B,F,3,0,0,1,34,B,"Ball",232,81.88,171.82,92.2,83.8,3.49,1.601,2.61689116138131,15.268063340262978,0.9675495051900955,2.4683126376288387,1.3223250245004035,49.99999999999999,5.9516268297044475,-1.8332457836898466,-133.69609335376478,-8.329997714676454,4.734330719267078,28.95022375491625,-4.551936348535705,23.8,-34.4,1.7,FF,FF,.916,14,170.276,3041.073,171025_013049
