2230,349,"Fri, Sept 1",6,64
2084,349,"Sat, Sept 9",17,21
349,194,"Sat, Sept 16",7,38
349,2655,"Sat, Sept 23",17,21
2638,349,"Sat, Sept 30",21,35
349,242,"Sat, Oct 7",49,12
2199,349,"Sat, Oct 14",27,28
218,349,"Sat, Oct 21",28 OT,31
349,2005,"Sat, Nov 4",21,0
150,349,"Sat, Nov 11",16,21
218,87,"Sat, Sept 2",16,49
61,87,"Sat, Sept 9",20,19
87,103,"Sat, Sept 16",49,20
87,127,"Sat, Sept 23",38,18
193,87,"Sat, Sept 30",17,52
87,153,"Sat, Oct 7",33,10
30,87,"Sat, Oct 21",14,49
152,87,"Sat, Oct 28",14,35
154,87,"Sat, Nov 4",37,48
87,2390,"Sat, Nov 11",8,41
2502,252,"Sat, Aug 26",6,20
99,252,"Sat, Sept 2",27,0
254,252,"Sat, Sept 9",19,13
275,252,"Sat, Sept 16",40,6
252,328,"Fri, Sept 29",24,40
68,252,"Fri, Oct 6",24,7
252,344,"Sat, Oct 14",10,35
252,151,"Sat, Oct 21",17,33
23,252,"Sat, Oct 28",20,41
252,278,"Sat, Nov 4",13,20
252,2439,"Fri, Nov 10",31,21
62,113,"Sat, Aug 26",38,35
113,324,"Sat, Sept 2",28,38
295,113,"Sat, Sept 9",17,7
113,218,"Fri, Sept 15",21,29
113,2633,"Sat, Sept 23",13,17
195,113,"Sat, Sept 30",58,50
290,113,"Sat, Oct 21",20,55
2026,113,"Sat, Oct 28",27 2OT,30
113,344,"Sat, Nov 4",23,34
311,113,"Sat, Nov 11",31,44
2261,195,"Sat, Sept 2",0,59
195,2509,"Fri, Sept 8",21,44
2305,195,"Sat, Sept 16",30,42
195,2199,"Sat, Sept 23",27,20 2OT
195,113,"Sat, Sept 30",58,50
2117,195,"Sat, Oct 7",26,23
195,189,"Sat, Oct 14",48,30
2309,195,"Sat, Oct 21",3,48
193,195,"Tue, Oct 31",28,45
2649,195,"Wed, Nov 8",10,38
195,2006,"Tue, Nov 14",,
2006,213,"Sat, Sept 2",0,52
2029,2006,"Sat, Sept 9",3,52
66,2006,"Sat, Sept 16",41,14
2006,2653,"Sat, Sept 23",17,22
2006,189,"Sat, Sept 30",34,23
2050,2006,"Sat, Oct 7",3,31
2006,2711,"Sun, Oct 15",14,13
2006,2649,"Sat, Oct 21",21,48
2084,2006,"Sat, Oct 28",20,21
2006,193,"Tue, Nov 7",14,24
195,2006,"Tue, Nov 14",,
193,276,"Sat, Sept 2",26,31
2046,193,"Sat, Sept 9",10,31
2132,193,"Sat, Sept 16",21,17
193,2117,"Sat, Sept 23",31,14
193,87,"Sat, Sept 30",17,52
189,193,"Sat, Oct 7",37,29
193,2309,"Sat, Oct 14",14,17
2084,193,"Sat, Oct 21",14,24
193,195,"Tue, Oct 31",28,45
2006,193,"Tue, Nov 7",14,24
2084,135,"Thu, Aug 31",7,17
2084,349,"Sat, Sept 9",17,21
2142,2084,"Sat, Sept 16",10,33
2226,2084,"Sat, Sept 23",31,34
2084,2309,"Sat, Sept 30",27,13
2711,2084,"Sat, Oct 7",71,68 7OT
2459,2084,"Sat, Oct 14",14,13
2084,193,"Sat, Oct 21",14,24
2084,2006,"Sat, Oct 28",20,21
189,2084,"Tue, Nov 7",28,38
189,127,"Sat, Sept 2",10,35
233,189,"Sat, Sept 9",35,27
189,77,"Sat, Sept 16",7,49
189,2393,"Sat, Sept 23",13,24
2006,189,"Sat, Sept 30",34,23
189,193,"Sat, Oct 7",37,29
195,189,"Sat, Oct 14",48,30
2459,189,"Sat, Oct 21",48,17
189,2309,"Tue, Oct 31",44,16
189,2084,"Tue, Nov 7",28,38
2649,189,"Wed, Nov 15",,
2309,228,"Sat, Sept 2",3,56
47,2309,"Sat, Sept 9",31,38
2309,276,"Sat, Sept 16",0,21
2309,97,"Sat, Sept 23",3,42
2084,2309,"Sat, Sept 30",27,13
2309,2459,"Sat, Oct 7",3,24
193,2309,"Sat, Oct 14",14,17
2309,195,"Sat, Oct 21",3,48
189,2309,"Tue, Oct 31",44,16
2309,2711,"Wed, Nov 8",20,48
2117,2309,"Tue, Nov 14",,
2210,2649,"Thu, Aug 31",13,47
2649,2440,"Sat, Sept 9",37,24
202,2649,"Sat, Sept 16",51,54
2649,2390,"Sat, Sept 23",30,52
2199,2649,"Sat, Oct 7",15,20
2649,2117,"Sat, Oct 14",30,10
2006,2649,"Sat, Oct 21",21,48
2649,2050,"Thu, Oct 26",58,17
2459,2649,"Thu, Nov 2",17,27
2649,195,"Wed, Nov 8",10,38
2649,189,"Wed, Nov 15",,
103,2459,"Fri, Sept 1",23,20
2197,2459,"Sat, Sept 9",10,38
2459,158,"Sat, Sept 16",21,17
2459,21,"Sat, Sept 30",28,34
2309,2459,"Sat, Oct 7",3,24
2459,2084,"Sat, Oct 14",14,13
2459,189,"Sat, Oct 21",48,17
2199,2459,"Thu, Oct 26",27 OT,30
2459,2649,"Thu, Nov 2",17,27
2050,2459,"Thu, Nov 9",17,63
2711,2459,"Wed, Nov 15",,
227,2117,"Thu, Aug 31",27 3OT,30
2117,2305,"Sat, Sept 9",45,27
2117,183,"Sat, Sept 16",17,41
193,2117,"Sat, Sept 23",31,14
2117,103,"Sat, Sept 30",8,28
2117,195,"Sat, Oct 7",26,23
2649,2117,"Sat, Oct 14",30,10
2117,2050,"Sat, Oct 21",56,9
2117,2711,"Wed, Nov 1",35,28
2199,2117,"Wed, Nov 8",30,42
2117,2309,"Tue, Nov 14",,
2711,30,"Sat, Sept 2",31,49
2711,127,"Sat, Sept 9",14,28
70,2711,"Sat, Sept 16",28,37
2681,2711,"Sat, Sept 23",14,49
2050,2711,"Sat, Sept 30",3,55
2711,2084,"Sat, Oct 7",71,68 7OT
2006,2711,"Sun, Oct 15",14,13
2711,2199,"Sat, Oct 21",20,17 OT
2117,2711,"Wed, Nov 1",35,28
2309,2711,"Wed, Nov 8",20,48
2711,2459,"Wed, Nov 15",,
2429,2199,"Fri, Sept 1",7,24
2199,164,"Sat, Sept 9",16,13
195,2199,"Sat, Sept 23",27,20 2OT
2199,96,"Sat, Sept 30",20,24
2199,2649,"Sat, Oct 7",15,20
2199,349,"Sat, Oct 14",27,28
2711,2199,"Sat, Oct 21",20,17 OT
2199,2459,"Thu, Oct 26",27 OT,30
2050,2199,"Thu, Nov 2",14,56
2199,2117,"Wed, Nov 8",30,42
2050,356,"Sat, Sept 2",21,24
5,2050,"Sat, Sept 9",31,51
2635,2050,"Sat, Sept 16",13,28
2050,98,"Sat, Sept 23",21,33
2050,2711,"Sat, Sept 30",3,55
2050,2006,"Sat, Oct 7",3,31
2117,2050,"Sat, Oct 21",56,9
2649,2050,"Thu, Oct 26",58,17
2050,2199,"Thu, Nov 2",14,56
2050,2459,"Thu, Nov 9",17,63
2261,195,"Sat, Sept 2",0,59
195,2509,"Fri, Sept 8",21,44
2305,195,"Sat, Sept 16",30,42
195,2199,"Sat, Sept 23",27,20 2OT
195,113,"Sat, Sept 30",58,50
2117,195,"Sat, Oct 7",26,23
195,189,"Sat, Oct 14",48,30
2309,195,"Sat, Oct 21",3,48
193,195,"Tue, Oct 31",28,45
2649,195,"Wed, Nov 8",10,38
195,2006,"Tue, Nov 14",,
2006,213,"Sat, Sept 2",0,52
2029,2006,"Sat, Sept 9",3,52
66,2006,"Sat, Sept 16",41,14
2006,2653,"Sat, Sept 23",17,22
2006,189,"Sat, Sept 30",34,23
2050,2006,"Sat, Oct 7",3,31
2006,2711,"Sun, Oct 15",14,13
2006,2649,"Sat, Oct 21",21,48
2084,2006,"Sat, Oct 28",20,21
2006,193,"Tue, Nov 7",14,24
195,2006,"Tue, Nov 14",,
193,276,"Sat, Sept 2",26,31
2046,193,"Sat, Sept 9",10,31
2132,193,"Sat, Sept 16",21,17
193,2117,"Sat, Sept 23",31,14
193,87,"Sat, Sept 30",17,52
189,193,"Sat, Oct 7",37,29
193,2309,"Sat, Oct 14",14,17
2084,193,"Sat, Oct 21",14,24
193,195,"Tue, Oct 31",28,45
2006,193,"Tue, Nov 7",14,24
2084,135,"Thu, Aug 31",7,17
2084,349,"Sat, Sept 9",17,21
2142,2084,"Sat, Sept 16",10,33
2226,2084,"Sat, Sept 23",31,34
2084,2309,"Sat, Sept 30",27,13
2711,2084,"Sat, Oct 7",71,68 7OT
2459,2084,"Sat, Oct 14",14,13
2084,193,"Sat, Oct 21",14,24
2084,2006,"Sat, Oct 28",20,21
189,2084,"Tue, Nov 7",28,38
189,127,"Sat, Sept 2",10,35
233,189,"Sat, Sept 9",35,27
189,77,"Sat, Sept 16",7,49
189,2393,"Sat, Sept 23",13,24
2006,189,"Sat, Sept 30",34,23
189,193,"Sat, Oct 7",37,29
195,189,"Sat, Oct 14",48,30
2459,189,"Sat, Oct 21",48,17
189,2309,"Tue, Oct 31",44,16
189,2084,"Tue, Nov 7",28,38
2649,189,"Wed, Nov 15",,
2309,228,"Sat, Sept 2",3,56
47,2309,"Sat, Sept 9",31,38
2309,276,"Sat, Sept 16",0,21
2309,97,"Sat, Sept 23",3,42
2084,2309,"Sat, Sept 30",27,13
2309,2459,"Sat, Oct 7",3,24
193,2309,"Sat, Oct 14",14,17
2309,195,"Sat, Oct 21",3,48
189,2309,"Tue, Oct 31",44,16
2309,2711,"Wed, Nov 8",20,48
2117,2309,"Tue, Nov 14",,
2210,2649,"Thu, Aug 31",13,47
2649,2440,"Sat, Sept 9",37,24
202,2649,"Sat, Sept 16",51,54
2649,2390,"Sat, Sept 23",30,52
2199,2649,"Sat, Oct 7",15,20
2649,2117,"Sat, Oct 14",30,10
2006,2649,"Sat, Oct 21",21,48
2649,2050,"Thu, Oct 26",58,17
2459,2649,"Thu, Nov 2",17,27
2649,195,"Wed, Nov 8",10,38
2649,189,"Wed, Nov 15",,
103,2459,"Fri, Sept 1",23,20
2197,2459,"Sat, Sept 9",10,38
2459,158,"Sat, Sept 16",21,17
2459,21,"Sat, Sept 30",28,34
2309,2459,"Sat, Oct 7",3,24
2459,2084,"Sat, Oct 14",14,13
2459,189,"Sat, Oct 21",48,17
2199,2459,"Thu, Oct 26",27 OT,30
2459,2649,"Thu, Nov 2",17,27
2050,2459,"Thu, Nov 9",17,63
2711,2459,"Wed, Nov 15",,
227,2117,"Thu, Aug 31",27 3OT,30
2117,2305,"Sat, Sept 9",45,27
2117,183,"Sat, Sept 16",17,41
193,2117,"Sat, Sept 23",31,14
2117,103,"Sat, Sept 30",8,28
2117,195,"Sat, Oct 7",26,23
2649,2117,"Sat, Oct 14",30,10
2117,2050,"Sat, Oct 21",56,9
2117,2711,"Wed, Nov 1",35,28
2199,2117,"Wed, Nov 8",30,42
2117,2309,"Tue, Nov 14",,
2711,30,"Sat, Sept 2",31,49
2711,127,"Sat, Sept 9",14,28
70,2711,"Sat, Sept 16",28,37
2681,2711,"Sat, Sept 23",14,49
2050,2711,"Sat, Sept 30",3,55
2711,2084,"Sat, Oct 7",71,68 7OT
2006,2711,"Sun, Oct 15",14,13
2711,2199,"Sat, Oct 21",20,17 OT
2117,2711,"Wed, Nov 1",35,28
2309,2711,"Wed, Nov 8",20,48
2711,2459,"Wed, Nov 15",,
2429,2199,"Fri, Sept 1",7,24
2199,164,"Sat, Sept 9",16,13
195,2199,"Sat, Sept 23",27,20 2OT
2199,96,"Sat, Sept 30",20,24
2199,2649,"Sat, Oct 7",15,20
2199,349,"Sat, Oct 14",27,28
2711,2199,"Sat, Oct 21",20,17 OT
2199,2459,"Thu, Oct 26",27 OT,30
2050,2199,"Thu, Nov 2",14,56
2199,2117,"Wed, Nov 8",30,42
2050,356,"Sat, Sept 2",21,24
5,2050,"Sat, Sept 9",31,51
2635,2050,"Sat, Sept 16",13,28
2050,98,"Sat, Sept 23",21,33
2050,2711,"Sat, Sept 30",3,55
2050,2006,"Sat, Oct 7",3,31
2117,2050,"Sat, Oct 21",56,9
2649,2050,"Thu, Oct 26",58,17
2050,2199,"Thu, Nov 2",14,56
2050,2459,"Thu, Nov 9",17,63
2653,68,"Sat, Sept 2",13,24
68,265,"Sat, Sept 9",44 3OT,47
167,68,"Thu, Sept 14",14,28
258,68,"Fri, Sept 22",42,23
68,252,"Fri, Oct 6",24,7
68,21,"Sat, Oct 14",31,14
2751,68,"Sat, Oct 21",14,24
68,328,"Sat, Oct 28",41,14
2440,68,"Sat, Nov 4",14,41
68,36,"Sat, Nov 11",59,52 OT
2005,68,"Sat, Nov 18",,
2751,2294,"Sat, Sept 2",3,24
2241,2751,"Sat, Sept 9",0,27
2483,2751,"Sat, Sept 16",49,13
62,2751,"Sat, Sept 23",21 OT,28
326,2751,"Sat, Sept 30",10,45
2751,328,"Sat, Oct 14",28,23
2751,68,"Sat, Oct 21",14,24
167,2751,"Sat, Oct 28",3,42
36,2751,"Sat, Nov 4",13,16
2751,2005,"Sat, Nov 11",28,14
2751,23,"Sat, Nov 25",,
204,36,"Sat, Aug 26",27,58
38,36,"Fri, Sept 1",17,3
2000,36,"Sat, Sept 9",10,38
36,333,"Sat, Sept 16",23,41
36,62,"Sat, Sept 30",51,21
36,328,"Sat, Oct 7",27,14
2440,36,"Sat, Oct 14",42,44
36,167,"Fri, Oct 20",27,24
2005,36,"Sat, Oct 28",45,28
36,2751,"Sat, Nov 4",13,16
68,36,"Sat, Nov 11",59,52 OT
328,275,"Fri, Sept 1",10,59
304,328,"Thu, Sept 7",13,51
328,154,"Sat, Sept 16",10,46
328,23,"Sat, Sept 23",61,10
252,328,"Fri, Sept 29",24,40
36,328,"Sat, Oct 7",27,14
2751,328,"Sat, Oct 14",28,23
328,2439,"Sat, Oct 21",52,28
68,328,"Sat, Oct 28",41,14
328,167,"Sat, Nov 4",24,10
328,2005,"Sat, Nov 25",,
2678,2005,"Sat, Sept 2",0,62
2005,130,"Sat, Sept 16",13,29
21,2005,"Sat, Sept 23",28,24
2005,167,"Sat, Sept 30",38,56
2005,2426,"Sat, Oct 7",45,48
2439,2005,"Sat, Oct 14",30,34
2005,2440,"Fri, Oct 20",45,42
2005,36,"Sat, Oct 28",45,28
349,2005,"Sat, Nov 4",21,0
2751,2005,"Sat, Nov 11",28,14
2005,68,"Sat, Nov 18",,
328,2005,"Sat, Nov 25",,
2000,167,"Sat, Sept 2",14,38
166,167,"Sat, Sept 9",30,28
167,68,"Thu, Sept 14",14,28
167,202,"Sat, Sept 23",16,13
2005,167,"Sat, Sept 30",38,56
167,278,"Sat, Oct 14",0,38
36,167,"Fri, Oct 20",27,24
167,2751,"Sat, Oct 28",3,42
328,167,"Sat, Nov 4",24,10
167,245,"Sat, Nov 11",14,55
2439,167,"Fri, Nov 17",,
2916,278,"Sat, Sept 2",0,66
278,333,"Sat, Sept 9",10,41
278,264,"Sat, Sept 16",16,48
2440,278,"Sat, Sept 30",21,41
278,23,"Sat, Oct 7",27,10
167,278,"Sat, Oct 14",0,38
278,21,"Sat, Oct 21",27,3
2439,278,"Sat, Oct 28",26,16
252,278,"Sat, Nov 4",13,20
278,62,"Sat, Nov 11",31,21
302,21,"Sat, Sept 2",17,38
21,9,"Sat, Sept 9",30,20
24,21,"Sat, Sept 16",17,20
21,2005,"Sat, Sept 23",28,24
2459,21,"Sat, Sept 30",28,34
21,2439,"Sat, Oct 7",41,10
68,21,"Sat, Oct 14",31,14
278,21,"Sat, Oct 21",27,3
21,62,"Sat, Oct 28",28,7
21,23,"Sat, Nov 4",52,7
47,2439,"Sat, Sept 2",43,40
2439,70,"Sat, Sept 9",44,16
2439,194,"Sat, Sept 23",21,54
23,2439,"Sat, Sept 30",13,41
21,2439,"Sat, Oct 7",41,10
2439,2005,"Sat, Oct 14",30,34
328,2439,"Sat, Oct 21",52,28
2439,278,"Sat, Oct 28",26,16
62,2439,"Sat, Nov 4",23,31
252,2439,"Fri, Nov 10",31,21
2439,167,"Fri, Nov 17",,
2440,77,"Sat, Sept 2",20,31
2649,2440,"Sat, Sept 9",37,24
304,2440,"Sat, Sept 16",30,28
2440,265,"Sat, Sept 23",7,45
2440,278,"Sat, Sept 30",21,41
62,2440,"Sat, Oct 7",21,35
2440,36,"Sat, Oct 14",42,44
2005,2440,"Fri, Oct 20",45,42
2440,68,"Sat, Nov 4",14,41
23,2440,"Sat, Nov 11",14,59
62,113,"Sat, Aug 26",38,35
2717,62,"Sat, Sept 2",18,41
62,26,"Sat, Sept 9",23,56
62,2751,"Sat, Sept 23",21 OT,28
36,62,"Sat, Sept 30",51,21
62,2440,"Sat, Oct 7",21,35
23,62,"Sat, Oct 14",26,37
21,62,"Sat, Oct 28",28,7
62,2439,"Sat, Nov 4",23,31
278,62,"Sat, Nov 11",31,21
58,23,"Sat, Aug 26",42,22
13,23,"Sat, Sept 2",13,34
23,251,"Sat, Sept 9",0,56
23,254,"Sat, Sept 16",16,54
328,23,"Sat, Sept 23",61,10
23,2439,"Sat, Sept 30",13,41
278,23,"Sat, Oct 7",27,10
23,62,"Sat, Oct 14",26,37
23,252,"Sat, Oct 28",20,41
21,23,"Sat, Nov 4",52,7
23,2440,"Sat, Nov 11",14,59
2751,23,"Sat, Nov 25",,
2653,68,"Sat, Sept 2",13,24
68,265,"Sat, Sept 9",44 3OT,47
167,68,"Thu, Sept 14",14,28
258,68,"Fri, Sept 22",42,23
68,252,"Fri, Oct 6",24,7
68,21,"Sat, Oct 14",31,14
2751,68,"Sat, Oct 21",14,24
68,328,"Sat, Oct 28",41,14
2440,68,"Sat, Nov 4",14,41
68,36,"Sat, Nov 11",59,52 OT
2005,68,"Sat, Nov 18",,
2751,2294,"Sat, Sept 2",3,24
2241,2751,"Sat, Sept 9",0,27
2483,2751,"Sat, Sept 16",49,13
62,2751,"Sat, Sept 23",21 OT,28
326,2751,"Sat, Sept 30",10,45
2751,328,"Sat, Oct 14",28,23
2751,68,"Sat, Oct 21",14,24
167,2751,"Sat, Oct 28",3,42
36,2751,"Sat, Nov 4",13,16
2751,2005,"Sat, Nov 11",28,14
2751,23,"Sat, Nov 25",,
204,36,"Sat, Aug 26",27,58
38,36,"Fri, Sept 1",17,3
2000,36,"Sat, Sept 9",10,38
36,333,"Sat, Sept 16",23,41
36,62,"Sat, Sept 30",51,21
36,328,"Sat, Oct 7",27,14
2440,36,"Sat, Oct 14",42,44
36,167,"Fri, Oct 20",27,24
2005,36,"Sat, Oct 28",45,28
36,2751,"Sat, Nov 4",13,16
68,36,"Sat, Nov 11",59,52 OT
328,275,"Fri, Sept 1",10,59
304,328,"Thu, Sept 7",13,51
328,154,"Sat, Sept 16",10,46
328,23,"Sat, Sept 23",61,10
252,328,"Fri, Sept 29",24,40
36,328,"Sat, Oct 7",27,14
2751,328,"Sat, Oct 14",28,23
328,2439,"Sat, Oct 21",52,28
68,328,"Sat, Oct 28",41,14
328,167,"Sat, Nov 4",24,10
328,2005,"Sat, Nov 25",,
2678,2005,"Sat, Sept 2",0,62
2005,130,"Sat, Sept 16",13,29
21,2005,"Sat, Sept 23",28,24
2005,167,"Sat, Sept 30",38,56
2005,2426,"Sat, Oct 7",45,48
2439,2005,"Sat, Oct 14",30,34
2005,2440,"Fri, Oct 20",45,42
2005,36,"Sat, Oct 28",45,28
349,2005,"Sat, Nov 4",21,0
2751,2005,"Sat, Nov 11",28,14
2005,68,"Sat, Nov 18",,
328,2005,"Sat, Nov 25",,
2000,167,"Sat, Sept 2",14,38
166,167,"Sat, Sept 9",30,28
167,68,"Thu, Sept 14",14,28
167,202,"Sat, Sept 23",16,13
2005,167,"Sat, Sept 30",38,56
167,278,"Sat, Oct 14",0,38
36,167,"Fri, Oct 20",27,24
167,2751,"Sat, Oct 28",3,42
328,167,"Sat, Nov 4",24,10
167,245,"Sat, Nov 11",14,55
2439,167,"Fri, Nov 17",,
2916,278,"Sat, Sept 2",0,66
278,333,"Sat, Sept 9",10,41
278,264,"Sat, Sept 16",16,48
2440,278,"Sat, Sept 30",21,41
278,23,"Sat, Oct 7",27,10
167,278,"Sat, Oct 14",0,38
278,21,"Sat, Oct 21",27,3
2439,278,"Sat, Oct 28",26,16
252,278,"Sat, Nov 4",13,20
278,62,"Sat, Nov 11",31,21
302,21,"Sat, Sept 2",17,38
21,9,"Sat, Sept 9",30,20
24,21,"Sat, Sept 16",17,20
21,2005,"Sat, Sept 23",28,24
2459,21,"Sat, Sept 30",28,34
21,2439,"Sat, Oct 7",41,10
68,21,"Sat, Oct 14",31,14
278,21,"Sat, Oct 21",27,3
21,62,"Sat, Oct 28",28,7
21,23,"Sat, Nov 4",52,7
47,2439,"Sat, Sept 2",43,40
2439,70,"Sat, Sept 9",44,16
2439,194,"Sat, Sept 23",21,54
23,2439,"Sat, Sept 30",13,41
21,2439,"Sat, Oct 7",41,10
2439,2005,"Sat, Oct 14",30,34
328,2439,"Sat, Oct 21",52,28
2439,278,"Sat, Oct 28",26,16
62,2439,"Sat, Nov 4",23,31
252,2439,"Fri, Nov 10",31,21
2439,167,"Fri, Nov 17",,
2440,77,"Sat, Sept 2",20,31
2649,2440,"Sat, Sept 9",37,24
304,2440,"Sat, Sept 16",30,28
2440,265,"Sat, Sept 23",7,45
2440,278,"Sat, Sept 30",21,41
62,2440,"Sat, Oct 7",21,35
2440,36,"Sat, Oct 14",42,44
2005,2440,"Fri, Oct 20",45,42
2440,68,"Sat, Nov 4",14,41
23,2440,"Sat, Nov 11",14,59
62,113,"Sat, Aug 26",38,35
2717,62,"Sat, Sept 2",18,41
62,26,"Sat, Sept 9",23,56
62,2751,"Sat, Sept 23",21 OT,28
36,62,"Sat, Sept 30",51,21
62,2440,"Sat, Oct 7",21,35
23,62,"Sat, Oct 14",26,37
21,62,"Sat, Oct 28",28,7
62,2439,"Sat, Nov 4",23,31
278,62,"Sat, Nov 11",31,21
58,23,"Sat, Aug 26",42,22
13,23,"Sat, Sept 2",13,34
23,251,"Sat, Sept 9",0,56
23,254,"Sat, Sept 16",16,54
328,23,"Sat, Sept 23",61,10
23,2439,"Sat, Sept 30",13,41
278,23,"Sat, Oct 7",27,10
23,62,"Sat, Oct 14",26,37
23,252,"Sat, Oct 28",20,41
21,23,"Sat, Nov 4",52,7
23,2440,"Sat, Nov 11",14,59
2751,23,"Sat, Nov 25",,
147,265,"Sat, Sept 2",0,31
68,265,"Sat, Sept 9",44 3OT,47
204,265,"Sat, Sept 16",23,52
2440,265,"Sat, Sept 23",7,45
30,265,"Fri, Sept 29",27,30
265,2483,"Sat, Oct 7",33,10
265,25,"Fri, Oct 13",3,37
38,265,"Sat, Oct 21",0,28
265,12,"Sat, Oct 28",37,58
24,265,"Sat, Nov 4",21,24
265,254,"Sat, Nov 11",33,25
242,24,"Sat, Aug 26",7,62
24,30,"Sat, Sept 9",24,42
24,21,"Sat, Sept 16",17,20
26,24,"Sat, Sept 23",34,58
9,24,"Sat, Sept 30",24,34
24,254,"Sat, Oct 7",23,20
2483,24,"Sat, Oct 14",7,49
24,204,"Thu, Oct 26",15,14
24,265,"Sat, Nov 4",21,24
264,24,"Fri, Nov 10",22,30
264,164,"Fri, Sept 1",30,14
149,264,"Sat, Sept 9",7,63
278,264,"Sat, Sept 16",16,48
264,38,"Sat, Sept 23",37,10
264,204,"Sat, Sept 30",42,7
25,264,"Sat, Oct 7",7,38
264,9,"Sat, Oct 14",7,13
26,264,"Sat, Oct 28",23,44
2483,264,"Sat, Nov 4",3,38
264,24,"Fri, Nov 10",22,30
254,264,"Sat, Nov 18",,
253,2483,"Sat, Sept 2",21,77
158,2483,"Sat, Sept 9",35,42
2483,2751,"Sat, Sept 16",49,13
2483,9,"Sat, Sept 23",35,37
25,2483,"Sat, Sept 30",24,45
265,2483,"Sat, Oct 7",33,10
2483,24,"Sat, Oct 14",7,49
2483,26,"Sat, Oct 21",14,31
254,2483,"Sat, Oct 28",20,41
2483,264,"Sat, Nov 4",3,38
204,2483,"Sat, Nov 25",,
25,153,"Sat, Sept 2",35,30
2692,25,"Sat, Sept 9",20,33
145,25,"Sat, Sept 16",16,27
30,25,"Sat, Sept 23",30,20
25,2483,"Sat, Sept 30",24,45
25,264,"Sat, Oct 7",7,38
265,25,"Fri, Oct 13",3,37
12,25,"Sat, Oct 21",45,44 2OT
25,38,"Sat, Oct 28",28,44
204,25,"Sat, Nov 4",23,37
204,36,"Sat, Aug 26",27,58
2502,204,"Sat, Sept 2",32,35
135,204,"Sat, Sept 9",48,14
204,265,"Sat, Sept 16",23,52
264,204,"Sat, Sept 30",42,7
204,30,"Sat, Oct 7",10,38
38,204,"Sat, Oct 14",36,33
24,204,"Thu, Oct 26",15,14
204,25,"Sat, Nov 4",23,37
204,12,"Sat, Nov 11",28,49
204,2483,"Sat, Nov 25",,
2711,30,"Sat, Sept 2",31,49
24,30,"Sat, Sept 9",24,42
251,30,"Sat, Sept 16",24 2OT,27
30,25,"Sat, Sept 23",30,20
30,265,"Fri, Sept 29",27,30
204,30,"Sat, Oct 7",10,38
254,30,"Sat, Oct 14",27,28
30,87,"Sat, Oct 21",14,49
30,9,"Sat, Oct 28",48,17
12,30,"Sat, Nov 4",35,49
30,38,"Sat, Nov 11",38,24
26,30,"Sat, Nov 18",,
2464,12,"Sat, Sept 2",24,62
248,12,"Sat, Sept 9",19,16
12,2638,"Fri, Sept 15",63,16
254,12,"Fri, Sept 22",30,24
12,38,"Sat, Oct 7",45,42
26,12,"Sat, Oct 14",30,47
12,25,"Sat, Oct 21",45,44 2OT
265,12,"Sat, Oct 28",37,58
12,30,"Sat, Nov 4",35,49
204,12,"Sat, Nov 11",28,49
166,9,"Thu, Aug 31",31,37
21,9,"Sat, Sept 9",30,20
9,2641,"Sat, Sept 16",45,52
2483,9,"Sat, Sept 23",35,37
9,24,"Sat, Sept 30",24,34
264,9,"Sat, Oct 14",7,13
9,254,"Sat, Oct 21",30,10
30,9,"Sat, Oct 28",48,17
38,9,"Sat, Nov 4",30,41
9,26,"Sat, Nov 11",37,44
245,26,"Sun, Sept 3",44,45
62,26,"Sat, Sept 9",23,56
26,235,"Sat, Sept 16",45,48
26,24,"Sat, Sept 23",34,58
38,26,"Sat, Sept 30",23,27
26,12,"Sat, Oct 14",30,47
2483,26,"Sat, Oct 21",14,31
26,264,"Sat, Oct 28",23,44
26,254,"Fri, Nov 3",17,48
9,26,"Sat, Nov 11",37,44
26,30,"Sat, Nov 18",,
155,254,"Thu, Aug 31",16,37
254,252,"Sat, Sept 9",19,13
23,254,"Sat, Sept 16",16,54
254,12,"Fri, Sept 22",30,24
24,254,"Sat, Oct 7",23,20
254,30,"Sat, Oct 14",27,28
9,254,"Sat, Oct 21",30,10
254,2483,"Sat, Oct 28",20,41
26,254,"Fri, Nov 3",17,48
265,254,"Sat, Nov 11",33,25
254,264,"Sat, Nov 18",,
36,38,"Fri, Sept 1",3,17
326,38,"Sat, Sept 9",3,37
2458,38,"Sat, Sept 16",21,41
264,38,"Sat, Sept 23",37,10
38,26,"Sat, Sept 30",23,27
12,38,"Sat, Oct 7",45,42
38,204,"Sat, Oct 14",36,33
38,265,"Sat, Oct 21",0,28
25,38,"Sat, Oct 28",28,44
38,9,"Sat, Nov 4",30,41
30,38,"Sat, Nov 11",38,24
147,265,"Sat, Sept 2",0,31
68,265,"Sat, Sept 9",44 3OT,47
204,265,"Sat, Sept 16",23,52
2440,265,"Sat, Sept 23",7,45
30,265,"Fri, Sept 29",27,30
265,2483,"Sat, Oct 7",33,10
265,25,"Fri, Oct 13",3,37
38,265,"Sat, Oct 21",0,28
265,12,"Sat, Oct 28",37,58
24,265,"Sat, Nov 4",21,24
265,254,"Sat, Nov 11",33,25
242,24,"Sat, Aug 26",7,62
24,30,"Sat, Sept 9",24,42
24,21,"Sat, Sept 16",17,20
26,24,"Sat, Sept 23",34,58
9,24,"Sat, Sept 30",24,34
24,254,"Sat, Oct 7",23,20
2483,24,"Sat, Oct 14",7,49
24,204,"Thu, Oct 26",15,14
