nebraska,creighton,65,75,2017,12,09,"CenturyLink Center, Omaha, NE"
penn,dayton,78,70,2017,12,09,"University of Dayton Arena, Dayton, OH"
st-francis-brooklyn,fordham,68,76,2017,12,09,"Rose Hill Gymnasium, Bronx, NY"
samford,clemson,59,81,2017,12,09,"Littlejohn Coliseum, Clemson, SC"
providence,massachusetts,63,72,2017,12,09,"William D. Mullins Center, Amherst, MA"
fgcu,texas-arlington,85,78,2017,12,09,"College Park Center, Arlington, TX"
sc-upstate,denver,69,84,2017,12,09,"Magness Arena, Denver, CO"
rice,stephen-f-austin,62,81,2017,12,09,"William R. Johnson Coliseum, Nacogdoches, TX"
chicago-st,oakland,50,82,2017,12,09,"Athletics Center O'rena, Rochester, MI"
kent-st,wright-st,54,63,2017,12,09,"Wright State University Nutter Center, Fairborn, OH"
new-hampshire,holy-cross,58,62,2017,12,09,"Hart Recreation Center, Worcester, MA"
lafayette,sacred-heart,50,62,2017,12,09,"William H. Pitt Center, Fairfield, CT"
depaul,ill-chicago,65,55,2017,12,09,"UIC Pavilion, Chicago, IL"
george-washington,penn-st,54,74,2017,12,09,"Bryce Jordan Center, University Park, PA"
nc-central,george-mason,65,77,2017,12,09,"EagleBank Arena, Fairfax, VA"
sacramento-st,boise-st,54,77,2017,12,09,"Taco Bell Arena, Boise, ID"
indianapolis,indiana-st,75,79,2017,12,09,"Hulman Center, Terre Haute, IN"
murray-st,illinois-st,78,72,2017,12,09,"Redbird Arena, Normal, IL"
norfolk-st,loyola-chicago,52,80,2017,12,09,"Joseph J. Gentile Center, Chicago, IL"
south-carolina-st,furman,72,101,2017,12,09,"Timmons Arena, Greenville, SC"
florida-am,mercer,64,82,2017,12,09,"Hawkins Arena, Macon, GA"
iona,njit,74,70,2017,12,09,"NJIT Wellness and Events Center, Newark, NJ"
johnson-wales-nc,wofford,45,104,2017,12,09,"Benjamin Johnson Arena, Spartanburg, SC"
howard,american,63,74,2017,12,09,"Bender Arena, Washington, DC"
binghamton,loyola-maryland,77,64,2017,12,09,"Reitz Arena, Baltimore, MD"
erskine,radford,49,76,2017,12,09,"Dedmon Center, Radford, VA"
vermont,northeastern,67,71,2017,12,09,"Matthews Arena, Boston, MA"
uc-santa-barbara,montana-st,91,69,2017,12,09,"Worthington Arena, Bozeman, MT"
uab,auburn,80,85,2017,12,09,"Auburn Arena, Auburn, AL"
north-ga,mississippi-st,62,95,2017,12,09,"Humphrey Coliseum, Starkville, MS"
california,san-diego-st,63,62,2017,12,09,"Viejas Arena at Aztec Bowl, San Diego, CA"
texas-st,abilene-christian,68,72,2017,12,09,"Moody Coliseum (Abilene), Abilene, TX"
savannah-st,ga-southern,91,102,2017,12,09,"W.S. Hanner Fieldhouse, Statesboro, GA"
william-jessup,uc-davis,52,86,2017,12,09,"The Pavilion, Davis, CA"
howard-payne,lamar,56,112,2017,12,09,"Montagne Center, Beaumont, TX"
neb-omaha,drake,74,93,2017,12,09,"Knapp Center, Des Moines, IA"
pacific,wyoming,72,86,2017,12,09,"Arena-Auditorium, Laramie, WY"
ole-miss,middle-tenn,58,77,2017,12,09,"Murphy Athletic Center, Murfreesboro, TN"
mcneese-st,north-texas,47,85,2017,12,09,"UNT Coliseum, Denton, TX"
fla-national,jacksonville,51,89,2017,12,09,"Swisher Gym, Jacksonville, FL"
louisiana-col,northwestern-st,58,88,2017,12,09,"Rapides Parish Coliseum, Alexandria, LA"
fairleigh-dickinson,rutgers,54,92,2017,12,09,"Louis Brown Athletic Center, Piscataway, NJ"
appalachian-st,akron,89,94,2017,12,09,"James A. Rhodes Arena, Akron, OH"
jackson-st,louisiana-tech,62,91,2017,12,09,"Thomas Assembly Center, Ruston, LA"
marshall,toledo,93,87,2017,12,09,"Savage Arena, Toledo, OH"
bowling-green,old-dominion,46,88,2017,12,09,"Ted Constant Convocation Center, Norfolk, VA"
morgan-st,manhattan,66,80,2017,12,09,"Draddy Gymnasium, Bronx, NY"
hofstra,rider,88,82,2017,12,09,"Alumni Gymnasium, Lawrenceville, NJ"
utah-st,utah,67,77,2017,12,09,"Vivint Smart Home Arena, Salt Lake City, UT"
albany-ny,siena,74,69,2017,12,09,"Times Union Center, Albany, NY"
tulsa,kansas-st,61,54,2017,12,09,"Intrust Bank Arena, Wichita, KS"
houston,saint-louis,77,58,2017,12,09,"Chaifetz Arena, St. Louis, MO"
seattle,st-marys-ca,73,97,2017,12,09,"McKeon Pavilion, Moraga, CA"
henderson-st,arkansas-st,76,90,2017,12,09,"Convocation Center, Jonesboro, AR"
southeast-mo-st,southern-ill,75,69,2017,12,09,"SIU Arena, Carbondale, IL"
ualr,central-ark,54,69,2017,12,09,"Farris Center, Conway, AR"
houston-baptist,utsa,71,87,2017,12,09,"UTSA Convocation Center, San Antonio, TX"
milwaukee,western-ill,69,90,2017,12,09,"Western Hall, Macomb, IL"
uc-irvine,utrgv,59,73,2017,12,09,"UTRGV Fieldhouse, Edinburg, TX"
north-dakota-st,north-dakota,88,79,2017,12,09,"Betty Engelstad Sioux Center, Grand Forks, ND"
green-bay,missouri,77,100,2017,12,09,"Mizzou Arena, Columbia, MO"
new-mexico-st,new-mexico,65,62,2017,12,09,"Dreamstyle Arena, Albuquerque, NM"
washington-st,utep,69,76,2017,12,09,"Don Haskins Center, El Paso, TX"
utah-valley,cal-st-fullerton,83,91,2017,12,09,"Titan Gym, Fullerton, CA"
grambling,grand-canyon,53,87,2017,12,09,"Grand Canyon University Arena, Phoenix, AZ"
northwest-nazarene,idaho-st,57,73,2017,12,09,"Holt Arena, Pocatello, ID"
alabama,arizona,82,88,2017,12,09,"McKale Center, Tuscon, AZ"
ark-pine-bluff,oregon-st,58,85,2017,12,09,"Gill Coliseum, Corvallis, OR"
weber-st,byu,68,74,2017,12,09,"Vivint Smart Home Arena, Salt Lake City, UT"
san-jose-st,portland,55,64,2017,12,09,"Chiles Center, Portland, OR"
long-beach-st,pepperdine,78,71,2017,12,09,"Firestone Fieldhouse, Malibu, CA"
portland-st,santa-clara,87,84,2017,12,09,"Leavey Center, Santa Clara, CA"
northern-ariz,san-diego,51,79,2017,12,09,"Jenny Craig Pavilion, San Diego, CA"
loyola-marymount,cal-st-northridge,74,57,2017,12,09,"Matadome, Northridge, CA"
fresno-st,cal-poly,83,63,2017,12,09,"Mott Gymnasium, San Luis Obispo, CA"
idaho,bakersfield,55,66,2017,12,09,"Icardo Center, Bakersfield, CA"
arizona-st,kansas,95,85,2017,12,10,"Allen Fieldhouse, Lawrence, KS"
la-salle,villanova,68,77,2017,12,10,"Wells Fargo Center, Philadelphia, PA"
gonzaga,washington,97,70,2017,12,10,"Alaska Airlines Arena at Hec Edmundson Pavilion, Seattle, WA"
iupui,purdue,61,86,2017,12,10,"Mackey Arena, West Lafayette, IN"
tulane,florida-st,53,72,2017,12,10,"Amalie Arena, Tampa, FL"
webber-intl,fla-atlantic,46,106,2017,12,10,"FAU Arena, Boca Raton, FL"
charlotte,chattanooga,50,64,2017,12,10,"McKenzie Arena, Chattanooga, TN"
navy,columbia,73,68,2017,12,10,"Francis S. Levien Gymnasium, New York, NY"
james-madison,richmond,71,74,2017,12,10,"Robins Center, Richmond, VA"
western-ky,ohio,84,89,2017,12,10,"Convocation Center Ohio, Athens, OH"
hiwassee,east-tenn-st,48,94,2017,12,10,"Freedom Hall Civic Center, Johnson City, TN"
eastern-wash,south-dakota,73,75,2017,12,10,"DakotaDome, Vermillion, SD"
drexel,robert-morris,60,74,2017,12,10,"Charles L. Sewall Center, Moon Township, PA"
north-greenville,col-of-charleston,60,92,2017,12,10,"TD Arena, Charleston, SC"
toccoa-falls,high-point,39,110,2017,12,10,"Millis Athletic Convocation Center, High Point, NC"
saint-francis-pa,niagara,93,87,2017,12,10,"Gallagher Center, Lewiston, NY"
notre-dame-oh,cleveland-st,56,89,2017,12,10,"Wolstein Center, Cleveland, OH"
umes,virginia-tech,40,93,2017,12,10,"Cassell Coliseum, Blacksburg, VA"
south-ala,siu-edwardsville,75,76,2017,12,10,"Sam M. Vadalabene Center, Edwardsville, IL"
troy,southern-miss,71,89,2017,12,10,"Reed Green Coliseum, Hattiesburg, MS"
cin-clermont,ut-martin,92,127,2017,12,10,"Skyhawk Arena, Martin, TN"
fairfield,liu-brooklyn,76,72,2017,12,10,"Steinberg Wellness Center, Brooklyn, NY"
milligan,unc-asheville,60,97,2017,12,10,"Kimmel Arena, Asheville, NC"
missouri-st,oral-roberts,66,73,2017,12,10,"Mabee Center, Tulsa, OK"
mercy,wagner,41,75,2017,12,10,"Spiro Sports Center, Staten Island, NY"
unc-wilmington,lsu,84,97,2017,12,10,"Pete Maravich Assembly Center, Baton Rouge, LA"
southern-u,iowa,60,91,2017,12,10,"Carver-Hawkeye Arena, Iowa City, IA"
dubuque,uni,47,80,2017,12,10,"McLeod Center, Cedar Falls, IA"
alcorn,iowa-st,58,78,2017,12,10,"James H. Hilton Coliseum, Ames, IA"
eastern-ky,northern-ky,63,91,2017,12,10,"BB&T Arena at Northern Kentucky, Highland Heights, KY"
okla-panhandle,northern-colo,53,104,2017,12,10,"Bank of Colorado Arena at Butler-Hancock Athletic Center, Greeley, CO"
bryant,louisville,59,102,2017,12,11,"KFC Yum! Center, Louisville, KY"
chicago-st,northwestern,31,96,2017,12,11,"Allstate Arena, Rosemont, IL"
fiu,south-fla,65,53,2017,12,11,"USF Sun Dome, Tampa, FL"
sacred-heart,hartford,72,86,2017,12,11,"Chase Arena at Reich Family Pavilion, West Hartford, CT"
siena,vermont,57,81,2017,12,11,"Roy L. Patrick Gymnasium, Burlington, VT"
north-florida,florida-am,101,89,2017,12,11,"Al Lawson Center, Tallahassee, FL"
fisk,jackson-st,53,60,2017,12,11,"Williams Assembly Center, Jackson, MS"
drake,minnesota,67,68,2017,12,11,"Williams Arena, Minneapolis, MN"
alabama-am,depaul,59,83,2017,12,11,"Wintrust Arena, Chicago, IL"
nc-central,grand-canyon,59,64,2017,12,11,"Grand Canyon University Arena, Phoenix, AZ"
texas-southern,oregon,68,74,2017,12,11,"Matthew Knight Arena, Eugene, OR"
saint-peters,seton-hall,61,84,2017,12,12,"Walsh Gymnasium, South Orange, NJ"
mississippi-st,cincinnati,50,65,2017,12,12,"BB&T Arena at Northern Kentucky, Highland Heights, KY"
ky-christian,morehead-st,57,85,2017,12,12,"Ellis T. Johnson Arena, Morehead, KY"
charleston-so,south-carolina-st,88,91,2017,12,12,"Smith-Hammond-Middleton Memorial Center, Orangeburg, SC"
columbia,boston-college,66,81,2017,12,12,"Silvio O. Conte Forum, Chestnut Hill, MA"
catholic,maryland,59,76,2017,12,12,"Xfinity Center, College Park, MD"
fordham,rutgers,63,75,2017,12,12,"Louis Brown Athletic Center, Piscataway, NJ"
ga-southern,george-mason,74,51,2017,12,12,"EagleBank Arena, Fairfax, VA"
southeastern-la,ucf,53,61,2017,12,12,"CFE Arena, Orlando, FL"
green-bay,indiana-st,63,85,2017,12,12,"Hulman Center, Terre Haute, IN"
point-u,georgia-st,70,90,2017,12,12,"GSU Sports Arena, Atlanta, GA"
njit,colgate,76,87,2017,12,12,"Cotterell Court, Hamilton, NY"
coppin-st,umbc,74,81,2017,12,12,"Retriever Activities Center, Cantonsville, MD"
hofstra,stony-brook,84,81,2017,12,12,"Island Federal Credit Union Arena, Stony Brook, NY"
army,st-francis-brooklyn,76,64,2017,12,12,"Peter Aquilone Court, Brooklyn, NY"
monmouth,princeton,58,69,2017,12,12,"Jadwin Gymnasium, Princeton, NJ"
yale,iona,67,83,2017,12,12,"Hynes Athletic Center, New Rochelle, NY"
cal-poly,bethune-cookman,53,67,2017,12,12,"Moore Gymnasium, Daytona Beach, FL"
la-lafayette,louisiana-tech,75,71,2017,12,12,"Thomas Assembly Center, Ruston, LA"
san-diego,colorado,69,59,2017,12,12,"Coors Events Center, Boulder, CO"
murray-st,saint-louis,55,69,2017,12,12,"Chaifetz Arena, St. Louis, MO"
grambling,la-monroe,57,59,2017,12,12,"Fant-Ewing Coliseum, Monroe, LA"
valley-city-st,north-dakota-st,58,101,2017,12,12,"Scheels Center, Fargo, ND"
north-dakota,south-dakota-st,63,99,2017,12,12,"Frost Arena, Brookings, SD"
fisk,alcorn,69,77,2017,12,12,"Davey Whitney Complex, Lorman, MS"
tennessee-st,alabama-st,64,45,2017,12,12,"Dunn-Oliver Acadome, Montgomery, AL"
michigan,texas,59,52,2017,12,12,"Frank C. Erwin Jr. Center, Austin, TX"
albany-ny,memphis,58,67,2017,12,12,"FedExForum, Memphis, TN"
eastern-wash,wyoming,88,93,2017,12,12,"Arena-Auditorium, Laramie, WY"
eastern-nm,new-mexico-st,62,84,2017,12,12,"Pan American Center, Las Cruces, NM"
jacksonville-st,oregon-st,69,70,2017,12,12,"Gill Coliseum, Corvallis, OR"
villanova,temple,87,67,2017,12,13,"Liacouras Center, Philadelphia, PA"
savannah-st,texas-am,66,113,2017,12,13,"Reed Arena, College Station, TX"
kennesaw-st,texas-tech,53,82,2017,12,13,"United Supermarkets Arena, Lubbock, TX"
boston-u,mass-lowell,82,87,2017,12,13,"Costello Athletic Center, Lowell, MA"
mississippi-val,duquesne,49,73,2017,12,13,"A.J. Palumbo Center, Pittsburgh, PA"
unc-wilmington,unc-greensboro,58,71,2017,12,13,"Greensboro Coliseum Complex, Greensboro, NC"
fiu,north-florida,85,87,2017,12,13,"UNF Arena, Jacksonville, FL"
milwaukee,belmont,63,82,2017,12,13,"Curb Event Center, Nashville, TN"
longwood,illinois,45,92,2017,12,13,"State Farm Center, Champaign, IL"
western-ky,wisconsin,80,81,2017,12,13,"Kohl Center, Madison, WI"
sam-houston-st,ole-miss,69,82,2017,12,13,"The Pavilion at Ole Miss, Oxford, MS"
new-orleans,smu,66,79,2017,12,13,"Moody Coliseum, Dallas, TX"
ualr,bradley,46,86,2017,12,13,"Carver Arena, Peoria, IL"
jackson-st,southern-ill,51,69,2017,12,13,"SIU Arena, Carbondale, IL"
arkansas-st,neb-omaha,74,77,2017,12,13,"Baxter Arena, Omaha, NE"
southern-miss,alabama-am,69,54,2017,12,13,"T.M. Elmore Gymnasium, Huntsville, AL"
houston,lsu,77,80,2017,12,13,"Pete Maravich Assembly Center, Baton Rouge, LA"
grand-canyon,boise-st,80,85,2017,12,13,"Taco Bell Arena, Boise, ID"
denver,northern-colo,63,83,2017,12,13,"Bank of Colorado Arena at Butler-Hancock Athletic Center, Greeley, CO"
portland-st,oregon,84,95,2017,12,13,"Matthew Knight Arena, Eugene, OR"
ark-pine-bluff,fresno-st,52,78,2017,12,13,"Save Mart Center, Fresno, CA"
st-martins,seattle,72,88,2017,12,13,"Connolly Center, Seattle, WA"
texas-southern,baylor,68,99,2017,12,14,"Ferrell Center, Waco, TX"
st-edwards,rice,86,91,2017,12,14,"Tudor Fieldhouse, Houston, TX"
washington-adventist,howard,65,76,2017,12,14,"Burr Gymnasium, Washington, DC"
bethune-cookman,south-fla,63,83,2017,12,14,"USF Sun Dome, Tampa, FL"
montreat,furman,47,103,2017,12,14,"Timmons Arena, Greenville, SC"
southern-wesleyan,vmi,52,90,2017,12,14,"Cameron Hall, Lexington, VA"
citadel,campbell,77,87,2017,12,14,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
toccoa-falls,presbyterian,35,104,2017,12,14,"Templeton Physical Education Center, Clinton, SC"
mid-atlantic-christ,norfolk-st,34,112,2017,12,14,"Joseph G. Echols Memorial Hall, Norfolk, VA"
mcneese-st,nc-central,71,77,2017,12,14,"McLendon-McDougald Gymnasium, Durham, NC"
florida-col,lipscomb,68,100,2017,12,14,"Allen Arena, Nashville, TN"
florida-am,southern-u,50,68,2017,12,14,"F. G. Clark Center, Baton Rouge, LA"
valparaiso,northwestern,50,84,2017,12,14,"Allstate Arena, Rosemont, IL"
prairie-view,tulsa,73,77,2017,12,14,"Reynolds Center, Tulsa, OK"
southern-no,southeastern-la,77,106,2017,12,14,"University Center (LA), Hammond, LA"
south-dakota,northern-ariz,90,77,2017,12,14,"Walkup Skydome, Flagstaff, AZ"
bethesda-christian,utah-valley,44,106,2017,12,14,"UCCU Center, Orem, UT"
santa-clara,southern-california,59,82,2017,12,14,"Galen Center, Los Angeles, CA"
tennessee-st,nc-at,54,64,2017,12,15,"Corbett Sports Center, Greensboro, NC"
ualr,sam-houston-st,55,57,2017,12,15,"Bernard Johnson Coliseum, Huntsville, TX"
washington-col,mt-st-marys,67,89,2017,12,15,"Knott Arena, Emmitsburg, MD"
eastern-ky,charleston-so,70,65,2017,12,15,"The Buc Dome, North Charleston, SC"
umes,creighton,36,87,2017,12,15,"CenturyLink Center, Omaha, NE"
south-dakota-st,colorado,103,112,2017,12,15,"Coors Events Center, Boulder, CO"
thomas-ga,samford,51,98,2017,12,15,"Pete Hanna Center, Birmingham, AL"
st-marys-tx,am-corpus-chris,55,71,2017,12,15,"Dugan Wellness Center, Corpus Christi, TX"
dartmouth,ill-chicago,60,76,2017,12,15,"UIC Pavilion, Chicago, IL"
denver,stanford,62,75,2017,12,15,"Maples Pavilion, Stanford, CA"
simon-fraser,idaho,54,73,2017,12,15,"Cowan Spectrum at Kibbie Dome, Moscow, ID"
uc-davis,san-francisco,61,74,2017,12,15,"War Memorial Gymnasium, San Francisco, CA"
oakland,michigan-st,73,86,2017,12,16,"Little Caesars Arena, Detroit, MI"
oklahoma,wichita-st,91,83,2017,12,16,"Intrust Bank Arena, Wichita, KS"
miami-fl,george-washington,59,50,2017,12,16,"Charles E. Smith Athletic Center, Washington, DC"
virginia-tech,kentucky,86,93,2017,12,16,"Rupp Arena, Lexington, KY"
east-tenn-st,xavier,66,68,2017,12,16,"Cintas Center, Cincinnati, OH"
north-dakota,gonzaga,83,89,2017,12,16,"McCarthey Athletic Center, Spokane, WA"
kansas,nebraska,73,72,2017,12,16,"Pinnacle Bank Arena, Lincoln, NE"
seton-hall,rutgers,65,71,2017,12,16,"Louis Brown Athletic Center, Piscataway, NJ"
davidson,virginia,60,80,2017,12,16,"John Paul Jones Arena, Charlottesville, VA"
butler,purdue,67,82,2017,12,16,"Bankers Life Fieldhouse, Indianapolis, IN"
notre-dame,indiana,77,80,2017,12,16,"Bankers Life Fieldhouse, Indianapolis, IN"
oklahoma-st,florida-st,71,70,2017,12,16,"BB&T Center, Sunrise, FL"
clemson,florida,71,69,2017,12,16,"BB&T Center, Sunrise, FL"
arizona,new-mexico,89,73,2017,12,16,"Dreamstyle Arena, Albuquerque, NM"
rice,texas-tech,53,73,2017,12,16,"Lubbock Municipal Coliseum, Lubbock, TX"
cincinnati,ucla,77,63,2017,12,16,"Pauley Pavilion, Los Angeles, CA"
memphis,louisville,72,81,2017,12,16,"Madison Square Garden, New York, NY"
detroit,michigan,58,90,2017,12,16,"Little Caesars Arena, Detroit, MI"
unc-greensboro,north-carolina-st,81,76,2017,12,16,"PNC Arena, Raleigh, NC"
indiana-st,western-ky,65,81,2017,12,16,"E. A. Diddle Arena, Bowling Green, KY"
syracuse,georgetown,86,79,2017,12,16,"Capital One Arena, Washington, DC"
stephen-f-austin,lsu,83,82,2017,12,16,"Pete Maravich Assembly Center, Baton Rouge, LA"
point-u,citadel,66,110,2017,12,16,"McAlister Field House, Charleston, SC"
ky-christian,liberty,40,96,2017,12,16,"Vines Center, Lynchburg, VA"
louisiana-tech,texas,60,75,2017,12,16,"Frank C. Erwin Jr. Center, Austin, TX"
northwestern,depaul,62,60,2017,12,16,"Wintrust Arena, Chicago, IL"
drake,iowa,64,90,2017,12,16,"Wells Fargo Arena, Des Moines, IA"
mcneese-st,pittsburgh,51,72,2017,12,16,"Petersen Events Center, Pittsburgh, PA"
mississippi-val,akron,63,81,2017,12,16,"James A. Rhodes Arena, Akron, OH"
robert-morris,buffalo,70,86,2017,12,16,"Alumni Arena, Buffalo, NY"
montreat,coastal-caro,70,83,2017,12,16,"HTC Center, Conway, SC"
wright-st,toledo,77,69,2017,12,16,"Savage Arena, Toledo, OH"
stetson,ipfw,84,88,2017,12,16,"Allen County War Memorial Coliseum, Fort Wayne, IN"
cornell,longwood,69,62,2017,12,16,"Willett Hall, Portsmouth, VA"
loyola-chicago,milwaukee,56,73,2017,12,16,"UW-Milwaukee Panther Arena, Milwaukee, WI"
winthrop,alabama-st,88,80,2017,12,16,"Dunn-Oliver Acadome, Montgomery, AL"
central-mich,southern-utah,80,86,2017,12,16,"Centrum Arena, Cedar City, UT"
georgia,massachusetts,62,72,2017,12,16,"William D. Mullins Center, Amherst, MA"
pepperdine,belmont,62,79,2017,12,16,"Curb Event Center, Nashville, TN"
southeastern-la,grambling,67,68,2017,12,16,"Fredrick C. Hobdy Assembly Center, Grambling, LA"
lyndon-st,new-hampshire,31,111,2017,12,16,"Lundholm Gymnasium, Durham, NH"
bradley,chicago-st,84,58,2017,12,16,"Jones Convocation Center, Chicago, IL"
alabama-am,uab,58,90,2017,12,16,"Bartow Arena, Birmingham, AL"
illinois-st,ole-miss,101,97,2017,12,16,"The Pavilion at Ole Miss, Oxford, MS"
cal-st-fullerton,california,89,95,2017,12,16,"Haas Pavilion, Berkeley, CA"
col-of-charleston,rhode-island,62,68,2017,12,16,"Thomas F. Ryan Center, Kingston, RI"
austin-peay,evansville,74,78,2017,12,16,"Ford Center, Evansville, IN"
vermont,st-bonaventure,79,81,2017,12,16,"Blue Cross Arena, Rochester, NY"
umkc,incarnate-word,73,77,2017,12,16,"McDermott Center, San Antonio, TX"
fairleigh-dickinson,njit,68,71,2017,12,16,"NJIT Wellness and Events Center, Newark, NJ"
sc-upstate,jacksonville-st,61,77,2017,12,16,"Pete Mathews Coliseum, Jacksonville, AL"
wagner,rider,84,90,2017,12,16,"Alumni Gymnasium, Lawrenceville, NJ"
suny-maritime,st-francis-brooklyn,67,88,2017,12,16,"Peter Aquilone Court, Brooklyn, NY"
linfield,portland-st,71,116,2017,12,16,"Pamplin Sports Center, Portland, OR"
niagara,norfolk-st,85,82,2017,12,16,"Joseph G. Echols Memorial Hall, Norfolk, VA"
jacksonville,south-carolina-st,74,83,2017,12,16,"Smith-Hammond-Middleton Memorial Center, Orangeburg, SC"
eastern-ill,south-ala,52,63,2017,12,16,"Mitchell Center, Mobile, AL"
uni,iowa-st,65,76,2017,12,16,"Wells Fargo Arena, Des Moines, IA"
drexel,temple,60,63,2017,12,16,"Liacouras Center, Philadelphia, PA"
ga-southern,bakersfield,53,55,2017,12,16,"Icardo Center, Bakersfield, CA"
william-carey,southern-miss,58,75,2017,12,16,"Reed Green Coliseum, Hattiesburg, MS"
appalachian-st,ohio-st,67,80,2017,12,16,"Value City Arena at the Jerome Schottenstein Center, Columbus, OH"
iupui,washington-st,59,72,2017,12,16,"Beasley Coliseum, Pullman, WA"
middle-tenn,auburn,70,76,2017,12,16,"Legacy Arena at BJCC, Birmingham, AL"
oregon,fresno-st,68,61,2017,12,16,"Save Mart Center, Fresno, CA"
bucknell,vcu,79,85,2017,12,16,"Stuart C. Siegel Center, Richmond, VA"
northwestern-st,lsu-shreveport,84,85,2017,12,16,"Gold Dome, Shreveport, LA"
georgia-st,dayton,83,88,2017,12,16,"University of Dayton Arena, Dayton, OH"
manhattan,tulsa,66,80,2017,12,16,"Reynolds Center, Tulsa, OK"
arkansas-st,fla-atlantic,64,63,2017,12,16,"FAU Arena, Boca Raton, FL"
canisius,albany-ny,65,68,2017,12,16,"SEFCU Arena, Guilderland, NY"
bethune-cookman,kennesaw-st,74,81,2017,12,16,"KSU Convocation Center, Kennesaw, GA"
eastern-mich,long-beach-st,85,80,2017,12,16,"Walter Pyramid, Long Beach, CA"
wis-parkside,green-bay,50,86,2017,12,16,"Resch Center, Green Bay, WI"
james-madison,fiu,76,67,2017,12,16,"FIU Arena, Miami, FL"
ut-martin,mississippi-st,61,92,2017,12,16,"Humphrey Coliseum, Starkville, MS"
new-mexico-st,illinois,74,69,2017,12,16,"United Center, Chicago, IL"
southeast-mo-st,kansas-st,71,89,2017,12,16,"Bramlage Coliseum, Manhattan, KS"
uc-irvine,st-marys-ca,66,73,2017,12,16,"McKeon Pavilion, Moraga, CA"
ohio,marshall,96,99,2017,12,16,"Cam Henderson Center, Huntington, WV"
new-orleans,la-lafayette,65,87,2017,12,16,"Cajundome, Lafayette, LA"
marist,murray-st,63,100,2017,12,16,"CFSB Center, Murray, KY"
texas-arlington,utrgv,86,65,2017,12,16,"UTRGV Fieldhouse, Edinburg, TX"
troy,arkansas,63,88,2017,12,16,"Verizon Arena, North Little Rock, AR"
oral-roberts,fgcu,83,64,2017,12,16,"Alico Arena, Fort Myers, FL"
north-florida,missouri,51,85,2017,12,16,"Mizzou Arena, Columbia, MO"
life-pacific,utah-st,62,96,2017,12,16,"Smith Spectrum, Logan, UT"
ark-pine-bluff,weber-st,74,96,2017,12,16,"Dee Events Center, Ogden, UT"
unlv,pacific,81,76,2017,12,16,"Alex G. Spanos Center, Stockton, CA"
texas-southern,wyoming,66,72,2017,12,16,"Arena-Auditorium, Laramie, WY"
princeton,cal-poly,80,60,2017,12,16,"Mott Gymnasium, San Luis Obispo, CA"
portland,seattle,76,89,2017,12,16,"KeyArena, Seattle, WA"
saint-louis,oregon-st,60,63,2017,12,16,"Moda Center, Portland, OR"
north-texas,san-diego,86,83,2017,12,16,"Jenny Craig Pavilion, San Diego, CA"
utah,byu,65,77,2017,12,16,"Marriott Center, Provo, UT"
vanderbilt,arizona-st,64,76,2017,12,17,"Wells Fargo Arena, Tempe, AZ"
north-carolina,tennessee,78,73,2017,12,17,"Thompson-Boling Arena, Knoxville, TN"
savannah-st,baylor,86,118,2017,12,17,"Ferrell Center, Waco, TX"
saint-peters,liu-brooklyn,71,56,2017,12,17,"Steinberg Wellness Center, Brooklyn, NY"
northern-ky,umbc,75,76,2017,12,17,"Retriever Activities Center, Cantonsville, MD"
nc-at,duquesne,58,74,2017,12,17,"A.J. Palumbo Center, Pittsburgh, PA"
central-conn-st,boston-college,65,84,2017,12,17,"Silvio O. Conte Forum, Chestnut Hill, MA"
elon,boston-u,77,69,2017,12,17,"Case Gym, Boston, MA"
binghamton,sacred-heart,51,48,2017,12,17,"William H. Pitt Center, Fairfield, CT"
siena,bryant,87,68,2017,12,17,"Chace Athletic Center, Smithfield, RI"
old-dominion,fairfield,82,77,2017,12,17,"Alumni Hall, Fairfield, CT"
army,air-force,79,54,2017,12,17,"Madison Square Garden, New York, NY"
abilene-christian,lipscomb,65,67,2017,12,17,"Allen Arena, Nashville, TN"
central-ark,morehead-st,94,98,2017,12,17,"Ellis T. Johnson Arena, Morehead, KY"
rio-grande,miami-oh,70,109,2017,12,17,"Millett Hall, Oxford, OH"
high-point,wofford,57,70,2017,12,17,"U.S. Cellular Center, Asheville, NC"
furman,unc-wilmington,90,84,2017,12,17,"Raiford G. Trask Coliseum, Wilmington, NC"
milligan,william-mary,69,126,2017,12,17,"Kaplan Arena, Williamsburg, VA"
gardner-webb,hampton,80,79,2017,12,17,"Hampton Convocation Center, Hampton, VA"
cornell-college,neb-omaha,58,99,2017,12,17,"Baxter Arena, Omaha, NE"
stony-brook,providence,60,62,2017,12,17,"Dunkin' Donuts Center, Providence, RI"
chattanooga,tennessee-tech,76,82,2017,12,17,"Hooper Eblen Arena, Cookeville, TN"
uc-riverside,montana,61,77,2017,12,17,"Dahlberg Arena, Missoula, MT"
prairie-view,houston,72,92,2017,12,17,"Health & PE Arena, Houston, TX"
florida-am,georgia-tech,54,79,2017,12,17,"McCamish Pavilion, Atlanta, GA"
penn-st,george-mason,72,54,2017,12,17,"EagleBank Arena, Fairfax, VA"
lamar,southern-ill,61,71,2017,12,17,"SIU Arena, Carbondale, IL"
cal-st-northridge,eastern-wash,58,86,2017,12,17,"Reese Court, Cheney, WA"
iona,st-johns-ny,59,69,2017,12,17,"Madison Square Garden, New York, NY"
