utah-valley,denver,62,75,2015,11,18
loyola-il,new-mexico,51,75,2015,11,18
cal-st-monterey-bay,cal-poly,62,71,2015,11,18
san-diego-christian,san-diego-st,61,71,2015,11,18
tennessee-tech,new-mexico-st,63,76,2015,11,18
fresno-pacific,uc-davis,46,76,2015,11,18
vanguard,cal-st-northridge,52,72,2015,11,18
southern-utah,unlv,64,84,2015,11,18
goldey-beacom,coppin-st,73,80,2015,11,18
virginia,bradley,82,57,2015,11,19
boise-st,arizona,76,88,2015,11,19
creighton,indiana,65,86,2015,11,19
utah,texas-tech,73,63,2015,11,19
stony-brook,vanderbilt,72,79,2015,11,19
butler,missouri-st,93,59,2015,11,19
south-ala,lsu,66,78,2015,11,19
oklahoma-st,towson,69,52,2015,11,19
miami-fl,mississippi-st,105,79,2015,11,19
central-conn-st,boston-college,57,82,2015,11,19
mid-atlantic-christ,citadel,60,132,2015,11,19
george-washington,south-fla,73,67,2015,11,19
furman,charlotte,68,77,2015,11,19
maine,long-island,79,84,2015,11,19
yale,lehigh,79,67,2015,11,19
alabama-st,mercer,49,70,2015,11,19
long-beach-st,seton-hall,80,77,2015,11,19
colgate,albany-ny,67,88,2015,11,19
emmanuel-ga,georgia-st,58,77,2015,11,19
green-bay,georgia-tech,77,107,2015,11,19
central-ark,massachusetts,62,89,2015,11,19
texas-southern,clemson,56,76,2015,11,19
hartford,st-peters,67,66,2015,11,19
marshall,tennessee,74,84,2015,11,19
washington-adventist,william-mary,60,85,2015,11,19
rutgers,st-johns-ny,59,61,2015,11,19
new-hampshire,holy-cross,73,69,2015,11,19
navy,usc-upstate,67,55,2015,11,19
mobile,nicholls-st,58,80,2015,11,19
boston-u,njit,76,90,2015,11,19
la-monroe,northwestern-st,80,64,2015,11,19
trinity-christian,valparaiso,42,89,2015,11,19
tulane,southern-u,82,90,2015,11,19
south-dakota-st,illinois-st,83,67,2015,11,19
uab,troy,79,63,2015,11,19
southeast-mo-st,alabama-am,56,74,2015,11,19
delaware-st,nebraska,60,75,2015,11,19
toccoa-falls,gardner-webb,79,125,2015,11,19
grambling,memphis,65,83,2015,11,19
am-corpus-chris,texas-am,70,95,2015,11,19
houston-baptist,tcu,63,90,2015,11,19
pensacola-christian,new-orleans,57,94,2015,11,19
mississippi-val,air-force,64,65,2015,11,19
iowa,marquette,89,61,2015,11,19
nm-highlands,wyoming,67,83,2015,11,19
loyola-marymount,colorado-st,75,83,2015,11,19
oregon-st,rice,77,69,2015,11,19
antelope-valley,weber-st,47,90,2015,11,19
san-francisco,fresno-st,71,78,2015,11,19
santa-clara,uc-riverside,63,77,2015,11,19
mt-st-marys,washington,67,100,2015,11,19
pepperdine,ucla,67,81,2015,11,19
