liberty,houston,66,68,2017,11,18
eureka,central-mich,68,103,2017,11,18
bob-jones,wofford,65,96,2017,11,18
presbyterian,vmi,58,78,2017,11,18
siu-edwardsville,stetson,80,76,2017,11,18
harvard,manhattan,69,73,2017,11,18
furman,butler,65,82,2017,11,18
hampton,george-washington,57,65,2017,11,18
william-mary,ucf,64,75,2017,11,18
howard,eastern-mich,66,76,2017,11,18
charleston-so,sc-upstate,82,72,2017,11,18
kean,fairleigh-dickinson,55,94,2017,11,18
citadel,high-point,79,77,2017,11,18
seattle,detroit,102,71,2017,11,18
american,wagner,70,71,2017,11,18
james-madison,weber-st,65,73,2017,11,18
quinnipiac,wake-forest,55,72,2017,11,18
warren-wilson,gardner-webb,81,119,2017,11,18
saint-francis-pa,longwood,83,56,2017,11,18
florida-am,mississippi-st,48,79,2017,11,18
binghamton,evansville,61,66,2017,11,18
jackson-st,st-bonaventure,58,72,2017,11,18
mt-st-marys,north-florida,84,81,2017,11,18
middle-tenn,tennessee-st,75,65,2017,11,18
navy,bryant,79,71,2017,11,18
ipfw,ill-chicago,67,51,2017,11,18
central-penn,winthrop,65,106,2017,11,18
concordia-st-paul,elon,62,84,2017,11,18
idaho-st,washington-st,62,83,2017,11,18
houston-baptist,belmont,88,93,2017,11,18
lipscomb,texas,57,80,2017,11,18
south-ala,maine,68,46,2017,11,18
howard-payne,stephen-f-austin,64,118,2017,11,18
bethesda-christian,cal-st-fullerton,35,77,2017,11,18
uc-davis,utah-valley,71,80,2017,11,18
vermont,coastal-caro,80,67,2017,11,18
utrgv,texas-st,58,75,2017,11,18
cal-st-northridge,george-mason,73,78,2017,11,18
fgcu,bowling-green,80,83,2017,11,18
nc-at,jacksonville,90,82,2017,11,18
liu-brooklyn,hartford,86,84,2017,11,18
mercer,drexel,78,59,2017,11,18
fiu,milwaukee,51,66,2017,11,18
texas-southern,syracuse,67,80,2017,11,18
princeton,saint-josephs,58,71,2017,11,18
ut-martin,akron,59,76,2017,11,18
col-of-charleston,charlotte,81,72,2017,11,18
oakland,toledo,74,87,2017,11,18
kennesaw-st,tennessee-tech,68,82,2017,11,18
portland-st,uc-riverside,94,82,2017,11,18
campbell,unc-wilmington,84,88,2017,11,18
youngstown-st,canisius,84,104,2017,11,18
murray-st,wright-st,80,61,2017,11,18
army,marist,94,73,2017,11,18
sacred-heart,saint-peters,61,70,2017,11,18
ark-pine-bluff,smu,37,72,2017,11,18
ill-springfield,southern-ill,64,69,2017,11,18
montana-st,louisiana-tech,58,71,2017,11,18
grambling,south-dakota,55,84,2017,11,18
northern-ky,iona,85,72,2017,11,18
bucknell,maryland,78,80,2017,11,18
colorado,drake,86,81,2017,11,18
ualr,grand-canyon,51,76,2017,11,18
texas-arlington,byu,89,75,2017,11,18
nevada,pacific,89,74,2017,11,18
norfolk-st,san-diego,62,71,2017,11,18
cal-poly,santa-clara,63,59,2017,11,18
sam-houston-st,idaho,54,63,2017,11,18
long-beach-st,oregon-st,81,89,2017,11,18
stony-brook,michigan-st,71,93,2017,11,19
new-hampshire,florida,63,70,2017,11,19
southern-california,vanderbilt,93,89,2017,11,19
western-caro,minnesota,64,92,2017,11,19
texas-tech,northwestern,85,49,2017,11,19
st-marys-ca,san-jose-st,79,61,2017,11,19
utsa,james-madison,90,77,2017,11,19
utep,appalachian-st,72,76,2017,11,19
niagara,massachusetts,76,101,2017,11,19
liberty,quinnipiac,84,72,2017,11,19
coppin-st,rutgers,39,64,2017,11,19
