https://n.rivals.com/content/prospects/2018/jerquavion-mahone-210159,"Manchester, GA",Jerquavion Mahone,Defensive tackle,Kentucky
https://n.rivals.com/content/prospects/2018/tarrin-earle-71895,"Montclair, NJ",Tarrin Earle,Pro-style quarterback,Bucknell
https://n.rivals.com/content/prospects/2018/aretavious-hendrix-208561,"Perkinston, MS",Aretavious Hendrix,Cornerback,Stephen F. Austin
https://n.rivals.com/content/prospects/2018/noah-massey-210348,"Houston, TX",Noah Massey,Wide Receiver,Bowling Green
https://n.rivals.com/content/prospects/2018/charlie-gross-184624,"Wilmette, IL",Charlie Gross,Offensive tackle,Fordham
https://n.rivals.com/content/prospects/2018/conor-head-210352,"Richfield, OH",Conor Head,Offensive guard,Toledo
https://n.rivals.com/content/prospects/2018/carson-baker-185350,"La Mesa, CA",Carson Baker,Pro-style quarterback,San Diego State
https://n.rivals.com/content/prospects/2018/braeden-childress-170188,"Big Rapids, MI",Braeden Childress,Athlete,Central Michigan
https://n.rivals.com/content/prospects/2018/marcus-rogers-196992,"Smyrna, GA",Marcus Rogers,Wide Receiver,Georgia Southern
https://n.rivals.com/content/prospects/2018/marquise-griffin-210373,"Scooba, MS",Marquise Griffin,Defensive tackle,Austin Peay
https://n.rivals.com/content/prospects/2018/jonah-griffin-208191,"Savannah, GA",Jonah Griffin,Cornerback,Furman
https://n.rivals.com/content/prospects/2018/keonta-nixon-199868,"Lombard, IL",Keonta Nixon,Wide Receiver,Central Michigan
https://n.rivals.com/content/prospects/2018/qadir-ismail-201231,"Bel Air, MD",Qadir Ismail,Pro-style quarterback,Villanova
https://n.rivals.com/content/prospects/2018/deion-davis-202575,"Ardmore, PA",Deion Davis,Wide Receiver,Stony Brook
https://n.rivals.com/content/prospects/2018/joshua-lezin-14560,"Lakewood, NJ",Joshua Lezin,Strongside defensive end,Maine
https://n.rivals.com/content/prospects/2018/nathan-fondacaro-206565,"Richland, NJ",Nathan Fondacaro,Kicker,Villanova
https://n.rivals.com/content/prospects/2018/darius-pickett-183246,"Owings Mills, MD",Darius Pickett,Safety,Villanova
https://n.rivals.com/content/prospects/2018/destin-talbert-205684,"Darien, IL",Destin  Talbert,Wide Receiver,North Dakota State
https://n.rivals.com/content/prospects/2018/michael-taylor-192517,"Rockville Centre, NY",Michael Taylor,Strongside defensive end,Villanova
https://n.rivals.com/content/prospects/2018/gregory-cuffey-11251,"Hopewell, VA",Gregory Cuffey,Athlete,William & Mary
https://n.rivals.com/content/prospects/2018/niko-kvietkus-208429,"Middletown, CT",Niko Kvietkus,Weakside defensive end,New Hampshire
https://n.rivals.com/content/prospects/2018/liam-trainer-186434,"Wyndmoor, PA",Liam Trainer,Outside linebacker,Delaware
https://n.rivals.com/content/prospects/2018/isaac-brown-200882,"Winchester, VA",Isaac Brown,Wide Receiver,Richmond
https://n.rivals.com/content/prospects/2018/anthony-toro-208101,"Hyattsville, MD",Anthony Toro,Inside linebacker,Delaware
https://n.rivals.com/content/prospects/2018/tijaih-davis-208014,"Omaha, NE",Tijaih Davis,Cornerback,South Dakota State
https://n.rivals.com/content/prospects/2018/j-bore-gibbs-181810,"Chicago, IL",J'Bore Gibbs,Dual-threat quarterback,South Dakota State
https://n.rivals.com/content/prospects/2018/tyler-nunnelley-23261,"Cullman, AL",Tyler Nunnelley,Offensive tackle,Eastern Kentucky
https://n.rivals.com/content/prospects/2018/malik-mays-193374,"Norcross, GA",Malik Mays,Cornerback,Eastern Kentucky
https://n.rivals.com/content/prospects/2018/zack-jones-210384,"Perkinston, MS",Zack Jones,Offensive tackle,McNeese State
https://n.rivals.com/content/prospects/2018/bryce-martin-185313,"Cincinnati, OH",Bryce Martin,Tight end,Tennessee Tech
https://n.rivals.com/content/prospects/2018/beau-branyan-208966,"Decatur, IL",Beau Branyan,Offensive tackle,Southern Illinois
https://n.rivals.com/content/prospects/2018/giavion-mason-185463,"Kankakee, IL",Giavion Mason,Safety,Illinois State
https://n.rivals.com/content/prospects/2018/joey-malinowski-182896,"Bloomington, IL",Joey Malinowski,Offensive center,Illinois State
https://n.rivals.com/content/prospects/2018/tremayne-lee-183159,"Springfield, IL",Tremayne Lee,Running Back,Southern Illinois
https://n.rivals.com/content/prospects/2018/julian-haynie-205369,"Rockford, IL",Julian Haynie,Safety,Illinois State
https://n.rivals.com/content/prospects/2018/peter-bussone-186423,"Normal, IL",Peter Bussone,Offensive guard,Illinois State
https://n.rivals.com/content/prospects/2018/kyle-zajack-54435,"Hartford, CT",Kyle Zajack,Pro-style quarterback,Central Connecticut State
https://n.rivals.com/content/prospects/2018/harrison-taylor-206494,"McDonough, GA",Harrison Taylor,Strongside defensive end,Appalachian State
https://n.rivals.com/content/prospects/2018/camerun-peoples-198623,"Lineville, AL",Camerun Peoples,Running Back,Appalachian State
https://n.rivals.com/content/prospects/2018/jerrod-clark-188303,"Brighton, MA",Jerrod Clark,Tight end,Coastal Carolina
https://n.rivals.com/content/prospects/2018/tyler-glass-209692,"Wesson, MS",Tyler Glass,Safety,Louisiana-Monroe
https://n.rivals.com/content/prospects/2018/larance-shaw-210428,"Cisco, TX",Larance Shaw,Defensive tackle,Louisiana-Monroe
https://n.rivals.com/content/prospects/2018/arnold-saidov-210430,"Keller, TX",Arnold Saidov,Strongside defensive end,New Mexico State
https://n.rivals.com/content/prospects/2018/jordon-beaton-210434,"Ellisville, MS",Jordon Beaton,Defensive tackle,South Alabama
https://n.rivals.com/content/prospects/2018/edwin-grande-210442,"Monterey, CA",Edwin Grande,Offensive tackle,Idaho
https://n.rivals.com/content/prospects/2018/emeka-jillani-210449,"Indianapolis, IN",Emeka Jillani,Defensive tackle,Ball State
https://n.rivals.com/content/prospects/2018/kurt-danneker-89461,"Williamsport, PA",Kurt Danneker,Offensive guard,Ohio
https://n.rivals.com/content/prospects/2018/logan-hawkins-206582,"Harrison City, PA",Logan Hawkins,Offensive guard,Akron
https://n.rivals.com/content/prospects/2018/tyler-leroux-185043,"Gates Mills, OH",Tyler Leroux,Offensive tackle,Buffalo
https://n.rivals.com/content/prospects/2018/ben-phillis-208240,"Washington, PA",Ben Phillis,Offensive tackle,Akron
https://n.rivals.com/content/prospects/2018/kaleb-meder-190893,"Sacramento, CA",Kaleb Meder,Weakside defensive end,Nevada
https://n.rivals.com/content/prospects/2018/cole-godbout-185454,"Hudson, WI",Cole Godbout,Strongside defensive end,Wyoming
https://n.rivals.com/content/prospects/2018/demanuel-talauati-209832,"San Diego, CA",Demanuel Talauati,Strongside defensive end,San Jose State
https://n.rivals.com/content/prospects/2018/eric-rooks-210487,"Watertown, CT",Eric Rooks,Wide Receiver,Hawaii
https://n.rivals.com/content/prospects/2018/bryan-wallace-208316,"Berryville, VA",Bryan Wallace,Strongside defensive end,Charlotte
https://n.rivals.com/content/prospects/2018/matt-martinez-210497,"Mooresville, NC",Matt Martinez,Strongside defensive end,Charlotte
https://n.rivals.com/content/prospects/2018/deandre-torrey-209765,"Perkinston, MS",Deandre Torrey,Running Back,North Texas
https://n.rivals.com/content/prospects/2018/kendall-parham-208336,"Ellisville, MS",Kendall Parham,Wide Receiver,UAB
https://n.rivals.com/content/prospects/2018/oshea-jackson-210505,"Philadelphia, PA",Oshea Jackson,Strongside defensive end,Old Dominion
https://n.rivals.com/content/prospects/2018/diego-cervantes-190908,"Sacramento, CA",Diego Cervantes,Offensive tackle,Old Dominion
https://n.rivals.com/content/prospects/2018/luqman-barcoo-210120,"Chula Vista, CA",Luqman Barcoo,Athlete,San Diego State
https://n.rivals.com/content/prospects/2018/kendahl-blakely-185521,"Victorville, CA",Kendahl Blakely ,Defensive tackle,Grand View
https://n.rivals.com/content/prospects/2018/simon-miskelley-204846,"Trussville, AL",Simon Miskelley,Outside linebacker,Chattanooga
https://n.rivals.com/content/prospects/2018/cary-angeline-210656,"Chester Springs, PA",Cary Angeline,Tight end,North Carolina State
https://n.rivals.com/content/prospects/2018/jacob-hollins-210082,"Fresno, CA",Jacob Hollins,Inside linebacker,Idaho
https://n.rivals.com/content/prospects/2018/cordale-grundy-142292,"Miami, OK",Cordale Grundy,Dual-threat quarterback,Texas-San Antonio
https://n.rivals.com/content/prospects/2018/malcolm-magee-210471,"Ocean Springs, MS",Malcolm Magee,Athlete,Louisiana-Lafayette
https://n.rivals.com/content/prospects/2018/jontae-dobson-73867,"Indianapolis, IN",Jontae Dobson,Cornerback,Army
https://n.rivals.com/content/prospects/2018/joe-smith-41274,"Dallas, TX",Joe Smith,Offensive center,Central Arkansas
https://n.rivals.com/content/prospects/2018/canaan-cox-184038,"Remsen, IA",Canaan Cox,All-purpose back,South Dakota
https://n.rivals.com/content/prospects/2018/tierre-turner-194720,"Chicago, IL",Tierre Turner,Defensive tackle,Indiana State
https://n.rivals.com/content/prospects/2018/will-andersen-195495,"Morristown, NJ",WIll Andersen,Offensive center,Navy
https://n.rivals.com/content/prospects/2018/shakim-douglas-203501,"Staten Island, NY",Shakim Douglas,Tight end,Navy
https://n.rivals.com/content/prospects/2018/deshon-gavin-206968,"New Lenox, IL",Deshon Gavin,Cornerback,Western Illinois
https://n.rivals.com/content/prospects/2018/tj-cammack-207731,"Rome, GA",TJ Cammack,Defensive tackle,Navy
https://n.rivals.com/content/prospects/2018/brandon-sanders-208471,"Philadelphia, PA",Brandon Sanders,Wide Receiver,Bucknell
https://n.rivals.com/content/prospects/2018/joe-kramer-206523,"Washington Township, NJ",Joe Kramer,Tight end,Dartmouth
https://n.rivals.com/content/prospects/2018/adam-tounkara-207461,"Rockville, MD",Adam Tounkara,Defensive tackle,Navy
https://n.rivals.com/content/prospects/2018/noah-yates-208106,"Carbondale, PA",Noah Yates,Outside linebacker,Army
https://n.rivals.com/content/prospects/2018/darius-penton-201993,"Collins Hill, GA",Darius Penton,Cornerback,Air Force
https://n.rivals.com/content/prospects/2018/patrick-holly-14859,"Princeton, NJ",Patrick Holly,Pro-style quarterback,Harvard
https://n.rivals.com/content/prospects/2018/jose-taveras-208605,"Union City, NJ",Jose  Taveras,Offensive guard,Army
https://n.rivals.com/content/prospects/2018/vince-oliver-208457,"Steubenville, OH",Vince Oliver,Offensive guard,Pennsylvania
https://n.rivals.com/content/prospects/2018/joe-basiura-39678,"Malvern, PA",Joe Basiura,Offensive guard,Pennsylvania
https://n.rivals.com/content/prospects/2018/gionni-terrell-117735,"Woodbridge, VA",Gionni Terrell,Wide Receiver,Delaware State
https://n.rivals.com/content/prospects/2018/john-pupel-208746,"Alexandria, VA",John Pupel,Safety,Dartmouth
https://n.rivals.com/content/prospects/2018/steven-stilianos-208362,"Gloucester, VA",Steven Stilianos ,Tight end,Lafayette
https://n.rivals.com/content/prospects/2018/michael-mcmorris-207701,"Buford, GA",Michael McMorris,Safety,Navy
https://n.rivals.com/content/prospects/2018/manny-bellamy-204200,"Indianapolis, IN",Manny Bellamy,Safety,Indiana State
https://n.rivals.com/content/prospects/2018/caleb-grimes-20221,"Midlothian, VA",Caleb Grimes,Running Back,Navy
https://n.rivals.com/content/prospects/2018/caden-houghtelling-180523,"Cambridge, NE",Caden Houghtelling,Athlete,Northern Iowa
https://n.rivals.com/content/prospects/2018/cole-wright-195817,"Blairsville, GA",Cole Wright,Dual-threat quarterback,Army
https://n.rivals.com/content/prospects/2018/zack-bair-209315,"Red Bank, NJ",Zack Bair,Running Back,Dartmouth
https://n.rivals.com/content/prospects/2018/derek-hite-209350,"Piqua, OH",Derek Hite,Weakside defensive end,Youngstown State
https://n.rivals.com/content/prospects/2018/demond-ellison-186149,"Canton, GA",DeMond Ellison,Wide Receiver,Mercer
https://n.rivals.com/content/prospects/2018/kwabena-bonsu-205184,"Austell, GA",Kwabena Bonsu,Strongside defensive end,Army
https://n.rivals.com/content/prospects/2018/jake-spiewak-209800,"Centerville, OH",Jake Spiewak,Tight end,Air Force
https://n.rivals.com/content/prospects/2018/javon-williams-jr-182578,"Centralia, IL",Javon Williams Jr.,Dual-threat quarterback,Southern Illinois
https://n.rivals.com/content/prospects/2018/deion-mcshane-206240,"Freeport, IL",Deion  McShane,Wide Receiver,Western Illinois
https://n.rivals.com/content/prospects/2018/tanner-johnson-200107,"Kimberly, WI",Tanner Johnson,Tight end,Minnesota State-Mankato
