Christy Mathewson,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1
Eddie Mathews,BSN,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ML1,ATL,HOU,DET
Greg Mathews,SLN,SLN,SLN,SLN,PHI
Henry Mathewson
Joe Mathes
Joe Mather,SLN,CHN
Mike Matheny,ML4,ML4,ML4,MIL,TOR,SLN,SLN,SLN,SLN,SLN,SFN,SFN
Nelson Mathews,CHN,KC1,KC1
Terry Mathews,TEX,TEX,FLO,FLO,FLO,BAL,KCA
T. J. Mathews,SLN,SLN,SLN,OAK,OAK,OAK,OAK,OAK
Carl Mathias
Doug Mathis
Jeff Mathis,LAA,LAA,LAA,LAA,LAA,TOR,MIA,MIA,MIA,MIA
Jimmy Mathison
Ron Mathis
Scott Mathieson
John Matias
Jon Matlack,NYN,NYN,NYN,NYN,NYN,NYN,NYN,TEX,TEX,TEX,TEX,TEX,TEX
Phil Maton
Francisco Matos
Julius Matos
Luis Matos,BAL,BAL,BAL,BAL,BAL,BAL
Osiris Matos
Pascual Matos
Dave Matranga
Daisuke Matsuzaka,BOS,BOS,BOS,BOS,BOS,BOS,NYN,NYN
Hideki Matsui,NYA,NYA,NYA,NYA,NYA,NYA,NYA,LAA,OAK,TBA
Kazuo Matsui,NYN,NYN,NYN,COL,COL,HOU,HOU
Al Mattern,BSN,BSN,BSN,BSN,BSN
C. V. Matteson
Eddie Matteson
Troy Mattes
Charles Matthews
Dale Matthewson
Gary Matthews,SFN,SFN,SFN,SFN,ATL,ATL,ATL,ATL,PHI,PHI,PHI,CHN,CHN,CHN,SEA
Gary Matthews,CHN,CHN,PIT,BAL,BAL,SDN,TEX,TEX,TEX,LAA,LAA,LAA
Joe Matthews
Mike Matthews,SLN,SLN,SDN,CIN
Ryan Mattheus,WAS,WAS,WAS,CIN
Steve Matthias
William Matthews
Wid Matthews,PHA,WS1
Bobby Mattick,CHN,CHN
Don Mattingly,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Earl Mattingly
Kevin Mattison
Mike Mattimore
Ralph Mattis
Wally Mattick,CHA,CHA
Cloy Mattox
Jim Mattox
Rick Matula,ATL,ATL
Brian Matusz,BAL,BAL,BAL,BAL,BAL,BAL,BAL
Len Matuszek,PHI,TOR,LAN
Harry Matuzak
Tyler Matzek,COL,COL
Steven Matz,NYN,NYN
Gene Mauch,CHN,CHN,BSN,BOS
Hal Mauck
Joe Mauer,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN,MIN
Al Maul
Mark Mauldin
Dick Mauney,PHI,PHI
Ernie Maun
Harry Maupin
Brandon Maurer,SEA,SEA,SDN,SDN
Dave Maurer
Rob Maurer
Ralph Mauriello
Carmen Mauro
Tim Mauser,SDN,SDN
Bob Mavis
Brian Maxcy
Larry Maxie
Dal Maxvill,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,PIT
Bert Maxwell,NY1
Bruce Maxwell
Charlie Maxwell,BOS,DET,DET,DET,DET,DET,DET,DET,CHA,CHA
Jason Maxwell
Justin Maxwell,WAS,WAS,HOU,HOU,KCA,SFN
Yunesky Maya
John Mayberry,HOU,HOU,KCA,KCA,KCA,KCA,KCA,KCA,TOR,TOR,TOR,TOR,NYA
John Mayberry,PHI,PHI,PHI,PHI,NYN
Cameron Maybin,FLO,FLO,SDN,SDN,SDN,ATL,DET
Buckshot May
Carlos May,CHA,CHA,CHA,CHA,CHA,CHA,CHA,NYA,NYA
Dave May,BAL,BAL,ML4,ML4,ML4,ML4,ML4,ATL,ATL,TEX
Darrell May,ANA,KCA,KCA,KCA,SDN
Derrick May,CHN,CHN,CHN,ML4,HOU,HOU,PHI,MON
Lee Maye,ML1,ML1,ML1,ML1,ML1,HOU,HOU,CLE,CLE,CLE,WS2,WS2
Ed Mayer
Ed Mayer
Erskine Mayer,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PIT,PIT,CHA
Mike Mayers
Sam Mayer
Wally Mayer
Paddy Mayes
Jakie May,SLN,SLN,SLN,SLN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CHN,CHN
Jacob May
Jerry May,PIT,PIT,PIT,PIT,KCA,KCA
Lee May,CIN,CIN,CIN,CIN,CIN,HOU,HOU,HOU,BAL,BAL,BAL,BAL,BAL,BAL,KCA
Lucas May
Milt May,PIT,PIT,PIT,HOU,HOU,DET,DET,CHA,SFN,SFN,SFN,SFN,PIT
Buster Maynard,NY1,NY1
Chick Maynard
Brent Mayne,KCA,KCA,KCA,KCA,KCA,NYN,OAK,SFN,SFN,COL,COL,KCA,KCA,KCA,ARI,LAN
Eddie Mayo,NY1,BSN,PHA,DET,DET,DET,DET,DET
Jackie Mayo
Pinky May,PHI,PHI,PHI,PHI,PHI
Rudy May,CAL,CAL,CAL,CAL,CAL,CAL,CAL,NYA,NYA,NYA,BAL,BAL,MON,MON,NYA,NYA,NYA
Al Mays
Scott May
Carl Mays,BOS,BOS,NYA,NYA,CIN,BOS,BOS,BOS,BOS,BOS,NYA,NYA,NYA,NYA,NYA,CIN,CIN,CIN,CIN,CIN,NY1
Matt Maysey
Joe Mays,MIN,MIN,MIN,MIN,MIN,MIN,KCA,CIN
Edwin Maysonet
Willie Mays,NY1,NY1,NY1,NY1,NY1,NY1,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,NYN,NYN
Trevor May,MIN,MIN,MIN
Tim Mayza
Luis Maza
Nomar Mazara,TEX
Bill Mazeroski,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
Vin Mazzaro,OAK,OAK,KCA,KCA,PIT
Mel Mazzera,SLA,SLA,PHI
Lee Mazzilli,NYN,NYN,NYN,NYN,NYN,TEX,NYA,PIT,PIT,PIT,PIT,NYN,NYN
Cory Mazzoni
Jack McAdams
Bill McAfee,BSN,WS1,WS1,SLA
Jack McAleese
Jimmy McAleer
Bill McAllester
Sport McAllister,DET,DET,DET
Zach McAllister,CLE,CLE,CLE,CLE,CLE
Ernie McAnally,MON,MON,MON,MON
Jim McAnany
Jamie McAndrew
Jim McAndrew,NYN,NYN,NYN,NYN,NYN,NYN,SDN
Paul McAnulty
Dixie McArthur
Bub McAtee
Dick McAuliffe,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,BOS
Gene McAuliffe
Ike McAuley
George McAvoy
Tom McAvoy
Wickey McAvoy,PHA,PHA,PHA
Al McBean,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,LAN
Pryor McBee
Marcus McBeth
Algie McBride
Bake McBride,SLN,SLN,SLN,SLN,PHI,PHI,PHI,PHI,PHI,CLE
Dick McBride
George McBride,SLN,SLN,WS1,WS1,WS1,WS1,WS1,WS1,WS1,WS1,WS1,WS1
 McBride
Ken McBride,CHA,LAA,LAA,LAA,LAA,CAL
Macay McBride
Matt McBride
Pete McBride
Tom McBride,BOS,BOS,BOS,BOS,WS1,WS1
Bill McCabe
Dick McCabe
Joe McCabe
Ralph McCabe
Swat McCabe
Tim McCabe
Bill McCaffery
Harry McCaffery
Sparrow McCaffrey
Bill McCahan,PHA,PHA
Brian McCall
Dutch McCall,CHN
Jack McCallister
Larry McCall
Windy McCall,NY1,NY1,NY1
Randy McCament
Brian McCann,ATL,ATL,ATL,ATL,ATL,ATL,ATL,ATL,ATL,NYA,NYA,NYA
Emmet McCann
Gene McCann
Jack McCandless
James McCann,DET,DET
Alex McCarthy,PIT,PIT,PIT,CHN,PIT,PIT
Arch McCarthy
Bill McCarthy
William McCarthy
Bill McCarren
Brandon McCarthy,CHA,CHA,TEX,TEX,OAK,OAK,ARI,ARI,NYA,LAN
Dave McCarty,MIN,MIN,SFN,KCA,KCA,BOS
Frank McCarton
Greg McCarthy
Jack McCarthy,CLE,CLE,CLE,CHN,CHN,CHN,BRO
Jerry McCarthy
John McCarty
Joe McCarthy
Johnny McCarthy,NY1,NY1,BSN
Joe McCarthy
Kevin McCarthy
Lew McCarty,BRO,BRO,BRO,NY1,NY1,NY1
Roger McCardell
Tim McCarver,SLN,SLN,SLN,SLN,SLN,SLN,SLN,PHI,PHI,PHI,MON,SLN,SLN,PHI,PHI,PHI,PHI
Tommy McCarthy
Tom McCarthy,BSN,BSN
Tom McCarthy
Kirk McCaskill,CAL,CAL,CAL,CAL,CAL,CAL,CAL,CHA,CHA,CHA,CHA,CHA
Steve McCatty,OAK,OAK,OAK,OAK,OAK,OAK,OAK
Al McCauley
Bill McCauley
Jim McCauley
Pat McCauley
Harry McChesney
Joe McClain,WS2,WS2
Pete McClanahan
Scott McClain
Bill McClellan
Hervey McClellan,CHA,CHA,CHA
Jeff McCleskey
Kyle McClellan,SLN,SLN,SLN,SLN
Lloyd McClendon,CIN,CHN,CHN,PIT,PIT,PIT
Mike McClendon
Paul McClellan
Zach McClellan
Bill McCloskey
Jim McCloskey
John McCloskey
John McCloskey
Bob McClure,ML4,ML4,ML4,ML4,ML4,ML4,ML4,ML4,MON,MON,CAL,SLN
Hal McClure
Harry McCluskey
Larry McClure
Seth McClung,TBA,TBA,TBA,MIL,MIL
Alex McColl,WS1
Amby McConnell,BOS,BOS,CHA,CHA
George McConnell,NYA,NYA,CHN
Ralph McConnaughey
Sam McConnell
Sam McConnell
Billy McCool,CIN,CIN,CIN,CIN,CIN,SDN
Barry McCormick,CHN,SLA,SLA,WS1,WS1
Bill McCorry
Don McCormack
Frank McCormick,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,PHI,BSN,BSN
Harry McCormick
Jerry McCormick
Jim McCormick
Jim McCormick
Mike McCormack
Mike McCormick,CIN,CIN,CIN,BSN,BSN,BSN,BRO,CHA,WS1
Mike McCormick,NY1,SFN,SFN,SFN,SFN,SFN,BAL,WS2,WS2,SFN,SFN,SFN,SFN,NYA
Moose McCormick,NY1,PIT,NY1,NY1
Barney McCosky,DET,DET,DET,DET,DET,PHA,PHA,PHA,PHA
Willie McCovey,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SFN,SDN,SDN,SDN,SFN,SFN,SFN,SFN
Art McCoy
Benny McCoy,DET,PHA,PHA
Mike McCoy
Pat McCoy
Les McCrabb,PHA,PHA
Quinton McCracken,COL,COL,TBA,TBA,ARI,ARI,ARI,ARI
Rodney McCray
Tommy McCraw,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,WS2,CLE,CAL,CAL,CLE
Ed McCreery
Frank McCrea
Tom McCreery,BRO,BRO,BRO
Judge McCredie
Bob McCrory
Frank McCue
Charlie McCullough
Clyde McCullough,CHN,CHN,CHN,CHN,CHN,CHN,PIT,PIT,PIT,PIT,CHN
Lance McCullers,SDN,SDN,SDN,SDN,NYA,DET
Lance McCullers,HOU,HOU
Paul McCullough
Phil McCullough
Harry McCurdy,SLN,CHA,CHA,PHI,PHI,PHI
Jeff McCurry,PIT,COL
Andrew McCutchen,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
Daniel McCutchen,PIT,PIT,PIT
Lindy McDaniel,SLN,SLN,SLN,SLN,SLN,SLN,SLN,CHN,CHN,CHN,SFN,SFN,NYA,NYA,NYA,NYA,NYA,NYA,KCA,KCA
Terry McDaniel
Von McDaniel
Ray McDavid
James McDermott
Michael McDermott
Mike McDermott
Mickey McDermott,WS1,WS1,BOS,BOS,BOS,BOS,BOS,BOS,WS1,WS1,NYA,KC1,SLN
Red McDermott
Sandy McDermott
Terry McDermott
Danny McDevitt,BRO,LAN,LAN,LAN,MIN,KC1
Allen McDill
Ben McDonald,BAL,BAL,BAL,BAL,BAL,BAL,ML4,ML4
Dave McDonald
Darnell McDonald,CIN,BOS,BOS
Donzell McDonald
Ed McDonough
Ed McDonald,BSN,BSN
Hank McDonald,PHA,SLA
Jack McDonald
Jason McDonald,OAK,OAK,OAK,TEX
James McDonald,LAN,PIT,PIT,PIT,PIT
Jim McDonald
Malcolm MacDonald
Jim McDonnell
Jim McDonald,SLA,NYA,NYA,NYA,BAL
John McDonald
Joe McDonald
John McDonald,CLE,CLE,TOR,TOR,TOR,TOR,TOR,TOR,TOR,ARI
Keith McDonald
Tex McDonald,CIN,BSN
 McDoolan
Dewey McDougal
Gil McDougald,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA,NYA
Marshall McDougall
Sandy McDougal
Jack McDowell,CHA,CHA,CHA,CHA,CHA,CHA,CHA,NYA,CLE,CLE,ANA
Oddibe McDowell,TEX,TEX,TEX,TEX,CLE,ATL,ATL,TEX
Roger McDowell,NYN,NYN,NYN,NYN,NYN,PHI,PHI,PHI,LAN,LAN,LAN,LAN,TEX,BAL
Sam McDowell,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,CLE,SFN,SFN,NYA,NYA,PIT
Chuck McElroy,CHN,CHN,CHN,CIN,CIN,CAL,CHA,COL,COL,BAL,BAL,SDN
Jim McElroy
Pryor McElveen,BRO,BRO
Lee McElwee
Frank McElyea
Will McEnaney,CIN,CIN,CIN,MON,SLN
Lou McEvoy
Joe McEwing,SLN,NYN,NYN,NYN,NYN,NYN,KCA
Barney McFadden
Guy McFadden
Leon McFadden
Alex McFarlan
Chris McFarland
Chappie McFarland,SLN,SLN,SLN,SLN,SLN,PIT
Dan McFarlan
Ed McFarland,PHI,CHA,CHA,CHA,CHA,CHA
Herm McFarland,CHA,BLA,NYA
Howie McFarland
Monte McFarland
Orlando McFarlane
T. J. McFarland,BAL,BAL,BAL,BAL
Jack McFetridge
Andy McGaffigan,SFN,MON,CIN,MON,MON,MON,MON,KCA
Patsy McGaffigan
Eddie McGah
Mel McGaha
Ambrose McGann
Dan McGann,SLN,BLA,NY1,NY1,NY1,NY1,NY1,NY1,BSN
Chippy McGarr
Dan McGarvey
Jim McGarr
Jack McGeachey
Mike McGeary
Bill McGee,SLN,SLN,SLN,NY1,NY1
Connie McGeehan
Dan McGeehan
Dan McGee
Frank McGee
Jake McGee,TBA,TBA,TBA,TBA,TBA,COL
Pat McGee
Willie McGee,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,OAK,SFN,SFN,SFN,SFN,BOS,SLN,SLN,SLN,SLN
Casey McGehee,MIL,MIL,MIL,PIT,MIA,SFN,MIA
Kevin McGehee
Pat McGehee
Bill McGhee,PHA,PHA
Ed McGhee,PHA
Bill McGill
Bill McGilvray
John McGillen
Randy McGilberry
Willie McGill
Dan McGinn,MON,MON,MON,CHN
Frank McGinn
Gus McGinnis
Jim McGinley
Joe McGinnity,BLA,NY1,NY1,NY1,NY1,NY1,BLA,BLA,NY1,NY1,NY1,NY1,NY1,NY1,NY1
Jumbo McGinnis
Russ McGinnis
Tim McGinley
Kevin McGlinchy
Jim McGlothlin,CAL,CAL,CAL,CAL,CIN,CIN,CIN,CIN
John McGlone
Lynn McGlothen,BOS,BOS,SLN,SLN,SLN,SFN,CHN,CHN,CHN,CHN
Pat McGlothin
Stoney McGlynn,SLN,SLN,SLN,SLN
Scott McGough
Art McGovern
Beauty McGowan,PHA,PHA,SLA,SLA
Bill McGowan
Dustin McGowan,TOR,TOR,TOR,TOR,TOR,TOR,PHI,MIA
Kevin McGowan
Mickey McGowan
Bob McGraw,BOS,NYA,BRO,SLN,PHI,PHI
Howard McGraner
John McGraw,BLA,NY1
John McGraw
Kyle McGrath
Tom McGraw
Tug McGraw,NYN,NYN,NYN,NYN,NYN,NYN,NYN,NYN,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI,PHI
Scott McGregor,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL
Slim McGrew
Fred McGriff,TOR,TOR,TOR,TOR,SDN,SDN,SDN,ATL,ATL,ATL,ATL,ATL,TBA,TBA,TBA,TBA,CHN,CHN,LAN
Mark McGrillis
Terry McGriff
Joe McGuckin
Thomas Maguire
Bill McGuire
Chris McGuiness
Deacon McGuire,BRO,DET,DET,NYA,NYA,NYA
Deck McGuire
Jim McGuire
John McGuinness
Mickey McGuire
Ryan McGuire,MON,MON,MON
Tom McGuire
Bill McGunnigle
Mark McGwire,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,OAK,SLN,SLN,SLN,SLN,SLN
Bob McHale
Jim McHale
John McHale
Marty McHale,NYA,NYA,NYA
Austin McHenry,SLN,SLN,SLN,SLN,SLN
Vance McHenry
Collin McHugh,HOU,HOU,HOU
Vance McIlree
Irish McIlveen
Stover McIlwain
Stuffy McInnis,PHA,PHA,PHA,PHA,PHA,PHA,PHA,BOS,BOS,BOS,BOS,CLE,BSN,BSN,PIT,PIT
Frank McIntyre
Harry McIntire,BRO,BRO,BRO,BRO,BRO,BRO,BRO,BRO,CHN,CHN
Joe McIntosh,SDN,SDN
Matty McIntyre,PHA,DET,DET,DET,DET,DET,DET,CHA,CHA
Tim McIntosh
Otto McIvor
Doc McJames
Archie McKain,BOS,BOS,DET,DET,DET
Hal McKain,CHA,CHA,CHA
Cody McKay
Dave McKay,MIN,MIN,TOR,TOR,TOR,OAK,OAK,OAK
Reeve McKay
Ed McKean
Bill McKechnie,PIT,PIT,NYA,NY1,CIN,CIN,PIT,PIT
Frank McKee
Jim McKeever
Jim McKee
Red McKee
Roger McKee
Walt McKeel
Tim McKeithan
John McKelvey
Russ McKelvy
Ed McKenna
Frank McKenna
Kit McKenna
Limb McKenry,CIN
Michael McKenry,PIT,PIT,PIT,COL,COL
Patrick McKenna
Dave McKeough
Jack McKeon
Joel McKeon
Larry McKeon
Alex McKinnon
Bob McKinney
Rich McKinney,CHA,CHA,NYA,OAK
Andrew McKirahan
Denny McKnight
Jeff McKnight
Jim McKnight
Tony McKnight,HOU,PIT
Denny McLain,DET,DET,DET,DET,DET,DET,DET,DET,DET,WS2,OAK,ATL
Ed McLane
Art McLarney
John McLaren
Polly McLarry
Barney McLaughlin
Bo McLaughlin,HOU,HOU,HOU,ATL,OAK
Byron McLaughlin,SEA,SEA,SEA,CAL
Frank McLaughlin
William McLaughlin
Jim McLaughlin
Jim McLaughlin
Joey McLaughlin,ATL,TOR,TOR,TOR,TOR,TEX
Jud McLaughlin
Kid McLaughlin
Pat McLaughlin
Ralph McLaurin
Tom McLaughlin
Warren McLaughlin
Al McLean
Larry McLean,CIN,CIN,CIN,CIN,CIN,CIN,SLN,NY1
Marty McLeary
Wayne McLeland
Mark McLemore,CAL,CAL,CAL,BAL,BAL,BAL,TEX,TEX,TEX,TEX,TEX,SEA,SEA,SEA,SEA,OAK
Mark McLemore
Jim McLeod
Ralph McLeod
Cal McLish,BRO,CHN,CHN,CLE,CLE,CLE,CLE,CIN,CHA,PHI,PHI
Nate McLouth,PIT,PIT,PIT,PIT,PIT,ATL,ATL,ATL,BAL,BAL,WAS
Sam McMackin
Doc McMahon
Don McMahon,ML1,ML1,ML1,ML1,ML1,HOU,HOU,CLE,CLE,BOS,CHA,CHA,DET,DET,SFN,SFN,SFN,SFN
Jack McMahon
Jack McMahan
Ryan McMahon
Sadie McMahon
John McMakin
Frank McManus
George McManus
Jim McManus
Joe McManus
Marty McManus,SLA,SLA,SLA,SLA,SLA,SLA,DET,DET,DET,DET,DET,BOS,BOS,BSN
Pat McManus
Jimmy McMath
Greg McMichael,ATL,ATL,ATL,ATL,NYN,NYN,NYN
Billy McMillon,DET,OAK,OAK
George McMillan
Norm McMillan,BOS,SLA,CHN,CHN
Roy McMillan,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,ML1,ML1,ML1,NYN,NYN,NYN
Tommy McMillan,BRO,BRO,CIN,NYA
Tom McMillan
Fred McMullin,CHA,CHA,CHA,CHA,CHA
James McMullin
Hugh McMullen
John McMullin
Ken McMullen,LAN,WS2,WS2,WS2,WS2,WS2,CAL,CAL,CAL,OAK,ML4
Craig McMurtry,ATL,ATL,ATL,ATL,TEX,TEX,TEX
Carl McNabb
Edgar McNabb
Eric McNair,PHA,PHA,PHA,PHA,PHA,PHA,BOS,BOS,CHA,CHA,PHA
Dave McNally,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,BAL,MON
Mike McNally,BOS,BOS,NYA,NYA
Bob McNamara
Dinny McNamara
George McNamara
Jim McNamara
John McNamara
Tim McNamara,BSN,BSN,BSN
Tom McNamara
Gordon McNaughton
Harry McNeal
Rusty McNealy
Earl McNeely,WS1,WS1,WS1,WS1,SLA,SLA,SLA,SLA
Jeff McNeely
Norm McNeil
Jerry McNertney,CHA,CHA,CHA,SE1,ML4,SLN
Brian McNichol
Ed McNichol,BSN
Bill McNulty
Pat McNulty,CLE,CLE
Frank McPartlin
Bid McPhee
Dallas McPherson
John McPherson,PHI
Kyle McPherson
Herb McQuaid
Jerry McQuaig
Mart McQuaid
Mike McQueen,ATL,ATL,ATL
Mox McQuery
George McQuillan,PHI,PHI,PHI,PHI,PHI,CIN,PIT,PIT,PIT,PHI,PHI
George McQuinn,CIN,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,PHA,NYA,NYA
Glenn McQuillen,SLA,SLA,SLA
Hugh McQuillan,BSN,BSN,BSN,BSN,NY1,NY1,NY1,NY1,NY1,NY1,BSN
Brian McRae,KCA,KCA,KCA,KCA,KCA,CHN,CHN,CHN,NYN,NYN,NYN,TOR
Hal McRae,CIN,CIN,CIN,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA,KCA
Norm McRae
 McRemer
Kevin McReynolds,SDN,SDN,SDN,SDN,NYN,NYN,NYN,NYN,NYN,KCA,KCA,NYN
Pete McShannic
Trick McSorley
Paul McSweeney
Jim McTamany
Bill McTigue
Cal McVey
George McVey
Doug McWeeny,CHA,CHA,BRO,BRO,BRO,BRO,CIN
Bill McWilliams
Larry McWilliams,ATL,ATL,ATL,ATL,ATL,PIT,PIT,PIT,PIT,PIT,SLN,PHI,KCA
Bob Meacham,NYA,NYA,NYA,NYA,NYA
Rusty Meacham,DET,KCA,KCA,KCA,KCA,SEA,TBA
Charlie Mead
Brian Meadows,FLO,FLO,SDN,KCA,KCA,PIT,PIT,PIT,PIT,TBA
Johnny Meador
Lee Meadows,PIT,PIT,SLN,SLN,SLN,SLN,SLN,PHI,PHI,PHI,PHI,PHI,PIT,PIT,PIT,PIT,PIT
Louie Meadows
Rufus Meadows
Dave Meads
George Meakim
Vincent Maney
Charlie Meara
Pat Meares,MIN,MIN,MIN,MIN,MIN,MIN,PIT,PIT,PIT
Chris Mears
Gil Meche,SEA,SEA,SEA,SEA,SEA,SEA,KCA,KCA,KCA,KCA
Jim Mecir,NYA,NYA,TBA,TBA,OAK,OAK,OAK,OAK,OAK,FLO
Brandon Medders,ARI,ARI,ARI,SFN
Ray Medeiros
Doc Medich,NYA,NYA,NYA,PIT,OAK,TEX,TEX,TEX,TEX,TEX,ML4
Tommy Medica
Luis Medina
Rafael Medina
Yoervis Medina,SEA,SEA
Kris Medlen,ATL,ATL,ATL,ATL,KCA,KCA
Irv Medlinger
Scott Medvin
Joe Medwick,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,SLN,BRO,BRO,BRO,BRO,NY1,NY1,BSN,SLN
Pete Meegan
Bill Meehan
Dad Meek
Roy Meeker,PHA,PHA
Evan Meek,PIT,PIT,PIT,BAL
Jouett Meekin
Sammy Meeks
Phil Meeler
Russ Meers
Tommy Mee
Dave Meier
Dutch Meier
Heinie Meine,PIT,PIT,PIT,PIT,PIT,PIT,PIT
Walt Meinert
Bob Meinke
Frank Meinke
George Meister
John Meister
Karl Meister
Moxie Meixell
Adalberto Mejia
Alex Mejia
Francisco Mejia
Jenrry Mejia,NYN,NYN,NYN
Miguel Mejia
Roman Mejias,PIT,PIT,PIT,PIT,HOU,BOS,BOS
Roberto Mejia
Sam Mejias
Mark Melancon,HOU,BOS,PIT,PIT,PIT,PIT,WAS
Dutch Mele
Francisco Melendez
Jose Melendez,SDN,SDN
Luis Melendez,SLN,SLN,SLN,SLN,SLN,SDN
Sam Mele,BOS,BOS,WS1,WS1,WS1,CHA,CHA,BAL,BOS,CLE
Adam Melhuse,OAK,OAK,OAK
Kevin Melillo
Ski Melillo,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,SLA,BOS,BOS
Joe Mellana
Keury Mella
Bill Mellor
Jon Meloan
Paul Meloan
Juan Melo
Steve Melter
Bill Melton,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CHA,CAL,CLE
Cliff Melton,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1
Dave Melton
Rube Melton,PHI,PHI,BRO,BRO,BRO
Mitch Meluskey
Bob Melvin,SFN,SFN,SFN,BAL,BAL,BAL,BOS
Tim Melville
Kevin Mench,TEX,TEX,TEX,TEX,TEX,MIL,MIL,TOR
Adalberto Mendez
Carlos Mendez
Donaldo Mendez
Jose Mendez
Roman Mendez
Yohander Mendez
Carlos Mendoza
Luis Mendoza,TEX,KCA,KCA
Mario Mendoza,PIT,SEA,SEA,TEX
Minnie Mendoza
Mike Mendoza
Ramiro Mendoza,NYA,NYA,NYA,NYA,NYA,NYA,NYA,BOS,BOS
Frank Menechino,OAK,OAK,OAK,OAK,TOR,TOR
Jock Menefee,CHN,CHN,CHN
Tony Menendez
Daniel Mengden
Paul Menhart,TOR,SEA,SDN
Denis Menke,ML1,ML1,ML1,ML1,ATL,ATL,HOU,HOU,HOU,HOU,CIN,CIN
Mike Menosky,WS1,WS1,BOS,BOS,BOS,BOS
Ed Mensor
Ted Menze
Mike Meola
Rudy Meoli,CAL,CAL
Hector Mercado,CIN,PHI
Orlando Mercado,SEA,TEX,NYN
Henry Mercedes
Jack Mercer
John Mercer
Jose Mercedes,ML4,ML4,MIL,BAL,BAL
Jordy Mercer,PIT,PIT,PIT,PIT
Luis Mercedes
Mark Mercer
Melvin Mercedes
Orlando Merced,PIT,PIT,PIT,PIT,PIT,PIT,TOR,MIN,MON,HOU,HOU,HOU
Win Mercer
Andy Merchant
Kent Mercker,ATL,ATL,ATL,ATL,ATL,ATL,BAL,CIN,SLN,SLN,BOS,ANA,COL,CIN,CHN,CIN,CIN
Cla Meredith,SDN,SDN,SDN,SDN,BAL
Spike Merena
Art Merewether
Ron Meridith
Fred Merkle,NY1,NY1,NY1,NY1,NY1,NY1,NY1,NY1,CHN,CHN,CHN,CHN
Lou Merloni,BOS,BOS,BOS,BOS,BOS,SDN,CLE
Bill Merritt
Brett Merriman
Ed Merrill
George Merritt
Herm Merritt
Jim Merritt,MIN,MIN,MIN,MIN,CIN,CIN,CIN,TEX,TEX
John Merritt
Lloyd Merriman,CIN,CIN,CIN,CIN,CHN
Lloyd Merritt
Ryan Merritt
Stump Merrill
Whit Merrifield
Jack Merson
Sam Mertes,CHA,CHA,NY1,NY1,NY1,NY1,SLN
Jim Mertz
Lennie Merullo,CHN,CHN,CHN,CHN,CHN,CHN
Matt Merullo,CHA,MIN
Jose Mesa,BAL,BAL,BAL,BAL,CLE,CLE,CLE,CLE,CLE,CLE,CLE,SFN,SEA,SEA,PHI,PHI,PHI,PIT,PIT,COL,PHI
Melky Mesa
Steve Mesner,CIN,CIN,CIN
Devin Mesoraco,CIN,CIN,CIN
Andy Messersmith,LAN,LAN,CAL,CAL,CAL,CAL,CAL,LAN,LAN,LAN,ATL,ATL,NYA,LAN
Bobby Messenger
Bud Messenger
